eval_time_elapsed,eval_qs,eval_abs_qs_difference,total timesteps,eval mean 100 episode reward,eval_discount_q,eval_ep_rewmean,eval_qs_difference,eval_eplenmean,act_time,eplenmean,train_time,ep_rewmean,qs_difference,discount_q,mean 100 episode reward,n_updates,current_lr,qs_abs_difference,fps,time_elapsed,env_time,episodes,update_time,qs_mean,qfs_loss,q_grad_norm
,,,28561,,,,,,8,35.12,87,35.12,3.8218766794929744,4.012103869427148,35.1,7200,0.0003,3.9336433734743212,15,1861,40,4436,1699,31.416784,12.653504,634.8717
,,,28821,,,,,,8,37.63,94,37.63,5.162685631213491,6.339213591270973,37.6,7800,0.0003,5.170917102634148,15,1901,40,4440,1731,31.115192,12.476706,645.08997
,,,29310,,,,,,8,42.41,105,42.41,-13.789075446938249,4.475059461270405,42.4,8800,0.0003,13.927132841755094,14,1968,41,4444,1786,42.594284,13.683564,744.8396
,,,29847,,,,,,9,47.66,117,47.66,-19.288493967219885,3.7226236831125816,47.7,9800,0.0003,19.505214009331038,14,2036,42,4448,1841,40.774956,18.154058,788.5246
17,55.912426,30.220165,30001,183.7,97.88601060311545,797.0909090909091,-27.124620671794478,797.0909090909091,,,,,,,,,,,,,,,,,,
,,,33121,,,,,,12,80.29,192,80.29,10.933674609655586,1.1868990039759193e-08,80.3,16400,0.0003,12.609035707856954,13,2502,46,4452,2205,101.03411,27.041285,1571.8367
,,,37121,,,,,,15,120.16,285,120.16,14.595511676305978,8.045722383234983e-12,120.2,24400,0.0003,14.595511676305978,12,3054,51,4456,2655,104.695946,34.39269,1816.3871
21,102.64695,12.930589,40001,350.0,99.99568287525881,1000.0,12.546525840623728,1000.0,,,,,,,,,,,,,,,,,,
,,,41121,,,,,,19,160.0,379,160.0,13.773453208440987,8.045722383234983e-12,160.0,32400,0.0003,16.02821618398097,11,3636,56,4460,3112,103.87388,29.830656,1453.6587
,,,44423,,,,,,21,192.86,455,192.86,31.064086796789024,7.659335558622731e-12,192.9,39000,0.0003,31.064086796789024,10,4103,60,4464,3494,99.85827,38.62615,1684.6407
,,,48423,,,,,,25,232.71,544,232.71,14.474907039159982,8.045722383234983e-12,232.7,47000,0.0003,14.474907039159982,10,4670,66,4468,3962,104.57533,30.03209,1358.7087
22,103.29742,13.395593,50001,460.0,99.99568287525881,1000.0,13.197001082544892,1000.0,,,,,,,,,,,,,,,,,,
,,,51880,,,,,,28,267.12,622,267.12,13.070508319372385,1.8864894323846222e-09,267.1,53800,0.0003,13.088382624242682,10,5184,70,4472,4368,103.17094,25.219397,1247.383
,,,54268,,,,,,30,290.84,677,290.84,25.930562979856376,6.868548746923492e-08,290.8,58600,0.0003,25.930562979856376,9,5538,73,4476,4660,94.01112,35.948685,1280.4474
,,,58268,,,,,,33,330.68,771,330.68,11.509971667761056,8.045722383234983e-12,330.7,66600,0.0003,11.967788297881981,9,6134,78,4480,5154,101.6104,26.660973,1037.4847
21,97.66917,16.0947,60001,538.2,99.99568287525881,1000.0,7.568739169592121,1000.0,,,,,,,,,,,,,,,,,,
,,,61426,,,,,,36,361.77,844,361.77,13.283047923559396,3.808300344903982e-08,361.8,73000,0.0003,13.356542432430395,9,6635,82,4484,5552,103.38348,29.80937,1231.695
,,,65210,,,,,,40,398.59,934,398.59,12.7302250933592,7.052823411800639e-11,398.6,80600,0.0003,12.750538955771434,9,7216,87,4488,6033,102.83066,22.35349,862.9122
,,,68748,,,,,,43,431.61,1012,431.61,10.657476634496895,8.358053353771091e-10,431.6,87600,0.0003,14.093695968246422,8,7752,92,4492,6482,100.757904,22.31579,990.5087
21,78.209175,29.94748,70001,596.6,99.99568287525881,1000.0,-11.891252285486003,1000.0,,,,,,,,,,,,,,,,,,
,,,71832,,,,,,45,460.03,1081,460.03,62.4451268029465,6.679597288980142e-12,460.0,93800,0.0003,62.4451268029465,8,8252,95,4496,6885,101.487595,19.080042,880.8426
,,,75276,,,,,,48,491.97,1157,491.97,12.044449985021798,2.1497940025840757e-09,492.0,100600,0.0003,12.11556359615395,8,8781,99,4500,7330,102.144875,21.456337,788.2014
,,,78277,,,,,,50,519.04,1223,519.04,10.476385351794669,1.1981430816194289e-08,519.0,106600,0.0003,10.581039282881397,8,9250,103,4504,7726,96.88651,16.538069,779.38403
22,105.663216,17.02703,80001,641.8,99.99568287525881,1000.0,15.562788241857742,1000.0,,,,,,,,,,,,,,,,,,
,,,81276,,,,,,53,545.72,1292,545.72,16.822360080236642,1.882501153833142e-07,545.7,112600,0.0003,16.822360080236642,8,9747,107,4508,8125,106.92279,14.748968,775.0238
,,,85276,,,,,,56,582.98,1381,582.98,12.421762797826974,8.045722383234983e-12,583.0,120600,0.0003,12.802096388434931,8,10388,111,4512,8667,102.52219,16.725067,733.35016
,,,87563,,,,,,58,603.29,1433,603.29,37.457147477727275,5.7121586160658295e-08,603.3,125200,0.0003,37.638900759104004,8,10758,114,4516,8980,92.439926,14.565268,680.37164
,,,88899,,,,,,59,614.0,1463,614.0,41.0100800842973,0.0006112814413572862,614.0,127800,0.0003,41.17582688584517,8,10970,116,4520,9159,92.07666,20.096275,757.17993
22,85.641136,28.645754,90001,738.6,99.99568287525881,1000.0,-4.45929677456626,1000.0,,,,,,,,,,,,,,,,,,
,,,91965,,,,,,62,642.51,1533,642.51,13.317285701269357,9.600487557532625e-08,642.5,134000,0.0003,13.318085794765866,7,11498,120,4524,9588,103.41772,14.824904,874.0173
,,,94796,,,,,,64,668.41,1595,668.41,10.771568240637032,1.0186442983936626e-06,668.4,139600,0.0003,10.825242139047075,7,11961,123,4528,9981,100.871994,17.954405,901.93384
,,,97456,,,,,,66,692.11,1656,692.11,12.874712633240996,3.403805291615711e-07,692.1,145000,0.0003,12.88015768305501,7,12403,126,4532,10357,99.13461,16.063328,863.97534
,,,99979,,,,,,68,714.18,1712,714.18,21.313539600572124,5.103481082740459e-08,714.2,150000,0.0003,21.36633723497465,7,12795,129,4536,10687,96.780716,14.294822,962.02057
21,100.123505,12.346096,100001,848.2,99.99568287525881,1000.0,10.023075162578627,1000.0,,,,,,,,,,,,,,,,,,
