eval_qs,eval mean 100 episode reward,eval_ep_rewmean,eval_discount_q,eval_qs_difference,total timesteps,eval_abs_qs_difference,eval_time_elapsed,eval_eplenmean,discount_q,mean 100 episode reward,train_time,n_updates,update_time,qs_difference,qs_abs_difference,time_elapsed,fps,eplenmean,env_time,episodes,current_lr,ep_rewmean,qs_mean,act_time,qfs_loss,q_grad_norm
-1.3183887,8.7,8.748868636363637,8.342477316641954,-4.0531281387506235,1,4.0531282,0,17.90909090909091,,,,,,,,,,,,,,,,,,
,,,,,341621,,,,0.06698589974130811,1063.7,6950,633400,14243,45.02034419451987,45.07843068338261,21817,15,259.0,300,2592,0.0003,1063.7455618900003,329.4357,155,59.042538,4307.4995
,,,,,342686,,,,0.07929760794276022,1066.2,6974,635400,14284,26.908413371606148,28.121384536757667,21884,15,259.45,301,2596,0.0003,1066.21409668,325.9926,155,79.235306,5483.369
,,,,,343592,,,,0.1697369376035408,1052.8,6995,637200,14321,40.38561214662482,43.1753472261644,21943,15,256.39,302,2600,0.0003,1052.8427588099999,276.79404,155,63.39062,5175.188
,,,,,344663,,,,0.14548335037790788,1053.7,7021,639400,14366,4.5081135687530764,7.631415586678262,22016,15,256.61,303,2604,0.0003,1053.7169271499997,347.04343,156,57.978233,4586.9136
,,,,,345692,,,,0.03164383251432832,1051.4,7045,641400,14408,216.86724280188645,216.86724280188645,22082,15,256.13,303,2608,0.0003,1051.4022023700002,401.9937,156,46.64961,3769.1318
,,,,,346767,,,,0.07218539966087523,1053.8,7070,643600,14454,32.89955685129495,33.42656656497561,22154,15,256.65,304,2612,0.0003,1053.7802630699998,335.99667,157,53.978085,4000.826
,,,,,347766,,,,0.23389811741396058,1056.0,7092,645600,14496,31.84461662669321,32.3141861168897,22220,15,257.11,305,2616,0.0003,1055.97367618,344.24945,157,70.89584,5215.2617
,,,,,348915,,,,0.04033363496236339,1070.5,7119,648000,14547,34.63089143851329,35.31411793221228,22299,15,259.94,306,2620,0.0003,1070.4626695800002,339.69077,158,59.124943,5056.486
,,,,,349833,,,,0.0001520324037898203,1070.2,7138,649800,14585,338.04294428328325,338.04294428328325,22359,15,259.23,307,2624,0.0003,1070.2454538800002,336.9365,158,57.10561,3953.3914
,,,,,349881,,,,0.53855899816281,1024.6,7138,649800,14585,343.30831144472955,343.30831144472955,22359,15,248.82,307,2628,0.0003,1024.60161354,341.804,158,,
,,,,,349927,,,,0.6928814110597699,979.0,7141,650000,14589,340.9527226573076,340.9527226573076,22365,15,238.22,307,2632,0.0003,979.04377756,339.72922,158,86.85529,5879.88
,,,,,349971,,,,0.4573276104704945,932.7,7141,650000,14589,338.1152734067713,338.1152734067713,22365,15,227.62,307,2636,0.0003,932.6936409199999,336.6305,158,,
242.62177,718.3,0.45718781818181814,0.6062099318621086,244.05135339451664,350001,244.05136,0,10.0,,,,,,,,,,,,,,,,,,
,,,,,350014,,,,0.7476296412726859,892.2,7143,650200,14593,290.5919867435076,290.5919867435076,22372,15,218.09,307,2640,0.0003,892.1686906499998,289.47192,158,72.31744,4469.1924
,,,,,350054,,,,0.5935327422191996,846.3,7143,650200,14593,286.076796696882,286.076796696882,22372,15,207.41,307,2644,0.0003,846.25734982,284.77408,158,,
,,,,,350094,,,,0.5336705900960116,805.2,7143,650200,14593,289.99862345027384,289.99862345027384,22372,15,197.62,307,2648,0.0003,805.22578105,288.60056,158,,
,,,,,350137,,,,0.49383106591042103,769.5,7145,650400,14597,280.51794939977106,280.51794939977106,22379,15,189.05,307,2652,0.0003,769.5347723900002,278.81204,158,67.689644,5033.061
,,,,,350181,,,,0.8330391445742352,723.1,7145,650400,14597,287.9931030553628,287.9931030553628,22379,15,178.42,307,2656,0.0003,723.1411456300001,286.6727,158,,
,,,,,350225,,,,1.02739876349061,680.1,7148,650600,14601,296.8798761892356,296.8798761892356,22385,15,168.55,307,2660,0.0003,680.1293587800001,295.58752,158,51.376274,3912.8708
,,,,,350270,,,,0.0457559484964668,636.0,7148,650600,14601,280.6914256331745,280.6914256331745,22385,15,158.19,307,2664,0.0003,635.9507471000001,278.136,158,,
,,,,,350317,,,,0.5524780172163455,604.6,7150,650800,14605,282.63848925422855,282.63848925422855,22392,15,150.4,307,2668,0.0003,604.5800579600001,280.64633,159,61.298336,5391.6494
,,,,,350365,,,,0.8708537958937248,566.1,7150,650800,14605,281.9853605697986,281.9853605697986,22392,15,141.22,307,2672,0.0003,566.0898664,280.3253,159,,
,,,,,350420,,,,-0.061913068177611996,517.4,7153,651000,14609,276.98062329542927,276.98062329542927,22399,15,130.12,307,2676,0.0003,517.4444703700001,273.4405,159,42.17365,3323.7363
,,,,,350483,,,,-0.08254186503277039,486.5,7153,651000,14609,279.110977027239,279.110977027239,22399,15,122.63,307,2680,0.0003,486.51624623000004,275.44778,159,,
,,,,,350554,,,,-0.4869300437659035,443.8,7155,651200,14613,251.6630162895943,251.6630162895943,22406,15,112.82,308,2684,0.0003,443.79440193999994,247.46764,159,73.938934,5899.7427
,,,,,350625,,,,-0.3586522231279001,388.1,7157,651400,14618,239.7840875428134,239.7840875428134,22412,15,100.6,308,2688,0.0003,388.11007902,235.87364,159,77.43669,5452.991
,,,,,350697,,,,-0.17872860062279888,343.1,7157,651400,14618,237.99056404797778,237.99056404797778,22412,15,90.76,308,2692,0.0003,343.10000029,234.1403,159,,
,,,,,350759,,,,-0.06958532512577364,299.2,7160,651600,14622,214.77901292918057,215.30882022312636,22419,15,80.73,308,2696,0.0003,299.24406467999995,211.53029,159,45.47703,3797.731
,,,,,350824,,,,-0.23886005789485887,261.9,7162,651800,14626,203.99864594776966,203.99864594776966,22426,15,72.32,308,2700,0.0003,261.94883074,200.38239,159,53.469852,3862.8704
,,,,,350896,,,,-0.03899136741197756,217.6,7162,651800,14626,203.78387628175003,203.78387628175003,22426,15,62.33,308,2704,0.0003,217.62376767,200.1829,159,,
,,,,,350968,,,,-0.3285407920013181,174.5,7165,652000,14630,171.29154794626197,172.2528172140488,22433,15,52.76,308,2708,0.0003,174.50059017999996,167.22609,159,83.935936,6458.437
,,,,,351037,,,,-0.2456146705799953,129.2,7167,652200,14634,159.3782971636568,160.27267968662457,22439,15,42.7,308,2712,0.0003,129.2283281,155.26761,159,88.97097,6546.976
,,,,,351103,,,,-0.28235413369743106,87.7,7169,652400,14639,155.71082279855148,156.83131856259905,22446,15,33.37,308,2716,0.0003,87.71226359999999,151.81763,159,74.45264,4420.9985
,,,,,351175,,,,0.22953133026737632,38.1,7169,652400,14639,164.1046481980635,164.1046481980635,22446,15,22.6,308,2720,0.0003,38.10615190999999,160.51291,159,,
,,,,,351915,,,,4.05321244807507,28.0,7186,654000,14674,19.69187545342258,20.504785769394243,22499,15,20.82,309,2724,0.0003,27.985841089999997,350.41327,159,63.865055,5163.802
,,,,,353118,,,,0.018474656316105616,80.1,7210,656400,14728,26.490408090496096,26.751126847919583,22579,15,32.37,310,2728,0.0003,80.06124462999999,326.28854,160,92.62468,7612.1816
,,,,,354138,,,,0.07018470582971051,122.6,7229,658400,14774,51.165663397706275,52.43043523247706,22645,15,42.11,310,2732,0.0003,122.58613624,316.05273,160,62.991276,4885.8447
,,,,,355263,,,,0.03456197706441868,171.2,7250,660600,14824,21.708083863840034,24.18736950087383,22718,15,52.92,311,2736,0.0003,171.19627484,310.5253,161,46.686344,3402.364
,,,,,356111,,,,0.900653795155922,204.3,7268,662400,14864,17.892540910141186,18.633838595753375,22778,15,60.97,312,2740,0.0003,204.29530622,334.72464,161,72.85195,5139.61
,,,,,357157,,,,0.08847546351599764,247.0,7291,664400,14906,21.87167108821976,22.11724645288068,22845,15,71.03,313,2744,0.0003,247.01943252,315.5445,162,74.995,5930.88
,,,,,358047,,,,0.11838868185940626,277.3,7312,666200,14944,218.873671588371,218.873671588371,22905,15,79.53,314,2748,0.0003,277.29662486999996,378.54724,162,78.04301,6536.3486
,,,,,359163,,,,0.08036323774016102,321.9,7336,668400,14992,16.14540513600555,20.311343751537457,22979,15,90.26,315,2752,0.0003,321.9234753900001,340.62476,163,72.264244,5295.572
,,,,,359922,,,,2.616296184036295,347.2,7350,670000,15024,53.97423141304844,54.02775913319462,23025,15,97.41,315,2756,0.0003,347.19019713,341.26083,163,75.407776,5200.571
306.01932,651.0,274.8387926363636,87.126172606331,220.06170818720003,360001,221.86406,0,73.9090909090909,,,,,,,,,,,,,,,,,,
,,,,,360974,,,,0.10169382018116178,391.7,7368,672000,15064,38.438503179190384,38.69312071173651,23085,15,107.49,316,2760,0.0003,391.66502728,333.03424,163,65.18247,4797.9507
,,,,,362249,,,,0.02166901940312439,445.2,7392,674600,15115,-6.4748678775826525,6.920739466786337,23163,15,119.79,317,2764,0.0003,445.2419292899999,345.2562,164,59.331787,4670.436
,,,,,363110,,,,1.3335495617912017,482.0,7409,676400,15151,0.03229991085114239,6.446671043940281,23216,15,127.93,318,2768,0.0003,482.00871137999997,347.74658,164,62.296505,5293.091
,,,,,363779,,,,1.9017434277814744,507.2,7421,677600,15174,181.29284885727495,181.29284885727495,23252,15,134.14,318,2772,0.0003,507.20111709,401.51328,164,64.44771,5083.579
,,,,,364508,,,,0.9617312276957479,535.7,7435,679200,15206,190.8271170906636,190.8271170906636,23300,15,140.88,319,2776,0.0003,535.72429442,400.22708,165,57.3709,4687.089
,,,,,365522,,,,0.33593439185673873,577.2,7455,681200,15250,8.457761035324722,9.338911728293196,23365,15,150.39,320,2780,0.0003,577.22312215,351.8428,165,92.39371,5939.345
,,,,,366365,,,,0.571477403247494,611.1,7472,682800,15286,28.775909703501974,29.363742534069427,23418,15,158.11,320,2784,0.0003,611.0856119,318.62692,166,76.50888,4317.5522
,,,,,367512,,,,0.08710963934801942,660.5,7497,685200,15339,5.249015850799275,7.5699179614347,23499,15,168.87,321,2788,0.0003,660.5402508600001,351.48367,166,52.32344,3712.3418
,,,,,368659,,,,0.0428454693086139,710.8,7520,687400,15388,-4.139551817947434,13.999502858272232,23572,15,179.62,322,2792,0.0003,710.7797092899999,317.4851,167,72.74923,4213.9067
,,,,,369311,,,,0.06714846992982006,736.0,7534,688800,15420,321.9624079312089,321.9624079312089,23619,15,185.52,323,2796,0.0003,736.03100593,343.40378,167,55.703766,3841.0425
,,,,,369992,,,,3.218314866729348,763.0,7546,690000,15446,28.3031042943655,28.510360537105562,23659,15,191.68,323,2800,0.0003,763.0124474300001,322.7896,167,67.522385,3530.8774
351.2441,658.4,1031.719968090909,267.5613217541414,72.84816347037884,370001,85.09223,3,250.54545454545453,,,,,,,,,,,,,,,,,,
,,,,,370841,,,,0.7153316259953774,797.8,7565,691800,15487,27.61546261797867,29.247380700972954,23723,15,199.45,324,2804,0.0003,797.7554897499999,323.8923,168,88.31167,5448.3276
,,,,,372070,,,,0.04497016935855886,850.2,7589,694200,15540,-5.82496974912873,8.80296773940386,23803,15,211.02,325,2808,0.0003,850.17892174,354.20908,168,66.08708,4610.0854
,,,,,373081,,,,0.20973706614394125,891.4,7610,696200,15585,105.68829748282381,105.68829748282381,23870,15,220.44,326,2812,0.0003,891.4482054099998,398.05972,169,70.2467,4597.1826
,,,,,374112,,,,0.11135043784248971,934.7,7632,698400,15634,21.091699200569604,22.206942965145284,23943,15,230.09,327,2816,0.0003,934.66929235,332.64932,169,47.225136,3537.4797
,,,,,375171,,,,0.14730572064737993,978.7,7653,700400,15679,29.19308514038877,29.6903806288498,24010,15,239.96,328,2820,0.0003,978.7465846599999,350.74353,170,60.57314,4557.263
,,,,,376029,,,,0.4251233271606626,985.6,7671,702200,15719,92.03966150793346,92.03966150793346,24070,15,241.14,329,2824,0.0003,985.55360005,358.3452,170,72.273026,4192.437
,,,,,376549,,,,0.24173029311779923,952.9,7681,703200,15741,321.24060879949786,321.24060879949786,24103,15,234.31,329,2828,0.0003,952.8897406099999,342.0749,171,83.56252,3954.0234
,,,,,377656,,,,0.05754420106066399,957.8,7704,705400,15790,27.271895780472022,27.626146757919408,24177,15,235.18,330,2832,0.0003,957.7705515,336.52173,171,85.29297,5410.709
,,,,,378661,,,,0.0018409219086157225,953.1,7724,707400,15834,322.1189067475793,322.1189067475793,24242,15,233.98,331,2836,0.0003,953.1494597499998,343.09125,172,106.28756,6134.3525
,,,,,378775,,,,12.640101179996977,921.5,7726,707600,15839,321.31150221625467,321.31150221625467,24249,15,226.64,331,2840,0.0003,921.46736737,340.72476,172,76.44468,5558.641
340.95145,685.9,1339.2435296363635,306.41008224885496,0.5330684126279576,380001,12.855427,3,303.8181818181818,,,,,,,,,,,,,,,,,,
,,,,,380023,,,,0.028212402059596655,931.9,7753,710200,15896,52.69582093049966,52.72772208249916,24340,15,228.66,332,2844,0.0003,931.9088409000001,364.9774,172,104.34423,5175.8643
,,,,,381004,,,,0.12959031815141445,941.4,7774,712200,15941,32.061923803363285,34.53320588100342,24406,15,229.57,333,2848,0.0003,941.3529133000001,311.07208,173,106.08518,5967.266
,,,,,381357,,,,1.364848884939677,908.6,7780,712800,15954,315.05883828635547,315.05883828635547,24426,15,221.94,333,2852,0.0003,908.5789793399999,337.81296,173,65.88143,4451.8276
,,,,,381841,,,,11.310887877982905,901.1,7790,713800,15976,151.99265711364723,151.99265711364723,24460,15,219.19,334,2856,0.0003,901.0901804600002,371.05865,173,139.14363,7020.5757
,,,,,382451,,,,0.04047984665053373,881.3,7803,715000,16003,306.27777496639004,306.27777496639004,24500,15,214.77,334,2860,0.0003,881.2612263700003,314.55106,173,87.35422,5500.4907
,,,,,382941,,,,14.278204428710291,845.1,7813,716000,16025,132.72823329521913,132.72823329521913,24533,15,206.92,335,2864,0.0003,845.0573970800002,370.58087,174,76.30962,3859.039
,,,,,383825,,,,0.26094881496942873,843.5,7831,717800,16065,40.05374144386009,40.31904049023238,24592,15,207.15,335,2868,0.0003,843.4873467000002,297.3956,174,81.58422,4765.1953
,,,,,384841,,,,0.08969196980899552,861.4,7852,719800,16108,27.60672845090907,28.42096989624988,24658,15,210.62,336,2872,0.0003,861.4140329500001,305.51263,175,83.64365,5113.58
,,,,,386145,,,,0.01599724076778964,889.9,7879,722400,16166,-5.733528118156691,6.044955050640375,24744,15,216.37,337,2876,0.0003,889.9163458600001,344.93872,175,90.48715,5935.99
,,,,,387260,,,,0.11166499453060352,895.1,7901,724600,16215,16.286179036448505,17.26351540403167,24817,15,217.38,338,2880,0.0003,895.0655472299998,342.40005,176,96.78962,6397.123
,,,,,387945,,,,0.29593083987802543,886.2,7915,726000,16246,195.9668953814753,196.036168542592,24863,15,215.8,339,2884,0.0003,886.17540864,285.29205,176,67.29633,3962.3608
,,,,,389208,,,,0.011669962295320534,889.9,7941,728600,16304,-8.321806675928658,11.386315076077812,24949,15,216.96,340,2888,0.0003,889.9089545499997,318.4118,177,103.14633,7352.879
286.5972,738.9,629.0166306363636,216.19274004698283,83.34556905633217,390001,92.39442,2,167.63636363636363,,,,,,,,,,,,,,,,,,
,,,,,390150,,,,0.026474821760589254,878.0,7960,730400,16345,164.94015566547674,165.44448146140246,25013,15,214.91,341,2892,0.0003,877.95020679,263.19293,177,68.8875,5739.9756
,,,,,391006,,,,0.05478682884104755,884.7,7977,732200,16384,188.25589550480484,189.32442125613596,25070,15,216.95,342,2896,0.0003,884.7320731399999,270.65024,178,83.3933,5831.4287
,,,,,392229,,,,0.03391562927456576,909.2,8000,734600,16435,33.43106344995773,34.013002323268026,25146,15,222.37,343,2900,0.0003,909.2374738699999,348.6351,178,83.463196,5445.8765
,,,,,392944,,,,1.7318499638043248,901.3,8013,736000,16465,31.92588714088353,32.192590111952086,25191,15,221.03,343,2904,0.0003,901.2925509400001,306.17465,178,91.76874,6164.989
,,,,,394029,,,,0.08783717525155621,894.6,8034,738200,16512,20.210887093227164,20.99221713820476,25260,15,219.59,344,2908,0.0003,894.5881961000002,332.18832,179,74.1555,5046.61
,,,,,395307,,,,0.027814700489941318,907.9,8059,740800,16568,20.103681273973613,21.083249822442678,25343,15,222.26,345,2912,0.0003,907.91265413,355.04318,179,85.78718,5656.4883
,,,,,396353,,,,0.18211579423250823,909.2,8078,742800,16611,-3.0768073509608267,5.525241069150415,25406,15,222.41,346,2916,0.0003,909.1746734200001,343.70306,180,64.00463,4275.5977
,,,,,397508,,,,0.05688939259559336,911.8,8101,745200,16662,13.91743422109606,26.214581687004017,25482,15,223.37,347,2920,0.0003,911.7964979600001,324.25992,180,99.500694,6456.203
,,,,,398650,,,,0.03696559401074825,925.4,8121,747400,16710,-0.9173255230282585,16.90368543270198,25551,15,226.21,348,2924,0.0003,925.42415357,308.83282,181,71.26288,5668.9785
,,,,,399505,,,,0.11420772151325964,938.7,8139,749200,16747,96.87858518860631,99.03632853265016,25608,15,229.56,348,2928,0.0003,938.72747298,242.92287,181,76.577995,5389.558
385.5909,750.2,649.034846,242.48001928504834,166.3995861625557,400001,168.10112,2,179.9090909090909,,,,,,,,,,,,,,,,,,
