eval_qs_difference,eval_abs_qs_difference,eval_discount_q,eval_ep_rewmean,eval_time_elapsed,eval_qs,eval_eplenmean,total timesteps,eval mean 100 episode reward,update_time,qs_difference,episodes,n_updates,train_time,time_elapsed,mean 100 episode reward,act_time,qs_abs_difference,ep_rewmean,fps,env_time,qs_mean,discount_q,current_lr,eplenmean,qfs_loss,q_grad_norm
-58.062897806501766,58.062893,104.00307336305546,109.8266261818182,0,-1.0483829,11.909090909090908,1,111.6,,,,,,,,,,,,,,,,,,
,,,,,,,4099,,34,-22.38737030412954,684,0,0,46,56.9,0,22.38737030412954,56.88785244999999,87,7,-0.13459855,28.279860695053355,0.0003,6.26,,
,,,,,,,4122,,36,-26.31664334118484,688,0,0,48,56.9,0,26.31664334118484,56.87511872,84,7,-0.05645615,36.689167796964774,0.0003,6.26,,
,,,,,,,4144,,36,-26.063609499139595,692,0,0,48,56.9,0,26.063609499139595,56.882364720000005,85,7,0.5205225,37.388626833699384,0.0003,6.26,,
,,,,,,,4171,,36,-52.75318737266196,696,0,0,48,55.9,0,52.75318737266196,55.86755643999999,85,7,0.49322197,82.31958130578522,0.0003,6.15,,
,,,,,,,4195,,36,-30.202151645894332,700,0,0,48,56.3,0,30.202151645894332,56.33398569,85,7,0.3427268,43.98236039446608,0.0003,6.2,,
,,,,,,,4219,,37,-35.34047189993386,704,0,0,50,56.5,0,35.34047189993386,56.52867447999999,83,7,0.3539644,52.5751979187683,0.0003,6.22,,
,,,,,,,4239,,37,-26.671326768126754,708,0,0,50,56.5,0,26.671326768126754,56.51909088,83,7,-0.2513896,37.94499330195525,0.0003,6.22,,
,,,,,,,4269,,37,-38.80398389860951,712,0,0,50,56.3,0,38.80398389860951,56.32283021,84,7,0.31281358,56.04866446180169,0.0003,6.2,,
,,,,,,,4286,,37,-21.305759936322783,716,0,0,50,55.5,0,21.305759936322783,55.50094777,84,7,0.5565262,30.826690933049004,0.0003,6.11,,
,,,,,,,4308,,39,-21.540461803292715,720,0,0,52,55.7,0,21.540461803292715,55.6889508,81,7,0.5194316,29.530850774583843,0.0003,6.13,,
,,,,,,,4327,,39,-22.03298798505246,724,0,0,52,55.2,0,22.03298798505246,55.23282295,82,7,-0.058016032,30.320489867320056,0.0003,6.08,,
,,,,,,,4349,,39,-21.291924984442964,728,0,0,52,55.7,0,21.291924984442964,55.69882578000001,82,7,0.581037,29.324282813585842,0.0003,6.13,,
,,,,,,,4372,,39,-22.17287282615727,732,0,0,52,55.7,0,22.17287282615727,55.69282375000001,82,7,-0.009163596,29.449765185275275,0.0003,6.13,,
,,,,,,,4397,,39,-34.8362493401785,736,0,0,52,55.5,0,34.8362493401785,55.51574177999999,83,7,0.56132674,51.72129852951056,0.0003,6.11,,
,,,,,,,4420,,41,-30.047772580473264,740,0,0,54,55.8,0,30.047772580473264,55.791040550000005,80,7,0.52082443,44.41738873261354,0.0003,6.14,,
,,,,,,,4443,,41,-31.028790144086788,744,0,0,54,55.5,0,31.028790144086788,55.49996621,81,7,-0.027624646,44.92015247893242,0.0003,6.11,,
,,,,,,,4469,,41,-21.507891064466072,748,0,0,54,55.3,0,21.507891064466072,55.314543999999984,81,7,0.522652,28.413145814251195,0.0003,6.09,,
,,,,,,,4496,,41,-40.05099039511293,752,0,0,54,55.2,0,40.05099039511293,55.22407685000001,81,7,-0.17242444,58.42470162176279,0.0003,6.08,,
,,,,,,,4519,,43,-26.777523814395373,756,0,0,56,54.7,0,26.777523814395373,54.66063034999999,79,7,-0.21763459,37.001773109229966,0.0003,6.02,,
,,,,,,,4541,,43,-25.87321067751028,760,0,0,56,54.5,0,25.87321067751028,54.46547707999999,79,7,0.5179969,37.24916152504408,0.0003,6.0,,
,,,,,,,4570,,43,-26.743183175726834,764,0,0,57,55.0,0,26.743183175726834,55.022557049999996,80,7,-0.20046481,34.83582723680649,0.0003,6.06,,
,,,,,,,4599,,43,-21.953044048696412,768,0,0,57,55.3,0,21.953044048696412,55.30527794999999,80,8,-0.03730364,27.396197944875414,0.0003,6.09,,
,,,,,,,4618,,45,-21.512858425080992,772,0,0,59,53.9,0,21.512858425080992,53.90765395000001,78,8,0.5381764,30.528665329908712,0.0003,5.94,,
,,,,,,,4643,,45,-21.947478808724572,776,0,0,59,54.0,0,21.947478808724572,54.00788785,78,8,-0.032140326,28.53750907848101,0.0003,5.95,,
,,,,,,,4667,,45,-30.378959059298353,780,0,0,59,54.0,0,30.378959059298353,53.997559900000006,78,8,0.599127,44.31297260971417,0.0003,5.95,,
,,,,,,,4695,,45,-39.568417741405995,784,0,0,59,54.1,0,39.568417741405995,54.077019820000004,79,8,-0.2683629,57.301422286904604,0.0003,5.96,,
,,,,,,,4716,,47,-26.677648320042163,788,0,0,61,53.9,0,26.677648320042163,53.90461117000002,77,8,-0.17090568,37.711739555014674,0.0003,5.94,,
,,,,,,,4741,,47,-35.52554596969305,792,0,0,61,54.2,0,35.52554596969305,54.19209872000001,77,8,0.028984886,51.93248284254419,0.0003,5.97,,
,,,,,,,4768,,47,-39.77104153255467,796,0,0,61,54.2,0,39.77104153255467,54.19170948,77,8,0.11930574,58.472228077708785,0.0003,5.97,,
,,,,,,,4800,,49,-35.37204211414317,800,0,0,63,54.9,0,35.37204211414317,54.943335340000004,75,8,0.39256734,48.604454586646234,0.0003,6.05,,
,,,,,,,4819,,49,-30.543625804418152,804,0,0,63,54.5,0,30.543625804418152,54.483719699999995,75,8,0.5200504,46.66140903900501,0.0003,6.0,,
,,,,,,,4842,,49,-48.724674940468255,808,0,0,63,54.8,0,48.724674940468255,54.76528961000001,76,8,-0.2700905,77.07498807059854,0.0003,6.03,,
,,,,,,,4866,,49,-49.06089878366777,812,0,0,63,54.2,0,49.06089878366777,54.212295080000004,76,8,-0.3471462,76.39679611421657,0.0003,5.97,,
,,,,,,,4889,,49,-26.094393866378386,816,0,0,63,54.8,0,26.094393866378386,54.768974610000015,76,8,0.5430347,37.1758018618906,0.0003,6.03,,
,,,,,,,4911,,51,-30.508963736460814,820,0,0,65,54.8,0,30.508963736460814,54.77524252,74,8,0.470458,45.26276813353176,0.0003,6.03,,
,,,,,,,4935,,51,-39.52113336005444,824,0,0,65,55.2,0,39.52113336005444,55.23228964,74,8,0.44915906,60.26135940802105,0.0003,6.08,,
,,,,,,,4956,,51,-30.436942706807105,828,0,0,65,55.1,0,30.436942706807105,55.13864952,75,8,0.5252478,45.80188898323164,0.0003,6.07,,
,,,,,,,4980,,51,-39.74893165443298,832,0,0,65,55.2,0,39.74893165443298,55.23427686,75,8,-0.2656697,59.828309886041694,0.0003,6.08,,
,,,,,,,5003,,53,-34.722232687039465,836,0,0,68,55.0,0,34.722232687039465,55.04230914,73,8,0.499126,52.69617443242307,0.0003,6.06,,
,,,,,,,5024,,53,-21.6419172567524,840,0,0,68,54.9,0,21.6419172567524,54.85894025,73,8,0.50907385,30.033213699368677,0.0003,6.04,,
,,,,,,,5053,,53,-40.13681848859069,844,0,0,68,55.4,0,40.13681848859069,55.42100912,73,8,-0.2773874,57.241479195937664,0.0003,6.1,,
,,,,,,,5076,,53,-31.147577916267945,848,0,0,68,55.1,0,31.147577916267945,55.14633647000001,74,8,-0.24949594,44.68608382959646,0.0003,6.07,,
,,,,,,,5104,,55,-30.442640673054495,852,0,0,70,55.2,0,30.442640673054495,55.23080267,72,8,0.5547522,42.668774222531034,0.0003,6.08,,
,,,,,,,5126,,55,-39.89236802178185,856,0,0,70,55.1,0,39.89236802178185,55.14299918,72,8,-0.20959082,61.286080303218164,0.0003,6.07,,
,,,,,,,5148,,55,-25.841367492441073,860,0,0,70,55.1,0,25.841367492441073,55.14587678,72,8,0.54054654,37.242653559590195,0.0003,6.07,,
,,,,,,,5167,,55,-31.138505791060727,864,0,0,70,54.2,0,31.138505791060727,54.22271237999999,73,9,-0.05713022,46.79766041334613,0.0003,5.97,,
,,,,,,,5185,,55,-22.08626686911209,868,0,0,70,53.2,0,22.08626686911209,53.200739430000006,73,9,-0.031053614,30.81223633899046,0.0003,5.86,,
,,,,,,,5215,,57,-25.72159553731201,872,0,0,72,54.2,0,25.72159553731201,54.23442011,71,9,0.46771765,34.223005106171605,0.0003,5.97,,
,,,,,,,5236,,57,-26.863934853524107,876,0,0,72,53.9,0,26.863934853524107,53.87159363,71,9,-0.17521928,37.923307881760046,0.0003,5.93,,
,,,,,,,5261,,57,-34.97254538131706,880,0,0,73,54.0,1,34.97254538131706,53.9655485,72,9,0.4668942,51.7543245870891,0.0003,5.94,,
,,,,,,,5290,,57,-35.11241071996184,884,0,0,73,54.1,1,35.11241071996184,54.06464698999999,72,9,0.0598418,49.54021358272378,0.0003,5.95,,
,,,,,,,5313,,59,-34.85007445688659,888,0,0,75,54.2,1,34.85007445688659,54.23929487,70,9,0.53310907,52.753558920733035,0.0003,5.97,,
,,,,,,,5338,,59,-35.3561934632457,892,0,0,75,54.2,1,35.3561934632457,54.237462940000015,70,9,0.02088466,51.5767436207086,0.0003,5.97,,
,,,,,,,5360,,59,-35.35481260737008,896,0,0,75,53.8,1,35.35481260737008,53.76888727000001,70,9,-0.10235099,53.1829198784362,0.0003,5.92,,
,,,,,,,5382,,59,-22.26352679890101,900,0,0,75,52.8,1,22.26352679890101,52.82520055,71,9,-0.12647009,29.615317370183377,0.0003,5.82,,
,,,,,,,5403,,61,-25.66849947815431,904,0,0,77,53.0,1,25.66849947815431,52.99762782,69,9,0.5546384,37.43637610721971,0.0003,5.84,,
,,,,,,,5427,,61,-35.43826154635455,908,0,0,77,53.1,1,35.43826154635455,53.09338556000001,69,9,0.08111604,52.45904348696102,0.0003,5.85,,
,,,,,,,5452,,61,-25.96105982941155,912,0,0,78,53.2,1,25.96105982941155,53.18155217999999,69,9,0.5199679,36.16178093716026,0.0003,5.86,,
,,,,,,,5475,,61,-31.42653234727435,916,0,0,78,53.2,1,31.42653234727435,53.17523236000001,70,9,-0.30560544,45.01811449487947,0.0003,5.86,,
,,,,,,,5496,,61,-25.90120882686569,920,0,0,78,53.1,1,25.90120882686569,53.075306600000005,70,9,0.5678202,37.58691355722513,0.0003,5.85,,
,,,,,,,5521,,64,-39.940557921765546,924,0,0,80,53.2,1,39.940557921765546,53.17442195,68,9,-0.15665086,59.52275737561584,0.0003,5.86,,
,,,,,,,5542,,64,-35.48692475499655,928,0,0,80,53.2,1,35.48692475499655,53.16208358,68,9,-0.5053765,53.281473447588894,0.0003,5.86,,
,,,,,,,5566,,64,-26.5913499175965,932,0,0,80,53.2,1,26.5913499175965,53.154814570000006,69,9,-0.095764205,36.58275309295414,0.0003,5.86,,
,,,,,,,5588,,64,-22.19544681350131,936,0,0,80,53.1,1,22.19544681350131,53.06498758000001,69,9,-0.042229015,29.679630125847876,0.0003,5.85,,
,,,,,,,5614,,66,-43.51451935610167,940,0,0,83,53.5,1,43.51451935610167,53.53031986,67,9,0.34143424,66.53410345056945,0.0003,5.9,,
,,,,,,,5637,,66,-26.507259107843215,944,0,0,83,53.0,1,26.507259107843215,52.97279896999999,67,9,-0.16492346,36.80139419160225,0.0003,5.84,,
,,,,,,,5659,,66,-21.572669626599637,948,0,0,83,52.9,1,21.572669626599637,52.8761397,67,9,0.55867136,29.62139330344051,0.0003,5.83,,
,,,,,,,5677,,66,-26.699256731599483,952,0,0,83,51.9,1,26.699256731599483,51.94982914,68,9,-0.0054718168,39.21306722182593,0.0003,5.73,,
,,,,,,,5705,,68,-48.037626297800884,956,0,0,85,52.5,1,48.037626297800884,52.50894986,66,9,0.38198727,73.14342439806832,0.0003,5.79,,
,,,,,,,5724,,68,-26.774567823076552,960,0,0,85,52.2,1,26.774567823076552,52.24265031,66,9,0.029006183,38.92052280582057,0.0003,5.76,,
,,,,,,,5751,,68,-43.91469429688871,964,0,0,85,53.0,1,43.91469429688871,52.98354244000001,67,9,0.3299177,66.14338355095114,0.0003,5.84,,
,,,,,,,5775,,68,-26.073647149017138,968,0,0,85,53.5,1,26.073647149017138,53.534701950000006,67,9,0.49505076,36.64836836226837,0.0003,5.9,,
,,,,,,,5797,,68,-39.20628495864606,972,0,0,85,52.8,1,39.20628495864606,52.79159737999999,67,10,0.4222751,61.299275821060235,0.0003,5.82,,
,,,,,,,5825,,71,-31.1114948288281,976,0,0,88,53.4,1,31.1114948288281,53.43951539,65,10,-0.16417207,42.65304896275704,0.0003,5.89,,
,,,,,,,5851,,71,-30.971113018168307,980,0,0,88,53.5,1,30.971113018168307,53.54117347000001,66,10,-0.16142005,43.33172395065288,0.0003,5.9,,
,,,,,,,5881,,71,-39.91557304998162,984,0,0,88,53.6,1,39.91557304998162,53.63170036,66,10,-0.42236245,56.317383090901394,0.0003,5.91,,
,,,,,,,5903,,73,-21.68435058746236,988,0,0,90,53.6,1,21.68435058746236,53.55114298999999,64,10,0.51997083,29.77641457990555,0.0003,5.9,,
,,,,,,,5924,,73,-26.3571779294444,992,0,0,90,53.2,1,26.3571779294444,53.17447824999999,65,10,0.016404185,37.61458788152891,0.0003,5.86,,
,,,,,,,5950,,73,-35.298752035624176,996,0,0,91,53.5,1,35.298752035624176,53.54898715999999,65,10,-0.19511394,50.93344131308821,0.0003,5.9,,
,,,,,,,5977,,73,-26.554396996374283,1000,0,0,91,54.0,1,26.554396996374283,54.025860519999995,65,10,-0.22627106,35.34420893742319,0.0003,5.95,,
,,,,,,,6001,,75,-31.322330910945084,1004,0,0,93,54.3,1,31.322330910945084,54.31556607,64,10,-0.3622116,44.34964127623681,0.0003,5.98,,
,,,,,,,6023,,75,-39.62149213733328,1008,0,0,93,54.1,1,39.62149213733328,54.13128442999999,64,10,-0.1197492,61.12114650503321,0.0003,5.96,,
,,,,,,,6044,,75,-26.6408036602528,1012,0,0,93,53.8,1,26.6408036602528,53.756722530000005,64,10,-0.030822972,37.865941743462834,0.0003,5.92,,
,,,,,,,6062,,75,-21.229710521368624,1016,0,0,93,53.3,1,21.229710521368624,53.29617428999999,64,10,0.5352604,30.487966760204056,0.0003,5.87,,
,,,,,,,6089,,75,-48.07718317060572,1020,0,0,93,53.9,1,48.07718317060572,53.859927209999995,64,10,0.35449514,73.97920795579452,0.0003,5.93,,
,,,,,,,6113,,78,-47.82966581645873,1024,0,0,96,53.8,1,47.82966581645873,53.76423247,63,10,0.44889855,76.06463312818137,0.0003,5.92,,
,,,,,,,6138,,78,-21.652005402589293,1028,0,0,96,54.1,1,21.652005402589293,54.146846329999995,63,10,0.5075437,28.814200578143385,0.0003,5.96,,
,,,,,,,6162,,78,-30.722064121823337,1032,0,0,96,54.2,1,30.722064121823337,54.15176032,63,10,0.22010295,44.40987935110408,0.0003,5.96,,
,,,,,,,6184,,78,-26.572318190579047,1036,0,0,96,54.1,1,26.572318190579047,54.14101532000001,63,10,-0.15267493,37.198898268653785,0.0003,5.96,,
,,,,,,,6218,,80,-61.31607506706132,1040,0,0,99,54.9,1,61.31607506706132,54.89708448,62,10,0.36508372,91.63679277722203,0.0003,6.04,,
,,,,,,,6245,,80,-43.445652531987335,1044,0,0,99,55.3,1,43.445652531987335,55.26883693999999,62,10,0.38700336,65.7276395764483,0.0003,6.08,,
,,,,,,,6267,,80,-21.47261325296679,1048,0,0,99,55.3,1,21.47261325296679,55.2680297,63,10,0.5505024,29.550610828588248,0.0003,6.08,,
,,,,,,,6291,,80,-34.86760617432233,1052,0,0,99,55.8,1,34.86760617432233,55.820724469999995,63,10,0.46738172,52.21723463292318,0.0003,6.14,,
,,,,,,,6323,,83,-26.19905854552481,1056,0,0,102,56.2,1,26.19905854552481,56.19836133,61,10,0.37242272,33.929225574460055,0.0003,6.18,,
,,,,,,,6349,,83,-35.34461732107092,1060,0,0,102,56.8,1,35.34461732107092,56.84838992,62,10,-0.118084684,51.04156920465362,0.0003,6.25,,
,,,,,,,6372,,83,-21.331627182770188,1064,0,0,102,56.5,1,21.331627182770188,56.46440106,62,10,0.5311334,29.022137419800718,0.0003,6.21,,
,,,,,,,6394,,83,-21.790613595297526,1068,0,0,102,56.3,1,21.790613595297526,56.27988402,62,11,0.51604176,29.908346910074048,0.0003,6.19,,
,,,,,,,6418,,86,-21.658859052103878,1072,0,0,104,56.5,1,21.658859052103878,56.46440280999998,61,11,0.5104853,29.14303514472982,0.0003,6.21,,
,,,,,,,6445,,86,-26.824581129086035,1076,0,0,105,56.4,1,26.824581129086035,56.36789838,61,11,-0.22126706,35.5690555963512,0.0003,6.2,,
,,,,,,,6469,,86,-21.73320213277929,1080,0,0,105,56.2,1,21.73320213277929,56.18328295000001,61,11,0.43746957,29.17557581045855,0.0003,6.18,,
,,,,,,,6493,,86,-34.92592054005686,1084,0,0,105,55.6,1,34.92592054005686,55.64156334999998,61,11,0.50849015,52.36744373148154,0.0003,6.12,,
,,,,,,,6520,,88,-35.22360077471253,1088,0,0,108,56.1,1,35.22360077471253,56.10331163000001,60,11,-0.042068005,50.527147282957394,0.0003,6.17,,
,,,,,,,6545,,88,-26.000869156616595,1092,0,0,108,56.5,1,26.000869156616595,56.473176730000006,60,11,0.5136104,36.31136103793271,0.0003,6.21,,
,,,,,,,6567,,88,-30.736312033860774,1096,0,0,108,56.1,1,30.736312033860774,56.0986574,60,11,0.438879,45.604645524389646,0.0003,6.17,,
,,,,,,,6588,,88,-30.39813579146886,1100,0,0,108,55.5,1,30.39813579146886,55.53969107000001,60,11,0.55912787,45.703626313010076,0.0003,6.11,,
,,,,,,,6613,,91,-22.142691582519717,1104,0,0,111,55.6,1,22.142691582519717,55.62886587999999,59,11,-0.05692356,28.682647016922353,0.0003,6.12,,
,,,,,,,6634,,91,-25.72979910421035,1108,0,0,111,55.5,1,25.72979910421035,55.537565449999995,59,11,0.56785274,37.52850111336169,0.0003,6.11,,
,,,,,,,6655,,91,-21.46609237121352,1112,0,0,111,55.5,1,21.46609237121352,55.536665709999994,59,11,0.5269951,29.788469092589963,0.0003,6.11,,
,,,,,,,6676,,91,-22.14587954724295,1116,0,0,111,55.8,1,22.14587954724295,55.80916451,60,11,-0.06963761,29.84579114098418,0.0003,6.14,,
,,,,,,,6707,,94,-31.04060021267837,1120,0,0,114,56.2,1,31.04060021267837,56.17669296,58,11,-0.16723406,41.327689646870645,0.0003,6.18,,
,,,,,,,6731,,94,-30.51083950387949,1124,0,0,114,56.2,1,30.51083950387949,56.18323994,58,11,0.50074005,44.41255367272208,0.0003,6.18,,
,,,,,,,6756,,94,-25.966597336615376,1128,0,0,114,56.2,1,25.966597336615376,56.18617424999999,59,11,0.53599083,36.19301268022916,0.0003,6.18,,
,,,,,,,6778,,94,-35.08716729016738,1132,0,0,114,56.0,1,35.08716729016738,56.00706942,59,11,0.49452713,53.58559218309766,0.0003,6.16,,
,,,,,,,6807,,97,-31.475589368936436,1136,0,0,117,56.6,1,31.475589368936436,56.645755369999996,58,11,-0.382478,42.2750927544728,0.0003,6.23,,
,,,,,,,6831,,97,-21.453097082733997,1140,0,0,117,55.7,1,21.453097082733997,55.70443522000001,58,11,0.51018065,28.92074892380445,0.0003,6.13,,
,,,,,,,6859,,97,-26.465188571026488,1144,0,0,117,55.8,1,26.465188571026488,55.79639821000001,58,11,-0.06551307,35.136047591777604,0.0003,6.14,,
,,,,,,,6883,,97,-21.66254561995955,1148,0,0,117,56.0,1,21.66254561995955,55.98256531999999,58,11,0.5483192,29.09454487487939,0.0003,6.16,,
,,,,,,,6909,,100,-22.353496124470773,1152,0,0,120,56.2,1,22.353496124470773,56.18441542999998,57,11,-0.1253554,28.56270675539474,0.0003,6.18,,
,,,,,,,6937,,100,-34.822894309159764,1156,0,0,120,55.8,1,34.822894309159764,55.80423046,57,11,0.23481978,49.945234856328014,0.0003,6.14,,
,,,,,,,6963,,100,-34.84672605867754,1160,0,0,120,55.8,1,34.84672605867754,55.803696540000004,57,11,0.39555836,51.08066368899487,0.0003,6.14,,
,,,,,,,6999,,100,-47.54523917221038,1164,0,0,120,57.0,1,47.54523917221038,57.018868659999995,58,12,0.6003287,67.26916096793269,0.0003,6.27,,
,,,,,,,7018,,102,-30.384541141573294,1168,0,0,123,56.7,1,30.384541141573294,56.73482982,56,12,0.46760693,46.564277372044174,0.0003,6.24,,
,,,,,,,7039,,102,-26.948773883556328,1172,0,0,123,56.5,1,26.948773883556328,56.45381511000001,57,12,-0.35563058,37.800300146105336,0.0003,6.21,,
,,,,,,,7061,,102,-21.510468825893433,1176,0,0,123,56.0,1,21.510468825893433,55.98035695000001,57,12,0.5285363,29.52065091595533,0.0003,6.16,,
,,,,,,,7087,,102,-35.23240422987473,1180,0,0,123,56.2,1,35.23240422987473,56.16742912999999,57,12,0.41129854,51.45508593338304,0.0003,6.18,,
,,,,,,,7111,,105,-31.096446881642283,1184,0,0,126,56.2,1,31.096446881642283,56.15800089,56,12,-0.27778384,44.17148386124229,0.0003,6.18,,
,,,,,,,7132,,105,-21.579865207115756,1188,0,0,126,55.6,1,21.579865207115756,55.59748871,56,12,0.5341487,29.922288501192675,0.0003,6.12,,
,,,,,,,7157,,105,-22.075287687140705,1192,0,0,126,55.6,1,22.075287687140705,55.59617313,56,12,-0.020395458,28.730603115316836,0.0003,6.12,,
,,,,,,,7183,,105,-35.57452329541908,1196,0,0,126,56.0,1,35.57452329541908,55.969117860000004,56,12,-0.18603928,51.24948291000615,0.0003,6.16,,
,,,,,,,7203,,108,-25.77731847564012,1200,0,0,129,55.9,1,25.77731847564012,55.869456570000004,55,12,0.5769293,37.9108255164032,0.0003,6.15,,
,,,,,,,7229,,108,-26.736758583307807,1204,0,0,129,56.0,1,26.736758583307807,55.96414854999999,55,12,-0.043918643,36.173236315888175,0.0003,6.16,,
,,,,,,,7252,,108,-22.276746147827566,1208,0,0,129,56.1,1,22.276746147827566,56.14889715000001,55,12,-0.14355674,29.326869541802058,0.0003,6.18,,
,,,,,,,7274,,108,-34.87229432942276,1212,0,0,130,56.2,1,34.87229432942276,56.24919239,55,12,0.44963366,53.27095666972845,0.0003,6.19,,
,,,,,,,7298,,108,-25.919055068112886,1216,0,0,130,56.5,1,25.919055068112886,56.527829729999986,56,12,0.5813455,36.597919141848806,0.0003,6.22,,
,,,,,,,7319,,111,-35.01290574356888,1220,0,0,133,55.6,1,35.01290574356888,55.602923419999996,54,12,0.55961424,54.06252655943594,0.0003,6.12,,
,,,,,,,7348,,111,-22.094451363147087,1224,0,0,133,56.1,1,22.094451363147087,56.061039109999996,55,12,-0.15069517,27.393454529373724,0.0003,6.17,,
,,,,,,,7373,,111,-35.24608869337594,1228,0,0,133,56.1,1,35.24608869337594,56.05326239,55,12,0.27106276,51.89895112558524,0.0003,6.17,,
,,,,,,,7399,,111,-26.397424844201527,1232,0,0,133,56.4,1,26.397424844201527,56.415571400000005,55,12,0.023828825,35.850773057091196,0.0003,6.21,,
,,,,,,,7423,,114,-34.901235083337056,1236,0,0,136,56.0,1,34.901235083337056,55.969023029999995,54,12,0.39967585,52.09896013143848,0.0003,6.16,,
,,,,,,,7450,,114,-48.913560824349,1240,0,0,136,56.2,1,48.913560824349,56.24568488,54,12,0.017936474,74.33855652214095,0.0003,6.19,,
,,,,,,,7476,,114,-44.02080136188888,1244,0,0,136,56.1,1,44.02080136188888,56.061466040000006,54,12,-0.16473973,66.5256657984677,0.0003,6.17,,
,,,,,,,7498,,114,-31.325951351188024,1248,0,0,136,55.9,1,31.325951351188024,55.87610154,54,12,-0.30166927,45.34662917769681,0.0003,6.15,,
,,,,,,,7521,,118,-30.96110322609599,1252,0,0,140,55.6,1,30.96110322609599,55.591565020000004,53,12,-0.261969,44.559013593427366,0.0003,6.12,,
,,,,,,,7544,,118,-44.51809633365326,1256,0,0,140,55.1,1,44.51809633365326,55.13511772999999,53,12,-0.035584345,69.14884983815838,0.0003,6.07,,
,,,,,,,7568,,118,-30.124909926369487,1260,0,0,140,54.9,1,30.124909926369487,54.942890469999995,53,13,0.5101648,44.07221883360953,0.0003,6.05,,
,,,,,,,7592,,118,-30.251897272483518,1264,0,0,140,53.8,1,30.251897272483518,53.83135993999999,54,13,0.5082209,44.1593761746799,0.0003,5.93,,
,,,,,,,7612,,120,-25.867344033793096,1268,0,0,143,53.9,1,25.867344033793096,53.93077850999999,53,13,0.5401737,37.99225891841031,0.0003,5.94,,
,,,,,,,7643,,120,-39.80937199126757,1272,0,0,143,54.9,1,39.80937199126757,54.85973027,53,13,0.044934828,56.16318667164965,0.0003,6.04,,
,,,,,,,7671,,120,-39.5351360266784,1276,0,0,143,55.4,1,39.5351360266784,55.43150774000001,53,13,0.31183308,57.91945437123722,0.0003,6.1,,
,,,,,,,7695,,120,-26.07851692227074,1280,0,0,143,55.2,1,26.07851692227074,55.23722521999999,53,13,0.54266316,36.69323114278377,0.0003,6.08,,
,,,,,,,7717,,124,-25.891662637327578,1284,0,0,146,55.1,1,25.891662637327578,55.05223096999999,52,13,0.5276821,37.32343169869354,0.0003,6.06,,
,,,,,,,7744,,124,-39.301820501865905,1288,0,0,146,55.6,1,39.301820501865905,55.60551853,52,13,0.4469014,58.378785061183805,0.0003,6.12,,
,,,,,,,7772,,124,-35.94251166531593,1292,0,0,146,55.9,1,35.94251166531593,55.889943269999996,52,13,-0.39752677,50.35112998278675,0.0003,6.15,,
,,,,,,,7794,,124,-35.55543985327124,1296,0,0,147,55.5,1,35.55543985327124,55.51477429,53,13,-0.03157232,53.54796553211623,0.0003,6.11,,
,,,,,,,7817,,127,-21.93858291558589,1300,0,0,150,55.8,1,21.93858291558589,55.795413690000004,52,13,-0.06781396,29.01686698225985,0.0003,6.14,,
,,,,,,,7837,,127,-26.229034513338085,1304,0,0,150,55.2,1,26.229034513338085,55.23577777,52,13,-0.0010683059,37.84186764266435,0.0003,6.08,,
,,,,,,,7856,,127,-25.822475141517593,1308,0,0,150,54.9,1,25.822475141517593,54.861183199999985,52,13,0.5907121,38.370950796738356,0.0003,6.04,,
,,,,,,,7881,,127,-26.23157203934761,1312,0,0,150,55.2,1,26.23157203934761,55.15045653,52,13,0.5208046,36.5627286692353,0.0003,6.07,,
,,,,,,,7907,,130,-25.836183815134216,1316,0,0,153,55.3,1,25.836183815134216,55.34419381000001,51,13,0.5361041,35.73082414055524,0.0003,6.09,,
,,,,,,,7930,,130,-26.355008915118,1320,0,0,153,55.5,1,26.355008915118,55.52255443999999,51,13,-0.053994935,36.79301342544191,0.0003,6.11,,
,,,,,,,7948,,130,-21.73613142119839,1324,0,0,153,54.5,1,21.73613142119839,54.49748183,51,13,0.47908235,31.04036243616744,0.0003,6.0,,
,,,,,,,7972,,130,-25.7457172024992,1328,0,0,153,54.4,1,25.7457172024992,54.40507393,51,13,0.5614556,36.36983428936385,0.0003,5.99,,
,,,,,,,7998,,130,-39.896351334091584,1332,0,0,154,54.4,1,39.896351334091584,54.39909238999999,51,13,-0.15387303,58.86816605793461,0.0003,5.99,,
,,,,,,,8017,,133,-21.549961011691618,1336,0,0,157,53.9,1,21.549961011691618,53.9436157,50,13,0.54306424,30.482955332628027,0.0003,5.94,,
,,,,,,,8042,,133,-31.112334154698797,1340,0,0,157,53.8,1,31.112334154698797,53.75855872,51,13,-0.02479452,44.11791893911954,0.0003,5.92,,
,,,,,,,8071,,133,-30.483117717592346,1344,0,0,157,54.0,1,30.483117717592346,54.04905381,51,13,0.50793976,42.21633059462967,0.0003,5.95,,
,,,,,,,8094,,133,-26.733261493906735,1348,0,0,157,54.1,1,26.733261493906735,54.140849059999994,51,13,-0.20156188,37.0087641258709,0.0003,5.96,,
,,,,,,,8119,,137,-35.0738188592348,1352,0,0,160,54.3,1,35.0738188592348,54.330855329999984,50,13,0.49678326,51.90850652997963,0.0003,5.98,,
,,,,,,,8144,,137,-35.505232925051,1356,0,0,161,54.5,1,35.505232925051,54.515892459999996,50,13,0.06718253,51.980369478059636,0.0003,6.0,,
