eval mean 100 episode reward,eval_time_elapsed,eval_eplenmean,total timesteps,eval_qs,eval_ep_rewmean,eval_qs_difference,eval_discount_q,eval_abs_qs_difference,qs_mean,ep_rewmean,discount_q,update_time,eplenmean,n_updates,act_time,time_elapsed,env_time,mean 100 episode reward,qs_abs_difference,qs_difference,episodes,current_lr,fps,train_time,qfs_loss,q_grad_norm
0.3,1,64.63636363636364,1,-1.523069,0.04387618181818199,1.570135485707157,2.5919022224043,5.5917187,,,,,,,,,,,,,,,,,,
810.6,1,114.72727272727273,390001,357.83835,331.50413163636364,241.15687065211276,140.85297135340303,243.64833,,,,,,,,,,,,,,,,,,
,,,390596,,,,,,385.97922,1087.85346218,0.3536989647794961,16299,263.21,731200,191,25060,370,1087.9,306.86844933714235,306.86844933714235,2800,0.0003,15,7989,261.75208,5577.99
,,,391425,,,,,,343.5387,1076.5648373,0.05131812532334906,16336,260.13,733000,192,25120,370,1076.6,287.2677697422354,286.3093182658608,2804,0.0003,15,8010,236.8162,4743.1685
,,,391744,,,,,,364.10577,1027.70028281,6.671054086841867,16348,250.71,733600,192,25140,371,1027.7,300.9329973418646,300.9329973418646,2808,0.0003,15,8017,250.94234,5105.5527
,,,392014,,,,,,342.58093,966.5516648600001,15.01463063170983,16361,238.41,734200,192,25160,371,966.6,277.3317837064048,276.9661925313859,2812,0.0003,15,8024,266.84372,5466.9985
,,,392598,,,,,,465.31018,901.5670613200001,44.859378613197535,16382,226.02,735200,193,25193,372,901.6,92.33660406216408,88.7924330491598,2816,0.0003,15,8034,258.2644,5016.453
,,,393320,,,,,,475.7359,904.5998458600002,32.92410938448342,16416,224.91,736800,193,25245,373,904.6,39.51438664135506,22.15029915054287,2820,0.0003,15,8050,262.66486,5099.852
,,,393634,,,,,,332.5765,845.62532973,8.080382874314475,16429,213.34,737400,193,25264,373,845.6,266.1741971938065,266.1741971938065,2824,0.0003,15,8056,267.61063,5311.3496
,,,393942,,,,,,353.15045,809.5200058699997,10.88982680683906,16443,206.38,738000,193,25284,373,809.5,281.49681946649656,281.49681946649656,2828,0.0003,15,8062,248.48384,4581.315
,,,394498,,,,,,357.12537,721.55681862,0.6900931733643751,16465,190.22,739000,194,25317,374,721.6,302.6208870709833,302.6208870709833,2832,0.0003,15,8072,262.91113,5248.332
,,,395144,,,,,,348.2718,696.2507193099998,0.3668774715071249,16497,185.35,740400,194,25362,374,696.3,282.7704861521845,279.4808263468649,2836,0.0003,15,8085,256.51086,4923.334
,,,395594,,,,,,436.66434,668.25563601,12.561642874521715,16515,180.37,741200,194,25388,374,668.3,261.4105155377581,261.4105155377581,2840,0.0003,15,8093,316.11157,6226.4517
,,,395859,,,,,,297.7988,621.94693764,14.659276209202112,16528,170.9,741800,194,25408,375,621.9,229.4661864413601,227.48850415657958,2844,0.0003,15,8099,274.46054,5366.885
,,,396128,,,,,,339.27527,585.1782276499999,14.31206140039359,16541,164.09,742400,194,25428,375,585.2,258.8482961906152,258.8120005472115,2848,0.0003,15,8104,265.86728,5022.6523
,,,396403,,,,,,309.19135,564.4225656499999,11.948981666857698,16555,159.37,743000,194,25447,375,564.4,243.16977377615925,243.16977377615925,2852,0.0003,15,8110,294.81766,5641.201
,,,396988,,,,,,275.60822,545.9464141699999,0.5711479512238037,16577,155.3,744000,195,25480,375,545.9,232.33023228795463,218.8777621350904,2856,0.0003,15,8120,298.0657,5747.0557
,,,397862,,,,,,440.44702,531.24673447,0.3545955481777732,16615,154.42,745800,195,25539,376,531.2,235.53771968484446,235.3577879537246,2860,0.0003,15,8140,321.27493,5790.108
,,,398739,,,,,,467.5849,530.2849867900001,2.431141465175363,16652,154.61,747600,195,25599,377,530.3,90.76742133043729,88.71496705906154,2864,0.0003,15,8162,308.9829,5444.741
,,,399809,,,,,,445.3524,558.66829618,0.014237606785432599,16698,159.67,749800,196,25672,378,558.7,302.4236235352784,302.4236235352784,2868,0.0003,15,8186,285.7635,5154.4824
866.6,3,255.0909090909091,400001,418.46426,1027.9357337272727,165.01174511243573,222.31162121000423,171.13593,,,,,,,,,,,,,,,,,,
