eval_ep_rewmean,eval_discount_q,eval_eplenmean,total timesteps,eval mean 100 episode reward,eval_qs_difference,eval_abs_qs_difference,eval_time_elapsed,eval_qs,discount_q,mean 100 episode reward,n_updates,eplenmean,fps,env_time,act_time,train_time,update_time,qs_mean,episodes,qs_abs_difference,time_elapsed,current_lr,qs_difference,ep_rewmean,q_grad_norm,qfs_loss
3.8181818181818183,3.7329557116715524,3.8181818181818183,1,3.9,-3.820038931482911,3.8200388,0,-1.4441735,,,,,,,,,,,,,,,,,,
,,,4108,,,,,,2.5289147259288898,6.0,0,5.98,86,6,0,0,36,-0.5765991,692,2.5632991111596426,47,0.0003,-2.5632991111596426,5.98,,
,,,4133,,,,,,4.834726443643996,5.8,0,5.85,86,6,0,0,36,-0.42348233,696,3.865728835336282,47,0.0003,-3.865728835336282,5.85,,
,,,4151,,,,,,3.423205131889069,5.8,0,5.84,86,6,0,0,36,-0.16331372,700,2.638438462924719,47,0.0003,-2.638438462924719,5.84,,
,,,4168,,,,,,2.580261938505142,5.8,0,5.85,86,6,0,0,36,-0.5775131,704,2.564213098716736,47,0.0003,-2.564213098716736,5.85,,
,,,4187,,,,,,4.257718893339156,5.8,0,5.79,87,6,0,0,36,-0.63268656,708,3.592985357385589,47,0.0003,-3.592985357385589,5.79,,
,,,4207,,,,,,4.215141704405765,5.6,0,5.63,84,6,0,0,38,-0.63159025,712,3.5918890372333068,49,0.0003,-3.5918890372333068,5.63,,
,,,4230,,,,,,4.089947780643209,5.5,0,5.55,84,6,0,0,38,-0.3018794,716,3.262178228836967,49,0.0003,-3.262178228836967,5.55,,
,,,4249,,,,,,3.388973080570178,5.5,0,5.52,84,6,0,0,38,-0.57759535,720,3.0527200882253647,50,0.0003,-3.0527200882253647,5.52,,
,,,4269,,,,,,3.3550833497644765,5.5,0,5.53,85,6,0,0,38,-0.09996496,724,2.5750897076842785,50,0.0003,-2.5750897076842785,5.53,,
,,,4309,,,,,,16.554200288040704,5.7,0,5.7,83,6,0,0,40,-0.23952103,728,10.973286311731439,51,0.0003,-10.973286311731439,5.7,,
,,,4331,,,,,,3.2883171911041633,5.7,0,5.72,83,6,0,0,40,-0.060759578,732,2.5358843316254616,51,0.0003,-2.5358843316254616,5.72,,
,,,4344,,,,,,2.68610520098365,5.5,0,5.51,83,6,0,0,40,-0.64227265,736,2.6289726114590963,51,0.0003,-2.6289726114590963,5.51,,
,,,4369,,,,,,2.38092301398992,5.6,0,5.61,83,6,0,0,40,-0.2201044,740,2.2068043814420704,52,0.0003,-2.2068043814420704,5.61,,
,,,4396,,,,,,3.127156929655176,5.7,0,5.74,84,6,0,0,40,-0.0743355,744,2.549460254323244,52,0.0003,-2.549460254323244,5.74,,
,,,4421,,,,,,2.38092301398992,5.8,0,5.78,81,6,0,0,42,-0.12690018,748,2.113600171240171,54,0.0003,-2.113600171240171,5.78,,
,,,4435,,,,,,3.563626223982618,5.8,0,5.75,81,6,0,0,42,-0.09399968,752,2.569124430131674,54,0.0003,-2.569124430131674,5.75,,
,,,4475,,,,,,3.44759364298889,5.8,0,5.79,82,6,0,0,42,-0.079755865,756,3.04005467150779,54,0.0003,-3.04005467150779,5.79,,
,,,4498,,,,,,3.255434019193122,5.8,0,5.83,82,6,0,0,42,-0.09580062,760,2.5709253732976913,54,0.0003,-2.5709253732976913,5.83,,
,,,4511,,,,,,2.68610520098365,5.7,0,5.67,80,6,0,0,43,-0.12822151,764,2.1149215068737663,56,0.0003,-2.1149215068737663,5.67,,
,,,4544,,,,,,2.9441561733321273,5.7,0,5.7,80,6,0,0,43,-0.104002215,768,2.5791269649682045,56,0.0003,-2.5791269649682045,5.7,,
,,,4560,,,,,,2.6063251904092346,5.7,0,5.68,80,6,0,0,43,-0.58123523,772,2.5679352597713474,56,0.0003,-2.5679352597713474,5.68,,
,,,4585,,,,,,3.1906508822111785,5.8,0,5.77,81,6,0,0,43,-0.6005943,776,3.0757189948973656,56,0.0003,-3.0757189948973656,5.77,,
,,,4600,,,,,,2.632651707484075,5.6,0,5.58,78,6,0,0,45,-0.515711,780,2.502410989634196,58,0.0003,-2.502410989634196,5.58,,
,,,4626,,,,,,3.1587443733890668,5.7,0,5.66,78,6,0,0,45,-0.6824059,784,3.1575306204078197,58,0.0003,-3.1575306204078197,5.66,,
,,,4644,,,,,,3.423205131889069,5.5,0,5.55,79,7,0,0,45,-0.5196855,788,2.9948102642712593,58,0.0003,-2.9948102642712593,5.55,,
,,,4668,,,,,,6.577963028765667,5.6,0,5.6,79,7,0,0,45,-0.23976406,792,4.636323426552105,58,0.0003,-4.636323426552105,5.6,,
,,,4682,,,,,,3.563626223982618,5.5,0,5.49,79,7,0,0,45,-0.13700348,796,2.612128231388092,58,0.0003,-2.612128231388092,5.49,,
,,,4702,,,,,,2.503625578669601,5.5,0,5.51,77,7,0,0,47,-0.57355696,800,2.560256999365489,60,0.0003,-2.560256999365489,5.51,,
,,,4716,,,,,,3.563626223982618,5.5,0,5.48,77,7,0,0,47,-0.11474368,804,2.5898684297618866,60,0.0003,-2.5898684297618866,5.48,,
,,,4737,,,,,,5.901794454771974,5.5,0,5.5,77,7,0,0,47,-0.55866724,808,4.479659252610543,60,0.0003,-4.479659252610543,5.5,,
,,,4760,,,,,,9.277058807247375,5.5,0,5.53,78,7,0,0,47,-0.30023262,812,6.104661399060575,60,0.0003,-6.104661399060575,5.53,,
,,,4784,,,,,,3.2228796790011907,5.5,0,5.54,78,7,0,0,47,-0.15471047,816,2.629835217904806,60,0.0003,-2.629835217904806,5.54,,
,,,4805,,,,,,4.172990287361707,5.6,0,5.56,76,7,0,0,49,-0.75902605,820,3.7193248704490203,63,0.0003,-3.7193248704490203,5.56,,
,,,4831,,,,,,4.786379179207556,5.6,0,5.62,76,7,0,0,49,-0.15583567,824,3.5980821774124245,63,0.0003,-3.5980821774124245,5.62,,
,,,4861,,,,,,7.820656420895043,5.5,0,5.52,76,7,0,0,49,-0.51690686,828,5.8551610998157075,63,0.0003,-5.8551610998157075,5.52,,
,,,4879,,,,,,2.554459319120091,5.5,0,5.48,77,7,0,0,49,-0.12011968,832,2.1068196859280266,63,0.0003,-2.1068196859280266,5.48,,
,,,4895,,,,,,5.292430391392885,5.5,0,5.51,77,7,0,0,49,-0.41040978,836,3.8526562552371764,63,0.0003,-3.8526562552371764,5.51,,
,,,4917,,,,,,4.982718155582965,5.5,0,5.48,75,7,0,0,52,-0.20964354,840,3.6518900370318828,65,0.0003,-3.6518900370318828,5.48,,
,,,4938,,,,,,4.172990287361707,5.4,0,5.42,75,7,0,0,52,-0.29757458,844,3.257873337012245,65,0.0003,-3.257873337012245,5.42,,
,,,4971,,,,,,10.017640499895574,5.5,0,5.5,75,7,0,0,52,-0.46826702,848,7.195815315416555,65,0.0003,-7.195815315416555,5.5,,
,,,4992,,,,,,3.321532516266832,5.6,0,5.57,76,7,0,0,52,-0.09600121,852,2.571125961553812,65,0.0003,-2.571125961553812,5.57,,
,,,5017,,,,,,4.008557819808409,5.4,0,5.42,74,7,0,0,54,-0.5177539,856,3.47805269811721,67,0.0003,-3.47805269811721,5.42,,
,,,5036,,,,,,3.388973080570178,5.4,0,5.38,74,7,0,0,54,-0.56607735,860,3.0412021164712906,67,0.0003,-3.0412021164712906,5.38,,
,,,5060,,,,,,2.40497274140396,5.5,0,5.49,74,7,0,0,54,-0.65668434,864,2.643384279441834,67,0.0003,-2.643384279441834,5.49,,
,,,5090,,,,,,3.812098601086634,5.5,0,5.46,74,7,0,0,54,-0.5530238,868,3.513322617155029,67,0.0003,-3.513322617155029,5.46,,
,,,5122,,,,,,2.973895124577907,5.6,0,5.62,72,7,0,0,56,-0.18930459,872,2.6644293364999294,70,0.0003,-2.6644293364999294,5.62,,
,,,5140,,,,,,6.082449280862883,5.5,0,5.55,73,7,0,0,56,-0.18218075,876,4.103172780889438,70,0.0003,-4.103172780889438,5.55,,
,,,5162,,,,,,5.842776510224254,5.6,0,5.62,73,7,0,0,56,-0.45135763,880,4.372349657860139,70,0.0003,-4.372349657860139,5.62,,
,,,5175,,,,,,2.68610520098365,5.5,0,5.49,73,7,0,0,56,-0.10478255,884,2.0914825465599693,70,0.0003,-2.0914825465599693,5.49,,
,,,5194,,,,,,7.8213451173217745,5.5,0,5.5,73,7,0,0,56,-0.2317293,888,5.100701520900914,70,0.0003,-5.100701520900914,5.5,,
,,,5211,,,,,,2.580261938505142,5.4,0,5.43,71,7,0,0,58,-0.6719918,892,2.658691800268491,72,0.0003,-2.658691800268491,5.43,,
,,,5233,,,,,,5.842776510224254,5.5,0,5.51,72,7,0,0,58,-0.6564936,896,4.577485618524205,72,0.0003,-4.577485618524205,5.51,,
,,,5259,,,,,,6.44706156449323,5.6,0,5.57,72,7,0,0,58,-0.16706489,900,4.563624231778073,72,0.0003,-4.563624231778073,5.57,,
,,,5287,,,,,,6.318765039359814,5.7,0,5.71,72,7,1,0,58,-0.4247709,904,4.82133022200315,72,0.0003,-4.82133022200315,5.71,,
,,,5306,,,,,,4.257718893339156,5.7,0,5.69,70,7,1,0,60,-0.12876865,908,3.089067439776375,75,0.0003,-3.089067439776375,5.69,,
,,,5322,,,,,,5.292430391392885,5.6,0,5.62,70,7,1,0,60,-0.5184259,912,3.960672423314963,75,0.0003,-3.960672423314963,5.62,,
,,,5343,,,,,,4.172990287361707,5.6,0,5.59,70,8,1,0,60,-0.6869551,916,3.647253854614212,75,0.0003,-3.647253854614212,5.59,,
,,,5368,,,,,,9.092445336983152,5.6,0,5.63,71,8,1,0,60,-0.28363073,920,6.088059565630371,75,0.0003,-6.088059565630371,5.63,,
,,,5384,,,,,,4.38804831638408,5.5,0,5.53,71,8,1,0,60,-0.5211625,924,3.4814613059577484,75,0.0003,-3.4814613059577484,5.53,,
,,,5413,,,,,,3.0649265067550377,5.5,0,5.52,69,8,1,0,63,-0.7009071,928,3.1760318835196495,77,0.0003,-3.1760318835196495,5.52,,
,,,5433,,,,,,2.503625578669601,5.5,0,5.54,69,8,1,0,63,-0.533525,932,2.520224995048841,77,0.0003,-2.520224995048841,5.54,,
,,,5455,,,,,,2.453803429654076,5.6,0,5.6,70,8,1,0,63,-0.5123697,936,2.4990696873585385,77,0.0003,-2.4990696873585385,5.6,,
,,,5480,,,,,,4.834726443643996,5.6,0,5.63,70,8,1,0,63,-0.637101,940,4.079347563358062,77,0.0003,-4.079347563358062,5.63,,
,,,5497,,,,,,3.45778296150411,5.6,0,5.59,70,8,1,0,63,-0.2231727,944,2.6982974444446564,77,0.0003,-2.6982974444446564,5.59,,
,,,5519,,,,,,2.453803429654076,5.5,0,5.48,68,8,1,0,65,-0.12628956,948,2.1129895663579306,80,0.0003,-2.1129895663579306,5.48,,
,,,5534,,,,,,3.527989961742792,5.4,0,5.42,68,8,1,0,65,-0.5206954,952,2.9958201457676887,80,0.0003,-2.9958201457676887,5.42,,
,,,5558,,,,,,4.883562064286864,5.4,0,5.41,69,8,1,0,65,-0.39528742,956,3.8375339334924163,80,0.0003,-3.8375339334924163,5.41,,
,,,5590,,,,,,6.863394768580187,5.5,0,5.54,69,8,1,0,65,-0.20673847,960,5.075710711440433,80,0.0003,-5.075710711440433,5.54,,
,,,5609,,,,,,2.5289147259288898,5.5,0,5.49,67,8,1,0,67,-0.5353632,964,2.5220631973266605,82,0.0003,-2.5220631973266605,5.49,,
,,,5624,,,,,,3.527989961742792,5.3,0,5.34,67,8,1,0,67,-0.67220247,968,3.147327195566654,83,0.0003,-3.147327195566654,5.34,,
,,,5645,,,,,,5.033048642002996,5.2,0,5.23,67,8,1,0,67,-0.4427098,972,3.8849563276488723,83,0.0003,-3.8849563276488723,5.23,,
,,,5671,,,,,,7.290004757877157,5.3,0,5.31,68,8,1,0,67,-0.4835647,976,5.352536959841174,83,0.0003,-5.352536959841174,5.31,,
,,,5688,,,,,,2.580261938505142,5.3,0,5.26,68,8,1,0,67,-0.120736696,980,2.107436693342527,83,0.0003,-2.107436693342527,5.26,,
,,,5714,,,,,,3.9684722416103253,5.4,0,5.39,66,8,1,0,70,-0.14257094,984,3.102869747620537,85,0.0003,-3.102869747620537,5.39,,
,,,5734,,,,,,3.3550833497644765,5.4,0,5.4,66,8,1,0,70,-0.42586583,988,2.9009905938920975,85,0.0003,-2.9009905938920975,5.4,,
,,,5752,,,,,,6.082449280862883,5.4,0,5.41,67,8,1,0,70,-0.11758057,992,4.038572606973303,85,0.0003,-4.038572606973303,5.41,,
,,,5788,,,,,,7.362992775558155,5.5,0,5.55,67,8,1,0,70,-0.31021017,996,5.648464440489154,85,0.0003,-5.648464440489154,5.55,,
,,,5815,,,,,,3.9287875191942216,5.6,0,5.56,65,8,1,0,72,-0.16227254,1000,3.1225713417348406,88,0.0003,-3.1225713417348406,5.56,,
,,,5834,,,,,,3.388973080570178,5.5,0,5.47,65,8,1,0,72,-0.5197175,1004,2.994842275690794,88,0.0003,-2.994842275690794,5.47,,
,,,5846,,,,,,2.713237576751162,5.4,0,5.4,65,8,1,0,72,-0.7006958,1008,2.6873958623727163,88,0.0003,-2.6873958623727163,5.4,,
,,,5879,,,,,,14.232782204301337,5.6,0,5.57,66,8,1,0,72,-0.29671043,1012,9.279279255614917,88,0.0003,-9.279279255614917,5.57,,
,,,5911,,,,,,9.29266016393772,5.7,0,5.68,64,8,1,0,75,-0.22454496,1016,6.492064120603288,91,0.0003,-6.492064120603288,5.68,,
,,,5939,,,,,,6.318765039359814,5.7,0,5.71,65,8,1,0,75,-0.55383503,1020,4.950394379608321,91,0.0003,-4.950394379608321,5.71,,
,,,5960,,,,,,5.901794454771974,5.8,0,5.76,65,8,1,0,75,-0.24771504,1024,4.168707074541019,91,0.0003,-4.168707074541019,5.76,,
,,,5984,,,,,,8.306767196175933,5.7,0,5.71,65,8,1,0,75,-0.2844285,1028,5.622682768786293,91,0.0003,-5.622682768786293,5.71,,
,,,5999,,,,,,2.632651707484075,5.7,0,5.66,65,8,1,0,75,-0.11238981,1032,2.099089807899793,91,0.0003,-2.099089807899793,5.66,,
,,,6019,,,,,,3.3550833497644765,5.6,0,5.64,63,9,1,0,77,-0.09352774,1036,2.5686524954555034,94,0.0003,-2.5686524954555034,5.64,,
,,,6039,,,,,,7.743131666148557,5.6,0,5.59,64,9,1,0,77,-0.4369008,1040,5.305873056313384,94,0.0003,-5.305873056313384,5.59,,
,,,6059,,,,,,4.215141704405765,5.6,0,5.62,64,9,1,0,77,-0.54575175,1044,3.50605060909362,94,0.0003,-3.50605060909362,5.62,,
,,,6081,,,,,,4.13126038448809,5.6,0,5.62,64,9,1,0,77,-0.20564342,1048,3.1659422263917465,94,0.0003,-3.1659422263917465,5.62,,
,,,6111,,,,,,9.481338806180716,5.8,0,5.77,63,9,1,0,80,-0.27030224,1052,6.537821388227428,96,0.0003,-6.537821388227428,5.77,,
,,,6128,,,,,,3.45778296150411,5.7,0,5.7,63,9,1,0,80,-0.5802164,1056,3.0553411652264595,96,0.0003,-3.0553411652264595,5.7,,
,,,6146,,,,,,3.423205131889069,5.6,0,5.56,63,9,1,0,80,-0.10512466,1060,2.5802494098362923,97,0.0003,-2.5802494098362923,5.56,,
,,,6165,,,,,,6.91696304231297,5.6,0,5.56,63,9,1,0,80,-0.43019992,1064,4.826759307347226,97,0.0003,-4.826759307347226,5.56,,
,,,6190,,,,,,2.38092301398992,5.7,0,5.66,63,9,1,0,80,-0.52563083,1068,2.5123308366854986,97,0.0003,-2.5123308366854986,5.66,,
,,,6208,,,,,,5.187111026604166,5.6,0,5.63,62,9,1,0,83,-0.19111073,1072,3.6333572492717843,100,0.0003,-3.6333572492717843,5.63,,
,,,6224,,,,,,3.4927100621253633,5.5,0,5.53,62,9,1,0,83,-0.6872427,1076,3.1623674255726337,100,0.0003,-3.1623674255726337,5.53,,
,,,6241,,,,,,3.45778296150411,5.5,0,5.53,62,9,1,0,83,-0.09347376,1080,2.5685985122737884,100,0.0003,-2.5685985122737884,5.53,,
,,,6254,,,,,,2.68610520098365,5.4,0,5.4,62,9,1,0,83,-0.12318379,1084,2.109883786869049,100,0.0003,-2.109883786869049,5.4,,
,,,6272,,,,,,2.554459319120091,5.4,0,5.38,62,9,1,0,83,-0.111906916,1088,2.0986069159030913,100,0.0003,-2.0986069159030913,5.38,,
,,,6294,,,,,,8.475428217708329,5.4,0,5.42,62,9,1,0,83,-0.15360832,1092,5.491862573409419,100,0.0003,-5.491862573409419,5.42,,
,,,6321,,,,,,3.9287875191942216,5.3,0,5.33,61,9,1,0,85,-0.6466514,1096,3.6069501772937316,102,0.0003,-3.6069501772937316,5.33,,
,,,6338,,,,,,5.239506087478956,5.2,0,5.23,61,9,1,0,85,-0.69675976,1100,4.139006247194522,102,0.0003,-4.139006247194522,5.23,,
,,,6373,,,,,,5.127159220406327,5.4,0,5.39,61,9,1,0,85,-0.19437608,1104,4.115368129629062,103,0.0003,-4.115368129629062,5.39,,
,,,6393,,,,,,4.215141704405765,5.5,0,5.47,61,9,1,0,85,-0.41721115,1108,3.37750994418235,103,0.0003,-3.37750994418235,5.47,,
,,,6430,,,,,,14.506467558100956,5.5,0,5.51,60,9,1,0,88,-0.43517414,1112,9.859878112368312,106,0.0003,-9.859878112368312,5.51,,
,,,6453,,,,,,3.255434019193122,5.4,0,5.42,60,9,1,0,88,-0.7652352,1116,3.24035995052433,106,0.0003,-3.24035995052433,5.42,,
,,,6471,,,,,,2.554459319120091,5.3,0,5.32,60,9,1,0,88,-0.12475536,1120,2.1114553676366805,106,0.0003,-2.1114553676366805,5.32,,
,,,6488,,,,,,5.239506087478956,5.3,0,5.28,61,9,1,0,88,-0.14163144,1124,3.583877958428774,106,0.0003,-3.583877958428774,5.28,,
,,,6502,,,,,,2.6592441489738134,5.2,0,5.18,59,9,1,0,91,-0.6200957,1128,2.606795690091451,109,0.0003,-2.606795690091451,5.18,,
,,,6523,,,,,,8.561038603745788,5.2,0,5.24,59,9,1,0,91,-0.35134512,1132,5.689599407399039,109,0.0003,-5.689599407399039,5.24,,
,,,6541,,,,,,2.554459319120091,5.2,0,5.22,59,9,1,0,91,-0.10898179,1136,2.0956817782243093,109,0.0003,-2.0956817782243093,5.22,,
,,,6572,,,,,,10.221039179568995,5.3,0,5.33,60,9,1,0,91,-0.24058348,1140,6.968131735724081,109,0.0003,-6.968131735724081,5.33,,
,,,6596,,,,,,4.883562064286864,5.4,0,5.37,60,9,1,0,91,-0.37959588,1144,3.8218423873900513,109,0.0003,-3.8218423873900513,5.37,,
,,,6612,,,,,,2.6063251904092346,5.3,0,5.31,58,9,1,0,94,-0.64279187,1148,2.629491867256165,112,0.0003,-2.629491867256165,5.31,,
,,,6639,,,,,,2.3335426460115203,5.3,0,5.28,59,9,1,0,94,-0.5644521,1152,2.5511521266222004,112,0.0003,-2.5511521266222004,5.28,,
,,,6651,,,,,,2.713237576751162,5.2,0,5.23,59,9,1,0,94,-0.5161953,1156,2.5028952873071035,112,0.0003,-2.5028952873071035,5.23,,
,,,6663,,,,,,2.713237576751162,5.2,0,5.17,59,9,1,0,94,-0.6923143,1160,2.679014331730207,112,0.0003,-2.679014331730207,5.17,,
,,,6684,,,,,,3.321532516266832,5.2,0,5.19,59,10,1,0,94,-0.5485951,1164,3.023719828289509,112,0.0003,-3.023719828289509,5.19,,
,,,6704,,,,,,2.503625578669601,5.1,0,5.14,58,10,1,0,97,-0.12243851,1168,2.109138500324885,115,0.0003,-2.109138500324885,5.14,,
,,,6730,,,,,,8.141462528972033,5.2,0,5.22,58,10,1,0,97,-0.2574191,1172,5.595673360610347,115,0.0003,-5.595673360610347,5.22,,
,,,6769,,,,,,2.068416898929038,5.5,0,5.45,58,10,1,0,97,-0.12319965,1176,2.109899646671613,115,0.0003,-2.109899646671613,5.45,,
,,,6788,,,,,,3.388973080570178,5.5,0,5.47,58,10,1,0,97,-0.07947144,1180,2.5545961853978634,115,0.0003,-2.5545961853978634,5.47,,
,,,6819,,,,,,8.560356794283322,5.7,0,5.65,57,10,1,0,100,-0.46897477,1184,6.273403615506758,118,0.0003,-6.273403615506758,5.65,,
,,,6836,,,,,,3.45778296150411,5.6,0,5.64,57,10,1,0,100,-0.4857382,1188,2.960862956654787,118,0.0003,-2.960862956654787,5.64,,
,,,6850,,,,,,3.563626223982618,5.6,0,5.56,57,10,1,0,100,-0.53244627,1192,3.0075710301218033,118,0.0003,-3.0075710301218033,5.56,,
,,,6876,,,,,,4.786379179207556,5.5,0,5.55,57,10,1,0,100,-0.17851795,1196,3.6207644791125397,118,0.0003,-3.6207644791125397,5.55,,
,,,6890,,,,,,2.6592441489738134,5.5,0,5.52,58,10,1,0,100,-0.5468621,1200,2.5335621452649435,118,0.0003,-2.5335621452649435,5.52,,
,,,6910,,,,,,3.3550833497644765,5.4,0,5.37,56,10,1,0,102,-0.60867757,1204,3.0838023235020637,121,0.0003,-3.0838023235020637,5.37,,
,,,6925,,,,,,2.632651707484075,5.3,0,5.32,56,10,1,0,102,-0.6803773,1208,2.6670773343563083,121,0.0003,-2.6670773343563083,5.32,,
,,,6938,,,,,,2.68610520098365,5.1,0,5.08,56,10,1,0,102,-0.10796571,1212,2.0946657028118767,121,0.0003,-2.0946657028118767,5.08,,
,,,6965,,,,,,5.5564223250127105,5.1,0,5.12,57,10,1,0,102,-0.3380505,1216,4.259042558602942,121,0.0003,-4.259042558602942,5.12,,
,,,6981,,,,,,4.38804831638408,5.1,0,5.1,57,10,1,0,102,-0.12234323,1220,3.082642026287033,121,0.0003,-3.082642026287033,5.1,,
,,,6995,,,,,,3.563626223982618,5.1,0,5.07,57,10,1,0,102,-0.11347589,1224,2.5886006426928043,121,0.0003,-2.5886006426928043,5.07,,
,,,7013,,,,,,4.300726154888037,5.1,0,5.11,56,10,1,0,106,-0.70868677,1228,3.6689855829295652,125,0.0003,-3.6689855829295652,5.11,,
,,,7034,,,,,,4.172990287361707,5.1,0,5.11,56,10,1,0,106,-0.6537677,1232,3.614066447359039,125,0.0003,-3.614066447359039,5.11,,
,,,7053,,,,,,2.5289147259288898,5.1,0,5.12,56,10,1,0,106,-0.5362566,1236,2.522956621281306,125,0.0003,-2.522956621281306,5.12,,
,,,7078,,,,,,4.834726443643996,5.1,0,5.06,56,10,1,0,106,-0.27177796,1240,3.7140244693278404,125,0.0003,-3.7140244693278404,5.06,,
,,,7102,,,,,,2.40497274140396,5.1,0,5.06,55,10,1,0,109,-0.12639423,1244,2.1130942420482635,128,0.0003,-2.1130942420482635,5.06,,
,,,7115,,,,,,2.68610520098365,5.0,0,5.03,55,10,1,0,109,-0.5732092,1248,2.5599092410326008,128,0.0003,-2.5599092410326008,5.03,,
,,,7144,,,,,,3.8506046475622564,5.0,0,5.05,55,10,1,0,109,-0.16686808,1252,3.127166880708649,128,0.0003,-3.127166880708649,5.05,,
,,,7176,,,,,,10.118828787773307,5.2,0,5.25,55,10,1,0,109,-0.21065243,1256,6.93820069595975,128,0.0003,-6.93820069595975,5.25,,
,,,7199,,,,,,3.255434019193122,5.4,0,5.36,55,10,1,0,109,-0.14353584,1260,2.618660580080509,128,0.0003,-2.618660580080509,5.36,,
,,,7218,,,,,,2.5289147259288898,5.3,0,5.34,54,10,1,0,112,-0.597743,1264,2.5844429350217184,131,0.0003,-2.5844429350217184,5.34,,
,,,7246,,,,,,11.402652556534559,5.4,0,5.42,54,10,1,0,112,-0.43546495,1268,7.620003975778823,131,0.0003,-7.620003975778823,5.42,,
,,,7273,,,,,,3.9287875191942216,5.4,0,5.43,55,10,1,0,112,-0.16417742,1272,3.1244762108144304,131,0.0003,-3.1244762108144304,5.43,,
,,,7291,,,,,,4.300726154888037,5.2,0,5.22,55,10,1,0,112,-0.17570053,1276,3.135999332409813,131,0.0003,-3.135999332409813,5.22,,
,,,7308,,,,,,5.239506087478956,5.2,0,5.2,54,10,1,0,115,-0.31954512,1280,3.761791634134365,135,0.0003,-3.761791634134365,5.2,,
,,,7328,,,,,,3.3550833497644765,5.1,0,5.09,54,10,1,0,115,-0.09959113,1284,2.574715876665473,135,0.0003,-2.574715876665473,5.09,,
,,,7362,,,,,,5.9489918532862935,5.3,0,5.26,54,10,1,0,115,-0.57914937,1288,4.97570873301475,135,0.0003,-4.97570873301475,5.26,,
,,,7376,,,,,,3.563626223982618,5.3,0,5.26,54,11,1,0,115,-0.102215156,1292,2.577339902233839,135,0.0003,-2.577339902233839,5.26,,
,,,7396,,,,,,5.961408540173711,5.2,0,5.2,54,11,1,0,115,-0.5307968,1296,4.451788825325621,135,0.0003,-4.451788825325621,5.2,,
,,,7419,,,,,,3.255434019193122,5.3,0,5.29,53,11,1,0,118,-0.586178,1300,3.0613027547416687,138,0.0003,-3.0613027547416687,5.29,,
,,,7441,,,,,,2.453803429654076,5.3,0,5.31,53,11,1,0,118,-0.123489775,1304,2.1101897772471108,138,0.0003,-2.1101897772471108,5.31,,
,,,7468,,,,,,3.9287875191942216,5.4,0,5.43,53,11,1,0,118,-0.5456908,1308,3.505989597779228,138,0.0003,-3.505989597779228,5.43,,
,,,7485,,,,,,2.580261938505142,5.5,0,5.47,53,11,1,0,118,-0.13752834,1312,2.124228340021769,138,0.0003,-2.124228340021769,5.47,,
,,,7504,,,,,,2.5289147259288898,5.4,0,5.39,52,11,1,0,121,-0.11906246,1316,2.1057624634424843,142,0.0003,-2.1057624634424843,5.39,,
,,,7519,,,,,,2.632651707484075,5.4,0,5.38,52,11,1,0,121,-0.5715411,1320,2.5582410908063253,142,0.0003,-2.5582410908063253,5.38,,
,,,7538,,,,,,6.021624788054253,5.4,0,5.43,52,11,1,0,121,-0.25077364,1324,4.171765657085346,142,0.0003,-4.171765657085346,5.43,,
,,,7573,,,,,,2.8855674654828176,5.6,0,5.6,53,11,1,0,121,-0.66941243,1328,3.1445371691999435,142,0.0003,-3.1445371691999435,5.6,,
,,,7592,,,,,,2.5289147259288898,5.6,0,5.58,53,11,1,0,121,-0.63852036,1332,2.6252203500588736,142,0.0003,-2.6252203500588736,5.58,,
,,,7614,,,,,,5.842776510224254,5.6,0,5.61,52,11,1,0,125,-0.18751597,1336,4.108508013930657,145,0.0003,-4.108508013930657,5.61,,
,,,7633,,,,,,3.388973080570178,5.5,0,5.55,52,11,1,0,125,-0.6265634,1340,3.1016881425795555,145,0.0003,-3.1016881425795555,5.55,,
,,,7653,,,,,,3.3550833497644765,5.5,0,5.51,52,11,1,0,125,-0.091240495,1344,2.566365245443344,145,0.0003,-2.566365245443344,5.51,,
,,,7686,,,,,,4.461218174882863,5.7,0,5.71,52,11,1,0,125,-0.6548615,1348,4.097108013999375,146,0.0003,-4.097108013999375,5.71,,
,,,7723,,,,,,4.28542837853196,5.8,0,5.79,51,11,1,0,128,-0.31016073,1352,3.7524072454094024,149,0.0003,-3.7524072454094024,5.79,,
,,,7742,,,,,,3.388973080570178,5.7,0,5.66,51,11,1,0,128,-0.09005456,1356,2.56517931417799,149,0.0003,-2.56517931417799,5.66,,
,,,7769,,,,,,6.382590948848297,5.7,0,5.7,51,11,1,0,128,-0.51674026,1360,4.913299630098033,149,0.0003,-4.913299630098033,5.7,,
,,,7795,,,,,,3.9684722416103253,5.8,0,5.77,52,11,1,0,128,-0.09982701,1364,3.0601258114394687,149,0.0003,-3.0601258114394687,5.77,,
,,,7821,,,,,,8.141462528972033,5.8,0,5.75,51,11,1,0,132,-0.6687659,1368,6.0070201314333485,153,0.0003,-6.0070201314333485,5.75,,
,,,7843,,,,,,5.842776510224254,5.7,0,5.7,51,11,1,0,132,-0.17249596,1372,4.093487996817652,153,0.0003,-4.093487996817652,5.7,,
,,,7862,,,,,,4.257718893339156,5.7,0,5.71,51,11,1,0,132,-0.50097466,1376,3.4612734243688124,153,0.0003,-3.4612734243688124,5.71,,
