#{"t_start": 1651870988.6232073, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
54.29485,6,39.708469
44.611316,5,39.723263
55.028222,6,39.739223
82.427967,9,39.762361
35.736573,4,39.775968
54.515072,6,39.793853
36.049111,4,39.806789
64.255359,7,39.82433
54.209742,6,41.211688
82.00454,9,41.231585
63.658731,7,41.252119
63.676978,7,41.268739
44.908472,5,41.282028
63.932372,7,41.297298
64.148863,7,41.311299
64.008947,7,41.332461
91.531587,10,41.35529
45.281493,5,41.374838
82.850514,9,41.392487
54.273658,6,41.405086
44.95093,5,41.422317
91.75909,10,41.442222
63.24661,7,42.913445
35.984584,4,42.927183
54.722547,6,42.943615
54.558169,6,42.961346
45.422417,5,42.974244
63.804137,7,42.995427
73.24169,8,43.01876
35.680272,4,43.032539
45.146487,5,43.045589
54.590083,6,43.061134
45.284097,5,43.070894
63.920968,7,43.090653
45.611887,5,43.106652
73.475714,8,43.124222
36.206944,4,43.137639
36.156653,4,43.149034
36.034919,4,43.163479
45.42145,5,43.175794
92.060433,10,44.65742
45.403402,5,44.673976
26.907004,3,44.684983
36.192292,4,44.704233
72.957288,8,44.725091
54.521634,6,44.743748
73.331394,8,44.758801
63.50274,7,44.780375
36.402296,4,44.792133
35.909336,4,44.802484
45.259313,5,44.815184
63.432734,7,44.835068
35.782597,4,44.845197
63.949295,7,44.863823
54.253827,6,44.88329
63.818361,7,44.901268
45.008537,5,44.916104
36.143121,4,44.930556
72.601404,8,46.269473
45.021578,5,46.287777
110.424032,12,46.323057
35.623346,4,46.33699
45.013591,5,46.351824
45.32649,5,46.368166
35.934916,4,46.384144
91.983497,10,46.410612
63.66824,7,46.435682
35.748829,4,46.450657
44.886244,5,46.467065
54.633822,6,46.480876
54.693024,6,46.500957
54.323447,6,46.522135
36.0299,4,46.536673
35.531525,4,46.549568
45.087112,5,46.564463
36.166415,4,48.254598
36.036659,4,48.264925
35.900594,4,48.27624
63.872974,7,48.294484
110.322744,12,48.323227
91.982978,10,48.349141
44.558992,5,48.365386
54.741107,6,48.382097
36.125607,4,48.394166
63.892708,7,48.406649
36.127955,4,48.420218
45.469575,5,48.43558
35.710306,4,48.447372
44.990247,5,48.466186
44.816262,5,48.48115
35.476251,4,48.493969
64.003687,7,48.513878
64.002334,7,50.190518
35.690029,4,50.206208
45.104353,5,50.220855
54.200252,6,50.242043
54.170302,6,50.262001
53.997829,6,50.278585
35.600934,4,50.294791
54.707792,6,50.309429
45.493005,5,50.324464
63.747326,7,50.342347
45.330965,5,50.355705
55.000068,6,50.374806
54.401818,6,50.39149
35.472608,4,50.401668
45.091949,5,50.417089
92.030711,10,50.450136
36.12497,4,50.464542
73.07324,8,50.489591
63.814657,7,52.301231
54.704007,6,52.321745
82.733892,9,52.347409
45.167575,5,52.363033
36.006468,4,52.373053
35.569629,4,52.383084
35.875223,4,52.393229
36.212473,4,52.40397
63.74789,7,52.419621
54.651096,6,52.432794
63.889042,7,52.447677
35.509187,4,52.459181
82.390861,9,52.480168
82.461462,9,52.505879
35.786608,4,52.519556
82.095652,9,52.54079
44.860334,5,54.235029
81.756191,9,54.261764
45.325102,5,54.275948
44.931979,5,54.291197
54.641761,6,54.309893
64.04565,7,54.33112
73.326609,8,54.353256
54.646446,6,54.371003
63.937554,7,54.393297
44.940353,5,54.414573
36.282323,4,54.428334
36.172422,4,54.441434
36.11736,4,54.453716
72.870985,8,54.47778
45.22666,5,54.492763
64.038866,7,54.516426
63.600576,7,54.538621
35.72098,4,56.417949
54.530867,6,56.431684
54.326663,6,56.441319
63.421345,7,56.451971
54.359629,6,56.470549
81.920981,9,56.489225
72.915428,8,56.508977
54.386519,6,56.521829
92.168349,10,56.543451
44.900938,5,56.557194
54.584701,6,56.572495
63.454676,7,56.589228
44.972255,5,56.610827
55.017404,6,56.625219
45.013852,5,56.640282
45.167555,5,58.354426
101.615319,11,58.383997
54.600208,6,58.39691
35.962267,4,58.41467
35.720136,4,58.423059
45.080473,5,58.432624
45.034686,5,58.446467
35.686172,4,58.461362
63.781426,7,58.474854
36.029877,4,58.489277
64.005979,7,58.504212
54.709656,6,58.51491
63.671278,7,58.526188
45.001087,5,58.534125
54.235096,6,58.541906
73.24602,8,58.564795
91.34136,10,58.589846
45.215332,5,60.373741
73.501502,8,60.392031
45.351886,5,60.40414
63.815188,7,60.420033
44.976437,5,60.432126
72.566664,8,60.449892
64.055067,7,60.466515
45.34103,5,60.47845
45.641804,5,60.49053
36.007632,4,60.500622
35.404162,4,60.509772
54.30425,6,60.523755
45.308591,5,60.537128
36.011572,4,60.54832
45.256072,5,60.563374
54.792074,6,60.576374
36.009123,4,60.587219
35.893318,4,60.596293
63.618811,7,62.262006
45.550747,5,62.278636
45.355647,5,62.295832
36.124679,4,62.30629
63.267107,7,62.322952
35.849177,4,62.340217
63.571041,7,62.353331
45.428354,5,62.369625
45.275637,5,62.3868
82.403253,9,62.410695
44.987655,5,62.430335
73.085967,8,62.452408
101.032396,11,62.477266
63.771866,7,62.499414
64.073456,7,62.513013
35.684216,4,62.524604
26.821337,3,62.537265
72.699892,8,64.519527
110.868213,12,64.552459
45.278021,5,64.568948
26.818506,3,64.578073
45.304297,5,64.592439
36.130446,4,64.608513
92.457724,10,64.635314
91.728114,10,64.663574
45.390562,5,64.676924
36.075271,4,64.691972
36.019248,4,64.706479
36.068441,4,64.719617
82.568205,9,64.745536
63.226059,7,64.770717
82.949391,9,64.792653
63.436005,7,66.847574
54.35219,6,66.865526
45.240976,5,66.884365
73.555476,8,66.904553
54.222442,6,66.924786
45.095701,5,66.940581
54.267444,6,66.95424
44.955322,5,66.965715
54.434318,6,66.980623
45.14962,5,66.990035
44.754455,5,67.000446
73.285086,8,67.020898
45.381779,5,67.033504
54.346107,6,67.048742
35.675489,4,67.064151
63.334232,7,67.081702
72.750504,8,69.150518
45.129735,5,69.167086
45.410776,5,69.186554
36.182481,4,69.197411
44.809483,5,69.213789
54.890334,6,69.231535
45.273748,5,69.250762
72.758103,8,69.26933
45.212286,5,69.281283
45.092596,5,69.294492
45.030582,5,69.304787
35.723805,4,69.317688
82.250511,9,69.336953
44.762493,5,69.35309
64.150409,7,69.373657
54.457916,6,69.39145
54.539057,6,69.405445
82.513748,9,69.430307
54.271205,6,71.606983
91.560555,10,71.635962
45.169037,5,71.656671
63.792198,7,71.675699
91.97379,10,71.703322
45.490786,5,71.721281
63.481055,7,71.739693
63.722202,7,71.756489
45.280132,5,71.774242
44.831295,5,71.788032
101.468999,11,71.81362
72.965564,8,71.836839
45.16726,5,71.851833
73.306921,8,71.868264
63.627973,7,73.928704
45.188466,5,73.95002
36.125413,4,73.963632
45.069894,5,73.979016
36.039666,4,73.989217
35.42583,4,74.001173
35.86962,4,74.010291
45.246769,5,74.029207
54.856237,6,74.04487
54.725926,6,74.060354
36.068788,4,74.068351
91.776831,10,74.089645
45.172187,5,74.103915
81.94329,9,74.130298
45.303851,5,74.143943
54.193365,6,74.162369
44.9697,5,74.177272
72.921581,8,76.299681
35.644921,4,76.314659
44.851616,5,76.329985
45.16013,5,76.342174
73.28461,8,76.358243
73.169365,8,76.3796
63.283022,7,76.391705
45.251223,5,76.40647
45.143582,5,76.418138
45.469947,5,76.427266
63.484678,7,76.446619
45.168821,5,76.463168
35.668762,4,76.473728
36.17395,4,76.479501
109.980264,12,76.496297
73.28457,8,76.519416
63.422013,7,76.538068
45.225639,5,78.461984
82.401604,9,78.481004
35.593729,4,78.491335
45.1683,5,78.504238
54.523336,6,78.517004
45.246007,5,78.530984
45.094814,5,78.543379
73.413031,8,78.560526
45.337465,5,78.573507
54.039587,6,78.588455
63.990064,7,78.605288
63.641773,7,78.620972
63.883655,7,78.637579
54.732384,6,78.65181
63.7294,7,78.668155
45.145037,5,78.680197
72.845855,8,80.859943
35.421541,4,80.877098
54.481929,6,80.894941
45.233865,5,80.910394
63.361672,7,80.927841
91.359959,10,80.955545
45.570477,5,80.971824
73.049918,8,80.99298
45.406439,5,81.007507
54.160162,6,81.02179
45.187113,5,81.035924
54.437905,6,81.054204
36.171575,4,81.068434
45.215325,5,81.082405
54.959595,6,81.09918
54.29374,6,81.116647
54.323248,6,81.134843
54.311944,6,83.47308
82.654603,9,83.498871
63.618593,7,83.523397
63.478659,7,83.545253
54.637284,6,83.566843
101.091536,11,83.597702
36.15177,4,83.612644
73.442896,8,83.639001
54.585289,6,83.658469
54.871973,6,83.680066
36.323149,4,83.695291
54.300943,6,83.713126
54.74634,6,83.729548
45.376996,5,83.742474
82.306614,9,83.76426
