eval_time_elapsed,eval mean 100 episode reward,eval_ep_rewmean,eval_eplenmean,total timesteps,eval_abs_qs_difference,eval_discount_q,eval_qs,eval_qs_difference,update_time,qs_mean,fps,env_time,qs_abs_difference,mean 100 episode reward,n_updates,ep_rewmean,current_lr,qs_difference,time_elapsed,episodes,discount_q,act_time,eplenmean,train_time,qfs_loss,q_grad_norm
0,47.2,47.04346090909091,5.181818181818182,1,28.14811,46.07731172419892,-0.73605937,-28.14811034949066,,,,,,,,,,,,,,,,,,
,,,,8213,,,,,137,0.26245263,50,13,26.13974869523718,52.1,0,52.12423395999999,0.0003,-26.13974869523718,161,1360,38.44462179512602,1,5.75,0,,
,,,,8240,,,,,137,0.14815812,51,13,26.368865625090734,52.1,0,52.134072399999994,0.0003,-26.368865625090734,161,1364,35.56745999663007,1,5.75,0,,
,,,,8264,,,,,137,-0.036393076,51,13,39.44771899393419,52.7,0,52.68646603,0.0003,-39.44771899393419,161,1368,59.659113318349085,1,5.81,0,,
,,,,8290,,,,,137,0.15704527,51,13,53.03083710605929,53.4,0,53.35007675,0.0003,-53.03083710605929,161,1372,83.05962405963643,1,5.88,0,,
,,,,8318,,,,,141,0.11523231,50,13,39.49561052125906,53.7,0,53.713522809999986,0.0003,-39.49561052125906,164,1376,57.69480688513861,1,5.92,0,,
,,,,8348,,,,,141,0.2550296,50,13,57.197744795182196,54.1,0,54.09117711999999,0.0003,-57.197744795182196,165,1380,87.50524420615409,1,5.96,0,,
,,,,8373,,,,,141,-0.16111882,50,14,31.38365885136963,54.6,0,54.640358760000005,0.0003,-31.38365885136963,165,1384,44.21559429123505,1,6.02,0,,
,,,,8397,,,,,141,-0.2040011,50,14,26.750805451330677,55.2,0,55.202895170000005,0.0003,-26.750805451330677,165,1388,36.5775711429414,1,6.08,0,,
,,,,8418,,,,,144,0.14170298,49,14,21.62211020444108,54.6,0,54.63748824999999,0.0003,-21.62211020444108,168,1392,29.502663010244895,1,6.02,0,,
,,,,8445,,,,,144,-0.06198964,50,14,31.00413294058218,55.2,0,55.21136909,0.0003,-31.00413294058218,168,1396,43.09803229726822,1,6.08,0,,
,,,,8467,,,,,144,0.28789097,50,14,35.198047392641165,55.4,0,55.40309272,0.0003,-35.198047392641165,168,1400,53.414496728239115,1,6.1,0,,
,,,,8493,,,,,144,-0.26442462,50,14,21.983723146146477,55.3,0,55.30828756999999,0.0003,-21.983723146146477,168,1404,28.03587907014923,1,6.09,0,,
,,,,8518,,,,,148,0.002589047,49,14,35.58216331296841,55.6,0,55.59577809000001,0.0003,-35.58216331296841,172,1408,51.90347465302057,1,6.12,0,,
,,,,8542,,,,,148,-0.20554394,49,14,22.36616540798407,56.1,0,56.061983770000005,0.0003,-22.36616540798407,172,1412,29.0841339374832,1,6.17,0,,
,,,,8567,,,,,148,0.39278463,49,14,30.430638953369197,56.0,0,55.97865072999999,0.0003,-30.430638953369197,172,1416,43.82582514794554,1,6.16,0,,
,,,,8598,,,,,148,0.15214393,49,14,35.1194450619756,56.0,0,55.97645782000001,0.0003,-35.1194450619756,172,1420,48.598199393358044,1,6.16,0,,
,,,,8617,,,,,151,0.18225227,48,14,21.847717028244784,55.1,0,55.13974834999999,0.0003,-21.847717028244784,176,1424,30.443381113129718,1,6.07,0,,
,,,,8641,,,,,151,-0.02703751,49,14,30.757771234668525,55.0,0,55.049886130000004,0.0003,-30.757771234668525,176,1428,44.18255943288459,1,6.06,0,,
,,,,8664,,,,,151,-0.24397449,49,14,22.395005950755674,55.1,0,55.13546333,0.0003,-22.395005950755674,176,1432,29.305318733975998,1,6.07,0,,
,,,,8699,,,,,151,0.121381834,49,14,52.7515546190072,56.3,0,56.346935779999995,0.0003,-52.7515546190072,176,1436,75.65720845038254,1,6.2,0,,
,,,,8717,,,,,155,-0.21666342,48,14,22.39241978629553,55.8,0,55.79352700999999,0.0003,-22.39241978629553,180,1440,30.92205562894312,1,6.14,0,,
,,,,8747,,,,,155,0.0627415,48,14,52.828241727952495,56.3,0,56.263109320000005,0.0003,-52.828241727952495,180,1444,79.53272736034891,1,6.19,0,,
,,,,8776,,,,,155,0.19063166,48,14,39.51487408226336,57.0,0,57.01012739000001,0.0003,-39.51487408226336,180,1448,57.111819049609785,1,6.27,0,,
,,,,8804,,,,,159,0.076680034,47,14,26.50967991457108,57.7,0,57.65998122,0.0003,-26.50967991457108,183,1452,35.1822404807362,1,6.34,0,,
,,,,8830,,,,,159,0.09187989,47,14,21.962798148819715,57.8,0,57.845456170000006,0.0003,-21.962798148819715,184,1456,28.33918108954329,1,6.36,0,,
,,,,8853,,,,,159,0.0722358,48,14,35.55799052998142,58.2,0,58.22609754000001,0.0003,-35.55799052998142,184,1460,53.06773492645802,1,6.4,0,,
,,,,8884,,,,,159,-0.15677565,48,14,31.198705939301096,58.6,0,58.57494508999999,0.0003,-31.198705939301096,184,1464,41.431432987946295,1,6.44,0,,
,,,,8913,,,,,162,-0.2172046,47,14,26.54672154900487,59.1,0,59.05489359999999,0.0003,-26.54672154900487,187,1468,34.698450819106725,1,6.49,0,,
,,,,8947,,,,,162,-0.25313294,47,14,21.95997517777629,59.8,0,59.76954707,0.0003,-21.95997517777629,187,1472,25.84532028148486,1,6.57,0,,
,,,,8972,,,,,162,-0.10860831,47,15,35.365097747248285,59.5,0,59.49742191,0.0003,-35.365097747248285,187,1476,51.61167546335986,1,6.54,0,,
,,,,8997,,,,,162,0.2771114,47,15,26.416356888446508,59.0,0,59.03622192999999,0.0003,-26.416356888446508,187,1480,36.50925041413325,1,6.49,0,,
,,,,9021,,,,,166,0.12050493,47,15,39.3954565602878,58.9,0,58.93788316999999,0.0003,-39.3954565602878,191,1484,59.89025816999683,1,6.48,0,,
,,,,9043,,,,,166,0.06907924,47,15,39.89014828191709,58.7,0,58.748859509999996,0.0003,-39.89014828191709,191,1488,61.449286459569514,1,6.46,0,,
,,,,9064,,,,,166,0.22101724,47,15,26.540232195966023,58.8,0,58.756785289999996,0.0003,-26.540232195966023,191,1492,38.06982175158503,1,6.46,0,,
,,,,9084,,,,,166,-0.045934774,47,15,26.81063178135462,58.1,0,58.09494867,0.0003,-26.81063178135462,191,1496,38.400626201068405,1,6.39,0,,
,,,,9109,,,,,169,0.27431828,46,15,26.100919128835766,58.4,0,58.37233271,0.0003,-26.100919128835766,195,1500,36.12826312503495,1,6.42,0,,
,,,,9138,,,,,169,0.11755428,46,15,53.2607449311221,58.7,0,58.66405785999999,0.0003,-53.2607449311221,195,1504,80.80478090873848,1,6.45,0,,
,,,,9162,,,,,169,0.102174915,46,15,30.747753084454644,58.6,0,58.56798035999999,0.0003,-30.747753084454644,195,1508,44.22979507051379,1,6.44,0,,
,,,,9183,,,,,169,-0.0431298,46,15,26.494907388082595,58.3,0,58.295780779999994,0.0003,-26.494907388082595,195,1512,37.68121855768595,1,6.41,0,,
,,,,9205,,,,,173,-0.17194317,46,15,26.7982761286164,58.0,0,58.0236123,0.0003,-26.7982761286164,199,1516,37.51375131168076,1,6.38,0,,
,,,,9227,,,,,173,-0.17363386,46,15,26.715177678879645,57.2,0,57.19412506,0.0003,-26.715177678879645,199,1520,37.3855340328438,1,6.29,0,,
,,,,9252,,,,,173,0.09925405,46,15,35.58118931175064,57.8,0,57.75704114999999,0.0003,-35.58118931175064,199,1524,52.02881984391724,1,6.35,0,,
,,,,9279,,,,,173,0.13544403,46,15,39.84178253270778,58.0,0,58.044840709999995,0.0003,-39.84178253270778,199,1528,58.559249163356235,1,6.38,0,,
,,,,9309,,,,,177,0.13775672,45,15,21.9967124725431,58.7,0,58.70945543,0.0003,-21.9967124725431,203,1532,27.34384284763624,1,6.45,0,,
,,,,9333,,,,,177,0.14089389,45,15,48.72612596643038,57.7,0,57.6901867,0.0003,-48.72612596643038,203,1536,76.64349800642844,1,6.34,0,,
,,,,9353,,,,,177,0.14214152,45,15,30.89658484506553,57.9,0,57.88144878,0.0003,-30.89658484506553,203,1540,46.29038815632182,1,6.36,0,,
,,,,9374,,,,,177,0.1315805,46,15,26.343888293023035,57.1,0,57.05239493000001,0.0003,-26.343888293023035,203,1544,37.668108217084864,1,6.27,0,,
,,,,9397,,,,,177,-0.20221299,46,15,22.431270785902793,56.5,0,56.507890360000005,0.0003,-22.431270785902793,203,1548,29.464697941419054,1,6.21,0,,
,,,,9432,,,,,181,0.17062585,45,15,44.10180751994112,57.2,0,57.161536510000005,0.0003,-44.10180751994112,207,1552,61.11964792918098,1,6.28,0,,
,,,,9455,,,,,181,-0.16720821,45,15,26.908606986732842,56.9,0,56.88264835999999,0.0003,-26.908606986732842,207,1556,37.18010312330394,1,6.25,0,,
,,,,9478,,,,,181,-0.25363836,45,15,30.959780071027968,56.9,0,56.87264246000001,0.0003,-30.959780071027968,207,1560,44.56222326168506,1,6.25,0,,
,,,,9498,,,,,181,0.071414165,45,15,30.60224902831871,55.9,0,55.86074946000001,0.0003,-30.60224902831871,207,1564,45.831149570455686,1,6.14,0,,
,,,,9517,,,,,185,0.13236706,44,15,26.277079817033204,54.9,0,54.92518587000001,0.0003,-26.277079817033204,212,1568,38.32809512891525,1,6.04,0,,
,,,,9541,,,,,185,0.063460074,44,15,30.853116262320928,54.0,0,54.01569988,0.0003,-30.853116262320928,212,1572,44.25131675452282,1,5.94,0,,
,,,,9563,,,,,185,-0.045980074,45,16,26.609845459347376,53.7,0,53.73236146,0.0003,-26.609845459347376,212,1576,37.44421386651772,1,5.91,0,,
,,,,9593,,,,,185,0.33310091,45,16,61.30516716163298,54.2,0,54.19960759,0.0003,-61.30516716163298,212,1580,95.407172913931,1,5.96,0,,
,,,,9614,,,,,189,-0.1804455,44,16,26.662729583497867,53.9,0,53.92522572999999,0.0003,-26.662729583497867,216,1584,37.69908356716702,1,5.93,0,,
,,,,9635,,,,,189,0.26731274,44,16,35.17573924586908,53.8,0,53.83919449999999,0.0003,-35.17573924586908,216,1588,53.922353860969565,1,5.92,0,,
,,,,9657,,,,,189,-0.16984876,44,16,17.867860422730462,53.9,0,53.928853759999996,0.0003,-17.867860422730462,216,1592,22.011574359672682,1,5.93,0,,
,,,,9679,,,,,189,-0.1300565,44,16,35.23819329363135,54.1,0,54.103716080000005,0.0003,-35.23819329363135,216,1596,52.918352383029585,1,5.95,0,,
,,,,9710,,,,,193,0.07895819,44,16,34.98254878407118,54.7,0,54.65038513000001,0.0003,-34.98254878407118,220,1600,48.33559680004388,1,6.01,0,,
,,,,9734,,,,,193,0.080515906,44,16,30.93553598527647,54.2,0,54.17011086,0.0003,-30.93553598527647,220,1604,44.46507670108578,1,5.96,0,,
,,,,9757,,,,,193,0.22066534,44,16,26.114135689875845,54.1,0,54.07484245,0.0003,-26.114135689875845,220,1608,36.824461899102374,1,5.95,0,,
,,,,9783,,,,,193,0.07081489,44,16,30.62844314048193,54.5,0,54.534616650000004,0.0003,-30.62844314048193,220,1612,43.14109231224487,1,6.0,0,,
,,,,9809,,,,,197,-0.21420166,43,16,26.62117135970657,54.9,0,54.89692667,0.0003,-26.62117135970657,224,1616,35.74448656882873,1,6.04,0,,
,,,,9837,,,,,197,0.12233414,43,16,44.17702233575875,55.4,0,55.44680052999999,0.0003,-44.17702233575875,225,1620,65.62247377369259,1,6.1,0,,
,,,,9859,,,,,197,-0.06439353,43,16,26.6869021286617,55.2,0,55.17364653999999,0.0003,-26.6869021286617,225,1624,37.57410143402362,1,6.07,0,,
,,,,9883,,,,,197,0.07756735,43,16,31.03916770236033,54.9,0,54.88297425,0.0003,-31.03916770236033,225,1628,44.415297966673286,1,6.04,0,,
,,,,9911,,,,,201,0.017891506,43,16,35.367738044406416,54.7,0,54.69015172,0.0003,-35.367738044406416,229,1632,50.16817211009353,1,6.02,0,,
,,,,9943,,,,,201,-0.015668537,43,16,44.16264164456278,55.4,0,55.42535877,0.0003,-44.16264164456278,229,1636,62.87463317821515,1,6.1,0,,
,,,,9969,,,,,201,-0.06604468,43,16,40.265414069806184,56.0,0,55.98704119,0.0003,-40.265414069806184,229,1640,59.31674265049967,1,6.16,0,,
,,,,9993,,,,,201,-0.19331005,43,16,26.561737606969967,56.3,0,56.26059539999999,0.0003,-26.561737606969967,229,1644,36.3930634455519,1,6.19,0,,
0,48.0,49.52083145454546,5.454545454545454,10001,29.267561,48.42782569533825,-0.6961154,-29.267560258432628,,,,,,,,,,,,,,,,,,
,,,,10016,,,,,205,-0.08051837,42,16,35.41695117614362,56.2,0,56.24651573000001,0.0003,-35.41695117614362,233,1648,52.73419641274244,1,6.19,0,,
,,,,10039,,,,,205,-0.09356527,42,16,26.619628007648306,55.1,0,55.13297777,0.0003,-26.619628007648306,233,1652,37.07913954921902,1,6.07,0,,
,,,,10060,,,,,205,0.12940264,43,16,22.07406360251259,55.0,0,54.95311875,0.0003,-22.07406360251259,233,1656,30.014791479875562,1,6.05,0,,
,,,,10090,,,,,205,0.1495958,43,16,39.92743642652686,55.6,0,55.6119486,0.0003,-39.92743642652686,234,1660,56.97970860536799,1,6.12,0,,
,,,,10110,,,,,209,-0.21489401,42,16,26.449477693605804,55.6,0,55.59796966000001,0.0003,-26.449477693605804,238,1664,37.85543450813074,1,6.12,0,,
,,,,10133,,,,,209,0.13146771,42,17,35.111451169490195,56.0,0,55.97757902,0.0003,-35.111451169490195,238,1668,52.62972507022489,1,6.16,0,,
,,,,10152,,,,,209,0.07362057,42,17,26.438077294975745,55.5,0,55.51486257,0.0003,-26.438077294975745,238,1672,38.40694945020584,1,6.11,0,,
,,,,10183,,,,,209,0.13553025,42,17,57.17759982262951,56.4,0,56.35890619,0.0003,-57.17759982262951,238,1676,86.50419735526282,1,6.2,0,,
,,,,10203,,,,,213,-0.21142751,42,17,22.253953794796768,55.4,0,55.41934538,0.0003,-22.253953794796768,242,1680,30.165247485334383,1,6.1,0,,
,,,,10235,,,,,213,-0.17841461,42,17,26.711597651332784,56.4,0,56.44087619,0.0003,-26.711597651332784,242,1684,33.80938689314942,1,6.21,0,,
,,,,10261,,,,,213,-0.043180164,42,17,31.013707267441774,56.9,0,56.90138174,0.0003,-31.013707267441774,242,1688,43.6104583882381,1,6.26,0,,
,,,,10279,,,,,213,-0.19060734,42,17,26.83207395190318,56.5,0,56.53285298,0.0003,-26.83207395190318,243,1692,39.02028635945906,1,6.22,0,,
,,,,10303,,,,,218,0.32685336,41,17,39.54969054941449,56.7,0,56.72374266000001,0.0003,-39.54969054941449,247,1696,60.31780919654625,1,6.24,0,,
,,,,10331,,,,,218,0.13714306,41,17,35.248041460649034,56.5,0,56.456970690000006,0.0003,-35.248041460649034,247,1700,50.08823519453926,1,6.21,0,,
,,,,10353,,,,,218,-0.19051524,41,17,30.951521927093367,56.3,0,56.27669999,0.0003,-30.951521927093367,247,1704,45.113467504230144,1,6.19,0,,
,,,,10374,,,,,218,-0.12790824,41,17,31.1018008200097,56.1,0,56.09353099,0.0003,-31.1018008200097,247,1708,45.81862219292809,1,6.17,0,,
,,,,10403,,,,,222,0.18588933,41,17,43.69932547991895,56.4,0,56.377464139999994,0.0003,-43.69932547991895,251,1712,64.62492730663301,1,6.2,0,,
,,,,10427,,,,,222,-0.0043998845,41,17,39.50140263758211,56.2,0,56.19867,0.0003,-39.50140263758211,252,1716,59.910659801499705,1,6.18,0,,
,,,,10450,,,,,222,-0.26296258,41,17,22.295010284194632,55.7,0,55.73008521999999,0.0003,-22.295010284194632,252,1720,29.144166316401634,1,6.13,0,,
,,,,10466,,,,,222,-0.22182183,41,17,17.85933034639461,55.2,0,55.17088185000001,0.0003,-17.85933034639461,252,1724,23.29923561456691,1,6.07,0,,
,,,,10490,,,,,222,0.083928294,41,17,39.75501528670195,55.2,0,55.17090776999999,0.0003,-39.75501528670195,252,1728,60.22702307004006,1,6.07,0,,
,,,,10519,,,,,226,0.18336295,40,17,26.489978215589467,55.3,0,55.261071730000005,0.0003,-26.489978215589467,256,1732,35.006480627251136,1,6.08,0,,
,,,,10547,,,,,226,-0.20404878,41,17,26.64494883583714,54.9,0,54.899915689999986,0.0003,-26.64494883583714,256,1736,35.091427360375306,1,6.04,0,,
,,,,10573,,,,,226,-0.23074555,41,17,22.196910779605382,54.9,0,54.89595289999999,0.0003,-22.196910779605382,256,1740,28.285216190697735,1,6.04,0,,
,,,,10606,,,,,231,0.09367445,40,17,39.72992658804187,55.7,0,55.72850353,0.0003,-39.72992658804187,261,1744,54.981520290550876,1,6.13,0,,
,,,,10632,,,,,231,0.038531695,40,17,35.73209827438352,56.0,0,56.01201580999999,0.0003,-35.73209827438352,261,1748,51.471022570127545,1,6.16,0,,
,,,,10663,,,,,231,0.2616106,40,17,35.15413407209845,56.8,0,56.75843797999999,0.0003,-35.15413407209845,261,1752,48.777575788246544,1,6.24,0,,
,,,,10684,,,,,231,-0.15595108,40,17,22.300951041606037,56.7,0,56.748989149999986,0.0003,-22.300951041606037,261,1756,29.92220041966757,2,6.24,0,,
,,,,10709,,,,,235,0.013275385,40,17,39.88342050521794,56.3,0,56.28945448999999,0.0003,-39.88342050521794,266,1760,59.71905346384706,2,6.19,0,,
,,,,10731,,,,,235,-0.14618412,40,17,26.675586225714135,56.5,0,56.48722382999999,0.0003,-26.675586225714135,266,1764,37.380196102017116,2,6.21,0,,
,,,,10752,,,,,235,-0.14945605,40,18,26.67247006676637,56.3,0,56.303414000000004,0.0003,-26.67247006676637,266,1768,37.760829051798915,2,6.19,0,,
,,,,10785,,,,,235,0.15209973,40,18,35.59114957025629,57.6,0,57.60814135999999,0.0003,-35.59114957025629,266,1772,47.97322736438008,2,6.33,0,,
,,,,10811,,,,,240,0.13159534,39,18,39.42850106857433,57.1,0,57.134641380000005,0.0003,-39.42850106857433,270,1776,58.7875379320238,2,6.28,0,,
,,,,10833,,,,,240,0.16737705,39,18,26.38632449951358,57.3,0,57.32340390000001,0.0003,-26.38632449951358,270,1780,37.404843025080524,2,6.3,0,,
,,,,10855,,,,,240,0.18368104,40,18,26.212135759942065,56.4,0,56.38946262000001,0.0003,-26.212135759942065,270,1784,37.212064968458755,2,6.2,0,,
,,,,10877,,,,,240,0.18611293,40,18,26.348584001217983,56.0,0,56.01874049,0.0003,-26.348584001217983,270,1788,37.44130971281465,2,6.16,0,,
,,,,10901,,,,,244,-0.15288214,39,18,26.846155484418507,56.6,0,56.56919556,0.0003,-26.846155484418507,275,1792,36.85063868451982,2,6.22,0,,
,,,,10932,,,,,244,-0.044578917,39,18,35.32829265452326,57.2,0,57.21194817,0.0003,-35.32829265452326,275,1796,48.49493608641404,2,6.29,0,,
,,,,10963,,,,,244,-0.029814525,39,18,44.03096543195733,57.5,0,57.49625173,0.0003,-44.03096543195733,275,1800,63.387156247420194,2,6.32,0,,
,,,,10983,,,,,244,0.17497508,39,18,26.079751053881363,57.3,0,57.30151002999999,0.0003,-26.079751053881363,275,1804,37.838713495925255,2,6.3,0,,
,,,,11008,,,,,249,-0.019388549,39,18,39.83889174006163,57.7,0,57.67069036,0.0003,-39.83889174006163,280,1808,59.56165604665077,2,6.34,0,,
,,,,11036,,,,,249,0.1322111,39,18,48.40432550977067,57.6,0,57.57207677,0.0003,-48.40432550977067,280,1812,73.31974155302025,2,6.33,0,,
,,,,11060,,,,,249,-0.24361806,39,18,26.84821723491553,57.6,0,57.57253327,0.0003,-26.84821723491553,280,1816,36.74015371785345,2,6.33,0,,
,,,,11081,,,,,249,-0.16610368,39,18,26.801590060415315,57.4,0,57.39212075999999,0.0003,-26.801590060415315,280,1820,37.842242884686414,2,6.31,0,,
,,,,11111,,,,,254,0.16762115,38,18,39.71247410472068,58.7,0,58.69599373,0.0003,-39.71247410472068,285,1824,56.70289556984426,2,6.45,0,,
,,,,11133,,,,,254,-0.15919697,38,18,26.52632453189188,58.5,0,58.51889508000002,0.0003,-26.52632453189188,285,1828,37.16246024039053,2,6.43,0,,
,,,,11157,,,,,254,-0.17155595,39,18,26.93839588588101,58.1,0,58.059260750000014,0.0003,-26.93839588588101,285,1832,36.92235378307538,2,6.38,0,,
,,,,11181,,,,,254,-0.07749176,39,18,30.79888717049312,57.7,0,57.680648330000004,0.0003,-30.79888717049312,285,1836,44.20924243272593,2,6.34,0,,
,,,,11209,,,,,258,0.15641803,38,18,52.73815147263952,57.9,0,57.86789973999999,0.0003,-52.73815147263952,290,1840,81.17655507594469,2,6.36,0,,
,,,,11228,,,,,258,0.14259355,38,18,22.016056548304206,56.6,0,56.561157789999996,0.0003,-22.016056548304206,290,1844,30.556879832525077,2,6.22,0,,
,,,,11252,,,,,258,-0.195872,38,18,17.87097369882488,56.4,0,56.37692766,0.0003,-17.87097369882488,290,1848,21.525426833512427,2,6.2,0,,
,,,,11277,,,,,258,0.06631711,38,18,39.72056567062814,55.8,0,55.81064323,0.0003,-39.72056567062814,290,1852,59.5338586966941,2,6.14,0,,
,,,,11299,,,,,258,0.2789202,38,18,26.422493357013177,55.9,0,55.913309850000005,0.0003,-26.422493357013177,290,1856,37.647916786606686,2,6.15,0,,
,,,,11318,,,,,263,-0.22539617,38,18,22.002974768148935,55.3,0,55.339430910000004,0.0003,-22.002974768148935,295,1860,30.188663211071777,2,6.09,0,,
,,,,11339,,,,,263,-0.1529107,38,18,26.53585215146314,55.2,0,55.245384490000006,0.0003,-26.53585215146314,295,1864,37.583363883665406,2,6.08,0,,
,,,,11360,,,,,263,-0.19085811,38,18,26.343126709765965,55.2,0,55.238599799999996,0.0003,-26.343126709765965,295,1868,37.39498417796144,2,6.08,0,,
,,,,11388,,,,,263,0.12032583,38,19,39.71342771720949,54.8,0,54.76502512,0.0003,-39.71342771720949,295,1872,57.80977522303152,2,6.03,0,,
,,,,11409,,,,,268,0.2845046,37,19,25.933011473371856,54.3,0,54.30014627,0.0003,-25.933011473371856,300,1876,37.44411361122037,2,5.98,0,,
,,,,11431,,,,,268,0.12930936,38,19,21.89458572305623,54.3,0,54.298020369999996,0.0003,-21.89458572305623,300,1880,29.503030175053496,2,5.98,0,,
,,,,11454,,,,,268,-0.030723056,38,19,31.051996367583953,54.4,0,54.3939337,0.0003,-31.051996367583953,300,1884,44.923195310950405,2,5.99,0,,
,,,,11479,,,,,268,0.23642704,38,19,39.52876784385809,54.7,0,54.674398920000016,0.0003,-39.52876784385809,300,1888,59.606537441528246,2,6.02,0,,
,,,,11506,,,,,273,0.16954112,37,19,52.4766646489805,55.0,0,54.950382600000005,0.0003,-52.4766646489805,305,1892,81.80693917136065,2,6.05,0,,
,,,,11524,,,,,273,-0.12449839,37,19,30.842433865860944,53.8,0,53.75120295,0.0003,-30.842433865860944,305,1896,46.76772427710014,2,5.92,0,,
,,,,11552,,,,,273,-0.09317586,37,19,26.695970388182978,53.5,0,53.474096180000004,0.0003,-26.695970388182978,305,1900,35.302188129302124,2,5.89,0,,
,,,,11575,,,,,273,-0.013188265,37,19,39.84195645136611,53.8,0,53.75838786,0.0003,-39.84195645136611,305,1904,60.84171667504614,2,5.92,0,,
,,,,11597,,,,,273,-0.13858017,37,19,26.80689644626607,53.5,0,53.48198118000001,0.0003,-26.80689644626607,305,1908,37.54629527227392,2,5.89,0,,
,,,,11617,,,,,277,0.120136805,37,19,30.688403232223163,52.7,0,52.7339243,0.0003,-30.688403232223163,310,1912,46.046117969372666,2,5.81,0,,
,,,,11640,,,,,277,0.08426412,37,19,35.1680476024262,52.6,0,52.638990320000005,0.0003,-35.1680476024262,310,1916,52.547860014032764,2,5.8,0,,
,,,,11665,,,,,277,-0.14525263,37,19,31.082708088728992,53.0,0,53.01367435000001,0.0003,-31.082708088728992,310,1920,43.89207400533515,2,5.84,0,,
,,,,11688,,,,,277,0.13217373,37,19,22.150276737201477,52.4,0,52.36409895000001,0.0003,-22.150276737201477,310,1924,29.473329515424933,2,5.77,0,,
,,,,11709,,,,,282,0.21964262,37,19,30.650415926715265,52.3,0,52.26779212,0.0003,-30.650415926715265,315,1928,45.647271256409674,2,5.76,0,,
,,,,11737,,,,,282,0.24450953,37,19,39.77723726318858,52.6,0,52.635422080000005,0.0003,-39.77723726318858,315,1932,58.09897349843541,2,5.8,0,,
,,,,11760,,,,,282,0.23145875,37,19,26.036238860123625,52.5,0,52.53967064,0.0003,-26.036238860123625,316,1936,36.76641559081583,2,5.79,0,,
,,,,11782,,,,,282,0.15611054,37,19,39.22719430217913,52.0,0,51.97335857,0.0003,-39.22719430217913,316,1940,60.93646830112499,2,5.73,0,,
,,,,11804,,,,,287,-0.09428997,36,19,26.422252258804413,52.3,0,52.25523456999999,0.0003,-26.422252258804413,321,1944,37.23313442698597,2,5.76,0,,
,,,,11835,,,,,287,0.1598755,36,19,52.37553005996104,52.9,0,52.90396243000001,0.0003,-52.37553005996104,321,1948,78.44947878374418,2,5.83,0,,
,,,,11854,,,,,287,0.099773936,36,19,22.07004335254221,52.3,0,52.343200780000004,0.0003,-22.07004335254221,321,1952,30.549607194919098,2,5.77,0,,
,,,,11883,,,,,287,0.23091337,36,19,34.96580047736676,53.0,0,52.98806459,0.0003,-34.96580047736676,321,1956,49.502200548172354,2,5.84,0,,
,,,,11907,,,,,292,-0.091925256,36,19,26.654867115727455,53.5,0,53.45987044,0.0003,-26.654867115727455,326,1960,36.76928045948412,2,5.89,0,,
,,,,11932,,,,,292,0.12523524,36,19,26.402315700445236,53.8,0,53.8312032,0.0003,-26.402315700445236,326,1964,36.27591924666842,2,5.93,0,,
,,,,11953,,,,,292,-0.08356812,36,19,26.5938060686617,53.8,0,53.835841710000004,0.0003,-26.5938060686617,326,1968,37.80979246124945,2,5.93,0,,
,,,,11981,,,,,292,-0.29494402,36,20,21.959994285468106,53.8,0,53.83427553999999,0.0003,-21.959994285468106,326,1972,27.427485724577334,2,5.93,0,,
,,,,11999,,,,,292,0.15169828,36,20,26.135986111245778,53.6,0,53.556866389999996,0.0003,-26.135986111245778,326,1976,38.652114508574485,2,5.9,0,,
,,,,12024,,,,,297,-0.2512311,36,20,26.607757619158377,53.8,0,53.842485989999986,0.0003,-26.607757619158377,331,1980,36.07016703720672,2,5.93,0,,
,,,,12047,,,,,297,-0.2510754,36,20,26.910186493333622,53.9,0,53.85123411999999,0.0003,-26.910186493333622,331,1984,37.14792832119834,2,5.93,0,,
,,,,12072,,,,,297,-0.14745851,36,20,26.905186520676967,53.9,0,53.85421761,0.0003,-26.905186520676967,331,1988,36.57865235803572,2,5.93,0,,
,,,,12102,,,,,302,-0.016863354,35,20,39.487681217774536,54.1,0,54.12949037000001,0.0003,-39.487681217774536,337,1992,56.34785368774971,2,5.96,0,,
,,,,12123,,,,,302,0.0844027,35,20,30.607132548719907,54.4,0,54.404358869999996,0.0003,-30.607132548719907,337,1996,45.41626398566558,2,5.99,0,,
,,,,12147,,,,,302,0.29059795,36,20,21.642722017693,54.0,0,54.02337466,0.0003,-21.642722017693,337,2000,28.923637377816803,2,5.95,0,,
,,,,12175,,,,,302,-0.112480186,36,20,30.85945977299357,54.5,0,54.48680267999999,0.0003,-30.85945977299357,337,2004,42.43346038568636,2,6.0,0,,
,,,,12197,,,,,302,0.20561844,36,20,22.01403944764735,54.5,0,54.48171679000001,0.0003,-22.01403944764735,337,2008,29.761170606924445,2,6.0,0,,
,,,,12222,,,,,308,0.06129988,35,20,35.51809990089453,54.9,0,54.94948037,0.0003,-35.51809990089453,342,2012,51.928721816807844,2,6.05,0,,
,,,,12244,,,,,308,0.24953468,35,20,39.4890066695179,54.9,0,54.856354350000004,0.0003,-39.4890066695179,342,2016,61.424043342086904,2,6.04,0,,
,,,,12272,,,,,308,-0.059280474,35,20,35.22170793277264,55.1,0,55.12957956000001,0.0003,-35.22170793277264,342,2020,50.05044978626834,2,6.07,0,,
,,,,12296,,,,,308,0.28730607,35,20,21.88333892074981,55.2,0,55.21646431999999,0.0003,-21.88333892074981,342,2024,29.167093128120737,2,6.08,0,,
