eval_eplenmean,eval_abs_qs_difference,eval_ep_rewmean,eval_discount_q,eval_time_elapsed,eval_qs_difference,eval_qs,eval mean 100 episode reward,total timesteps,discount_q,update_time,act_time,n_updates,current_lr,eplenmean,train_time,ep_rewmean,qs_abs_difference,time_elapsed,qs_difference,mean 100 episode reward,episodes,fps,env_time,qs_mean,qfs_loss,q_grad_norm
5.181818181818182,3.4654665,5.181818181818182,5.06612976104872,0,-3.4654668410409997,-0.42015904,5.2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,11684,2.357113783850021,293,2,0,0.0003,5.91,0,5.91,1.435210984579722,324,-1.435210984579722,5.9,2084,36,17,0.55148906,,
,,,,,,,,11701,3.45778296150411,298,2,0,0.0003,5.77,0,5.77,1.9473302845773697,329,-1.9473302845773697,5.8,2088,35,17,0.5277945,,
,,,,,,,,11727,2.357113783850021,298,2,0,0.0003,5.75,0,5.75,1.145544083547592,329,-1.1172706600348155,5.8,2092,35,17,0.86942935,,
,,,,,,,,11745,3.423205131889069,298,2,0,0.0003,5.7,0,5.7,1.8817013983545303,329,-1.8817013983545303,5.7,2096,35,17,0.59342337,,
,,,,,,,,11771,4.786379179207556,298,2,0,0.0003,5.73,0,5.73,2.7870009889919696,329,-2.763522520732794,5.7,2100,35,17,0.678724,,
,,,,,,,,11791,3.3550833497644765,298,2,0,0.0003,5.77,0,5.77,1.6239958812413215,329,-1.6239958812413215,5.8,2104,35,17,0.8511288,,
,,,,,,,,11810,4.257718893339156,303,2,0,0.0003,5.77,0,5.77,2.4322974756774447,335,-2.4322974756774447,5.8,2108,35,17,0.52800137,,
,,,,,,,,11834,4.883562064286864,303,2,0,0.0003,5.86,0,5.86,2.620042050949647,335,-2.601283277145936,5.9,2112,35,17,0.8409632,,
,,,,,,,,11857,2.429265395357535,303,2,0,0.0003,5.92,0,5.92,1.473079474401474,335,-1.473079474401474,5.9,2116,35,17,0.51362056,,
,,,,,,,,11873,2.6063251904092346,303,2,0,0.0003,5.86,0,5.86,1.4603534655094146,335,-1.4603534655094146,5.9,2120,35,17,0.5263465,,
,,,,,,,,11890,4.344167833220239,303,2,0,0.0003,5.77,0,5.77,2.412744815689041,335,-2.412744815689041,5.8,2124,35,17,0.547554,,
,,,,,,,,11912,6.711522322993232,308,2,0,0.0003,5.73,0,5.73,3.5792494571581357,340,-3.5638655281439298,5.7,2128,34,17,0.8326938,,
,,,,,,,,11935,2.429265395357535,308,2,0,0.0003,5.8,0,5.8,1.4847401198069254,340,-1.4847401198069254,5.8,2132,35,17,0.50195986,,
,,,,,,,,11977,2.689537443624334,308,2,0,0.0003,5.99,0,5.99,1.9382674355921745,340,-1.9382674355921745,6.0,2136,35,17,0.5368573,,
,,,,,,,,12002,2.38092301398992,314,2,0,0.0003,5.95,0,5.95,1.3151072875976562,345,-1.2845583176930744,6.0,2140,34,17,0.7021417,,
,,,,,,,,12027,3.1906508822111785,314,2,0,0.0003,5.97,0,5.97,1.7435617630300522,346,-1.6720818464574814,6.0,2144,34,17,0.8030429,,
,,,,,,,,12056,8.73416671184912,314,2,0,0.0003,6.11,0,6.11,5.0978703533406495,346,-5.0978703533406495,6.1,2148,34,17,0.7065585,,
,,,,,,,,12080,7.438021383406954,314,2,0,0.0003,6.15,0,6.15,4.0410111249099065,346,-4.004676928183425,6.2,2152,34,17,0.8642953,,
,,,,,,,,12100,2.503625578669601,319,2,0,0.0003,6.15,0,6.15,1.4536232467810313,351,-1.4536232467810313,6.2,2156,34,17,0.53307676,,
,,,,,,,,12120,3.3550833497644765,319,2,0,0.0003,6.07,0,6.07,1.654317814570427,351,-1.6050838415441513,6.1,2160,34,17,0.8700409,,
,,,,,,,,12140,7.743131666148557,319,2,0,0.0003,5.99,0,5.99,4.084175715904424,351,-4.068211525739222,6.0,2164,34,17,0.8007607,,
,,,,,,,,12162,4.13126038448809,319,2,0,0.0003,5.92,0,5.92,1.9975375548419496,351,-1.9936991587695618,5.9,2168,34,17,0.96659964,,
,,,,,,,,12175,2.68610520098365,319,2,0,0.0003,5.72,0,5.72,1.2431042409261066,351,-1.2322657323201496,5.7,2172,34,17,0.7544343,,
,,,,,,,,12196,3.321532516266832,319,2,0,0.0003,5.63,0,5.63,1.712648141842842,351,-1.6971182112512588,5.6,2176,34,17,0.77800655,,
,,,,,,,,12217,3.321532516266832,324,2,0,0.0003,5.59,0,5.59,1.928658049267292,357,-1.928658049267292,5.6,2180,34,17,0.5464667,,
,,,,,,,,12232,2.632651707484075,324,2,0,0.0003,5.48,0,5.48,1.4262160476366679,357,-1.4262160476366679,5.5,2184,34,18,0.56048393,,
,,,,,,,,12251,3.388973080570178,324,2,0,0.0003,5.5,0,5.5,1.594193007510662,357,-1.594193007510662,5.5,2188,34,18,0.88093174,,
,,,,,,,,12283,3.7362378389250104,324,2,0,0.0003,5.56,0,5.56,2.3989684477862854,357,-2.3989684477862854,5.6,2192,34,18,0.5613304,,
,,,,,,,,12303,2.503625578669601,329,2,0,0.0003,5.58,0,5.58,1.4302503184795379,362,-1.4302503184795379,5.6,2196,33,18,0.5564497,,
,,,,,,,,12332,7.899652950399034,329,2,0,0.0003,5.61,0,5.61,4.575285185063224,362,-4.5463899738434375,5.6,2200,34,18,0.7918643,,
,,,,,,,,12359,8.911505674777189,329,2,0,0.0003,5.68,0,5.68,5.172587682647685,362,-5.172587682647685,5.7,2204,34,18,0.6318411,,
,,,,,,,,12383,4.883562064286864,329,2,0,0.0003,5.73,0,5.73,2.856988047631496,362,-2.856988047631496,5.7,2208,34,18,0.5852584,,
,,,,,,,,12406,2.429265395357535,335,2,0,0.0003,5.72,0,5.72,1.4448521054108936,368,-1.4448521054108936,5.7,2212,33,18,0.5418479,,
,,,,,,,,12418,2.713237576751162,335,2,0,0.0003,5.61,0,5.61,1.4060529188632964,368,-1.4060529188632964,5.6,2216,33,18,0.58064705,,
,,,,,,,,12445,9.771564029418474,335,2,0,0.0003,5.72,0,5.72,5.337445025377161,368,-5.32378141555457,5.7,2220,33,18,0.9437377,,
,,,,,,,,12458,2.68610520098365,335,2,0,0.0003,5.68,0,5.68,1.1786462879498798,368,-1.0922930654207865,5.7,2224,33,18,0.894407,,
,,,,,,,,12477,4.257718893339156,335,2,0,0.0003,5.65,0,5.65,2.4080208972510837,368,-2.4080208972510837,5.7,2228,33,18,0.55227786,,
,,,,,,,,12498,3.321532516266832,335,2,0,0.0003,5.63,0,5.63,1.5705995817599296,368,-1.520698215526104,5.6,2232,33,18,0.9544265,,
,,,,,,,,12522,4.883562064286864,340,2,0,0.0003,5.45,0,5.45,2.61285138137332,374,-2.580146074366484,5.5,2236,33,18,0.8621004,,
,,,,,,,,12557,2.8855674654828176,340,2,0,0.0003,5.55,0,5.55,1.7118833471951485,374,-1.660653989475727,5.5,2240,33,18,0.81447077,,
,,,,,,,,12581,2.40497274140396,340,2,0,0.0003,5.54,0,5.54,1.2277487135251361,374,-1.1987214104652404,5.5,2244,33,18,0.7879786,,
,,,,,,,,12612,2.241591754923509,346,2,0,0.0003,5.56,0,5.56,1.4614485717137653,379,-1.4614485717137653,5.6,2248,33,18,0.52525145,,
,,,,,,,,12640,4.691130233541325,346,2,0,0.0003,5.6,0,5.6,2.7554626589734497,379,-2.7554626589734497,5.6,2252,33,18,0.68678385,,
,,,,,,,,12656,3.4927100621253633,346,2,0,0.0003,5.56,0,5.56,1.6385114525375366,379,-1.5722167228279114,5.6,2256,33,18,0.90290797,,
,,,,,,,,12684,8.822390618029416,346,2,0,0.0003,5.64,0,5.64,5.230483363367841,380,-5.230483363367841,5.6,2260,33,18,0.57394546,,
,,,,,,,,12709,7.363641169572886,351,2,0,0.0003,5.69,0,5.69,4.2653637529025366,385,-4.2653637529025366,5.7,2264,32,18,0.6036084,,
,,,,,,,,12725,5.292430391392885,351,2,0,0.0003,5.63,0,5.63,2.600489760510041,385,-2.600489760510041,5.6,2268,33,18,0.8417568,,
,,,,,,,,12744,5.135239916338124,351,2,0,0.0003,5.69,0,5.69,2.8441958477814135,385,-2.8441958477814135,5.7,2272,33,18,0.59805065,,
,,,,,,,,12769,4.834726443643996,351,2,0,0.0003,5.73,0,5.73,2.552863930733913,385,-2.5208134800910096,5.7,2276,33,18,0.921433,,
,,,,,,,,12791,4.982718155582965,351,2,0,0.0003,5.74,0,5.74,2.78933880236935,385,-2.78933880236935,5.7,2280,33,18,0.65290767,,
,,,,,,,,12812,3.321532516266832,357,2,0,0.0003,5.8,0,5.8,1.6974025477585792,391,-1.6923630346474647,5.8,2284,32,18,0.7827617,,
,,,,,,,,12829,6.143888162487761,357,2,0,0.0003,5.78,0,5.78,3.28437165032216,391,-3.28437165032216,5.8,2288,32,18,0.63662046,,
,,,,,,,,12850,7.665700349487071,357,2,0,0.0003,5.67,0,5.67,4.179198669123307,391,-4.179198669123307,5.7,2292,32,18,0.68977356,,
,,,,,,,,12881,2.241591754923509,357,2,0,0.0003,5.78,0,5.78,1.4269107099692027,391,-1.4269107099692027,5.8,2296,32,18,0.5597893,,
,,,,,,,,12901,2.503625578669601,362,2,0,0.0003,5.69,0,5.69,1.236987353992462,397,-1.1423419332822162,5.7,2300,32,19,0.84435815,,
,,,,,,,,12919,5.187111026604166,362,2,0,0.0003,5.6,0,5.6,2.720699672969097,397,-2.720699672969097,5.6,2304,32,19,0.7215468,,
,,,,,,,,12949,12.904543938069788,362,2,0,0.0003,5.66,0,5.66,7.469144900586913,397,-7.469144900586913,5.7,2308,32,19,0.62035096,,
,,,,,,,,12963,2.6592441489738134,362,2,0,0.0003,5.57,0,5.57,1.192405980459849,397,-1.135844987265269,5.6,2312,32,19,0.85085505,,
,,,,,,,,12995,2.973895124577907,362,2,0,0.0003,5.77,0,5.77,1.9367589686927795,397,-1.9367589686927795,5.8,2316,32,19,0.5383658,,
,,,,,,,,13026,7.742449856686092,368,2,0,0.0003,5.81,0,5.81,4.624722079122406,403,-4.624722079122406,5.8,2320,32,19,0.71353215,,
,,,,,,,,13045,3.388973080570178,368,2,0,0.0003,5.87,0,5.87,2.0128769461927414,403,-2.0128769461927414,5.9,2324,32,19,0.46224782,,
,,,,,,,,13063,4.300726154888037,368,2,0,0.0003,5.86,0,5.86,2.156008626562073,403,-2.1423739925441287,5.9,2328,32,19,0.8179248,,
,,,,,,,,13081,5.187111026604166,368,2,0,0.0003,5.83,0,5.83,2.631875053119574,403,-2.5828620345114808,5.8,2332,32,19,0.8593845,,
,,,,,,,,13107,3.1587443733890668,374,2,0,0.0003,5.85,0,5.85,1.990584943157196,409,-1.990584943157196,5.8,2336,32,19,0.4845398,,
,,,,,,,,13126,4.257718893339156,374,2,0,0.0003,5.69,0,5.69,2.3586360291060946,409,-2.3586360291060946,5.7,2340,32,19,0.60166276,,
,,,,,,,,13151,2.38092301398992,374,2,0,0.0003,5.7,0,5.7,1.408947052192688,409,-1.408947052192688,5.7,2344,32,19,0.57775295,,
,,,,,,,,13171,2.503625578669601,374,2,0,0.0003,5.59,0,5.59,1.460206559928258,409,-1.460206559928258,5.6,2348,32,19,0.52649343,,
,,,,,,,,13191,7.743131666148557,374,2,0,0.0003,5.51,0,5.51,4.234648393320695,409,-4.234648393320695,5.5,2352,32,19,0.63432384,,
,,,,,,,,13216,2.38092301398992,380,2,0,0.0003,5.6,0,5.6,1.4836362417856852,415,-1.4836362417856852,5.6,2356,31,19,0.50306374,,
,,,,,,,,13240,7.438021383406954,380,2,0,0.0003,5.56,0,5.56,4.266108820896337,415,-4.266108820896337,5.6,2360,31,19,0.60286343,,
,,,,,,,,13265,2.38092301398992,380,2,0,0.0003,5.56,0,5.56,1.4709304686705271,415,-1.4709304686705271,5.6,2364,31,19,0.51576954,,
,,,,,,,,13287,2.453803429654076,380,2,0,0.0003,5.62,0,5.62,1.1842266635417937,415,-1.0868169383525847,5.6,2368,31,19,0.8998831,,
,,,,,,,,13310,4.089947780643209,385,2,0,0.0003,5.66,0,5.66,2.359794642072632,421,-2.359794642072632,5.7,2372,31,19,0.60050416,,
,,,,,,,,13338,2.310207219551405,385,2,0,0.0003,5.69,0,5.69,1.208463124068578,421,-1.1789110617160796,5.7,2376,31,19,0.8077889,,
,,,,,,,,13364,4.786379179207556,385,2,0,0.0003,5.73,0,5.73,2.5650328150112567,421,-2.5650328150112567,5.7,2380,31,19,0.8772138,,
,,,,,,,,13392,10.533906743765577,385,2,0,0.0003,5.8,0,5.8,5.928671968474167,421,-5.912256775943462,5.8,2384,31,19,0.8152915,,
,,,,,,,,13416,2.40497274140396,391,2,0,0.0003,5.87,0,5.87,1.4500296529452006,427,-1.4500296529452006,5.9,2388,31,19,0.5366703,,
,,,,,,,,13434,2.554459319120091,391,2,0,0.0003,5.84,0,5.84,1.1947511252085368,427,-1.1947511252085368,5.8,2392,31,19,0.79194885,,
,,,,,,,,13460,6.44706156449323,391,2,0,0.0003,5.79,0,5.79,3.7627348049357408,427,-3.7627348049357408,5.8,2396,31,19,0.6338246,,
,,,,,,,,13487,5.5564223250127105,391,2,0,0.0003,5.86,0,5.86,3.1059667102960127,427,-3.075849130427151,5.9,2400,31,19,0.8451429,,
,,,,,,,,13510,2.429265395357535,397,2,0,0.0003,5.91,0,5.91,1.2060915545940398,433,-1.1057427641073863,5.9,2404,31,19,0.8809573,,
,,,,,,,,13532,4.13126038448809,397,2,0,0.0003,5.83,0,5.83,2.099483467679932,433,-2.090903927427246,5.8,2408,31,19,0.8693949,,
,,,,,,,,13557,7.363641169572886,397,2,0,0.0003,5.94,0,5.94,4.045301202331307,433,-4.008364627819249,5.9,2412,31,19,0.8606076,,
,,,,,,,,13583,3.9684722416103253,397,2,0,0.0003,5.88,0,5.88,2.420587654453232,433,-2.420587654453232,5.9,2416,31,20,0.5397112,,
,,,,,,,,13604,5.033048642002996,403,2,0,0.0003,5.78,0,5.78,2.840448508731438,439,-2.840448508731438,5.8,2420,30,20,0.601798,,
,,,,,,,,13623,4.257718893339156,403,2,0,0.0003,5.78,0,5.78,2.4350845054206394,439,-2.4350845054206394,5.8,2424,30,20,0.5252143,,
,,,,,,,,13647,3.2228796790011907,403,2,0,0.0003,5.84,0,5.84,1.895176235300064,439,-1.895176235300064,5.8,2428,31,20,0.5799485,,
,,,,,,,,13678,6.9327219884648335,403,2,0,0.0003,5.97,0,5.97,4.129613402877571,439,-4.129613402877571,6.0,2432,31,20,0.73935884,,
,,,,,,,,13702,4.049048302836777,409,2,0,0.0003,5.95,0,5.95,2.158004964929535,445,-2.12711359415622,6.0,2436,30,20,0.8331852,,
,,,,,,,,13716,2.6592441489738134,409,2,0,0.0003,5.9,0,5.9,1.2639976060708362,445,-1.1714710112730662,5.9,2440,30,20,0.81522894,,
,,,,,,,,13731,2.632651707484075,409,2,0,0.0003,5.8,0,5.8,1.4462356980959574,445,-1.4462356980959574,5.8,2444,30,20,0.54046434,,
,,,,,,,,13756,4.008557819808409,409,2,0,0.0003,5.85,0,5.85,2.3737102762279054,445,-2.3737102762279054,5.8,2448,30,20,0.5865885,,
,,,,,,,,13782,2.357113783850021,409,2,0,0.0003,5.91,0,5.91,1.4561326817989348,445,-1.4561326817989348,5.9,2452,30,20,0.53056735,,
,,,,,,,,13815,10.84380912373116,415,2,0,0.0003,5.99,0,5.99,6.627934633472141,451,-6.627934633472141,6.0,2456,30,20,0.5566044,,
,,,,,,,,13836,5.901794454771974,415,2,0,0.0003,5.96,0,5.96,3.1451591824814202,451,-3.106286225251806,6.0,2460,30,20,0.8147058,,
,,,,,,,,13859,2.429265395357535,415,2,0,0.0003,5.94,0,5.94,1.1886103169441222,451,-1.1457119004249572,5.9,2464,30,20,0.84098816,,
,,,,,,,,13881,2.453803429654076,415,2,0,0.0003,5.94,0,5.94,1.4179663376331328,452,-1.4179663376331328,5.9,2468,30,20,0.5687337,,
,,,,,,,,13906,2.38092301398992,421,2,0,0.0003,5.96,0,5.96,1.3406496660232543,457,-1.3385151839574176,6.0,2472,30,20,0.64818484,,
,,,,,,,,13927,4.172990287361707,421,2,0,0.0003,5.89,0,5.89,2.2093247667369385,457,-2.2093247667369385,5.9,2476,30,20,0.75097406,,
,,,,,,,,13943,2.6063251904092346,421,2,0,0.0003,5.79,0,5.79,1.2160796340624491,457,-1.1269856310208637,5.8,2480,30,20,0.8597143,,
,,,,,,,,13958,3.527989961742792,421,2,0,0.0003,5.66,0,5.66,1.9033310596761703,458,-1.9033310596761703,5.7,2484,30,20,0.5717937,,
,,,,,,,,13973,4.432372036751596,421,2,0,0.0003,5.57,0,5.57,2.3668505266723177,458,-2.3668505266723177,5.6,2488,30,20,0.5934483,,
,,,,,,,,13999,2.357113783850021,421,2,0,0.0003,5.65,0,5.65,1.4526037093321482,458,-1.4526037093321482,5.7,2492,30,20,0.5340963,,
,,,,,,,,14032,2.196984079000531,427,2,0,0.0003,5.72,0,5.72,1.44626951379776,464,-1.44626951379776,5.7,2496,30,20,0.5404305,,
,,,,,,,,14065,3.6988754605357603,427,2,0,0.0003,5.78,0,5.78,2.4284903303203125,464,-2.4284903303203125,5.8,2500,30,20,0.5318085,,
,,,,,,,,14087,2.453803429654076,427,2,0,0.0003,5.77,0,5.77,1.456523549191157,464,-1.456523549191157,5.8,2504,30,20,0.53017646,,
,,,,,,,,14108,10.378937926238233,432,2,0,0.0003,5.76,0,5.76,5.397521882983731,470,-5.383167216909613,5.8,2508,30,20,0.8843519,,
,,,,,,,,14129,2.478589322882905,432,2,0,0.0003,5.72,0,5.72,1.4461701727231342,470,-1.4461701727231342,5.7,2512,30,20,0.5405298,,
,,,,,,,,14148,2.5289147259288898,432,2,0,0.0003,5.65,0,5.65,1.4808684504350025,470,-1.4808684504350025,5.7,2516,30,20,0.50583154,,
,,,,,,,,14173,9.092445336983152,432,2,0,0.0003,5.69,0,5.69,5.026776252215106,470,-5.000924048845965,5.7,2520,30,20,0.80350477,,
,,,,,,,,14204,8.560356794283322,438,2,0,0.0003,5.81,0,5.81,5.2088075748244,476,-5.2088075748244,5.8,2524,29,20,0.5956213,,
,,,,,,,,14231,5.5564223250127105,438,2,0,0.0003,5.84,0,5.84,3.15467256913968,476,-3.15467256913968,5.8,2528,29,20,0.7663194,,
,,,,,,,,14248,2.580261938505142,438,2,0,0.0003,5.7,0,5.7,1.4602769033432006,476,-1.4602769033432006,5.7,2532,29,20,0.5264231,,
,,,,,,,,14261,3.599622448467291,438,2,0,0.0003,5.59,0,5.59,1.6255802844581604,476,-1.6255802844581604,5.6,2536,29,20,0.84954447,,
,,,,,,,,14285,8.306767196175933,438,2,0,0.0003,5.69,0,5.69,4.534797034347397,476,-4.534797034347397,5.7,2540,29,20,0.80345726,,
,,,,,,,,14319,6.72681321268544,444,2,0,0.0003,5.88,0,5.88,4.19578103892769,482,-4.19578103892769,5.9,2544,29,21,0.6731912,,
,,,,,,,,14340,2.478589322882905,444,2,0,0.0003,5.84,0,5.84,1.449607612323761,482,-1.449607612323761,5.8,2548,29,21,0.5370924,,
,,,,,,,,14354,2.6592441489738134,444,2,0,0.0003,5.72,0,5.72,1.457885306708018,482,-1.457885306708018,5.7,2552,29,21,0.52881473,,
,,,,,,,,14375,3.321532516266832,444,2,0,0.0003,5.6,0,5.6,1.804793428343296,482,-1.7651985396561622,5.6,2556,29,21,0.7099262,,
,,,,,,,,14392,4.344167833220239,444,2,0,0.0003,5.56,0,5.56,2.1506472126063843,482,-2.1005633369502563,5.6,2560,29,21,0.8597355,,
,,,,,,,,14410,4.300726154888037,450,2,0,0.0003,5.51,0,5.51,2.1896210566577454,488,-2.1283749476489566,5.5,2564,29,21,0.83192384,,
,,,,,,,,14455,5.3263599805206745,450,2,0,0.0003,5.74,0,5.74,3.577674866355943,488,-3.548596621192979,5.7,2568,29,21,0.84796274,,
,,,,,,,,14477,5.842776510224254,450,2,0,0.0003,5.71,0,5.71,3.1106957598423906,488,-3.06653985561745,5.7,2572,29,21,0.8544522,,
,,,,,,,,14498,2.478589322882905,450,2,0,0.0003,5.71,0,5.71,1.2180834726810454,488,-1.2180834726810454,5.7,2576,29,21,0.7686165,,
,,,,,,,,14521,5.784348745122012,456,2,0,0.0003,5.78,0,5.78,3.0469228047312957,494,-3.0469228047312957,5.8,2580,29,21,0.8740692,,
,,,,,,,,14539,3.423205131889069,456,2,0,0.0003,5.81,0,5.81,1.6731527333078384,494,-1.6220124845323562,5.8,2584,29,21,0.8531122,,
,,,,,,,,14554,2.632651707484075,456,2,0,0.0003,5.81,0,5.81,1.2536746875762939,494,-1.1531387385050456,5.8,2588,29,21,0.83356124,,
,,,,,,,,14588,13.23899661116345,456,2,0,0.0003,5.89,0,5.89,7.81476894794468,494,-7.81476894794468,5.9,2592,29,21,0.7227378,,
,,,,,,,,14606,4.300726154888037,462,2,0,0.0003,5.74,0,5.74,2.122731162649109,500,-2.1068152442988892,5.7,2596,29,21,0.85348356,,
,,,,,,,,14642,10.52173714894722,462,2,0,0.0003,5.77,0,5.77,6.34762703825321,500,-6.34762703825321,5.8,2600,29,21,0.836912,,
,,,,,,,,14663,3.321532516266832,462,2,0,0.0003,5.76,0,5.76,1.7533530329284668,500,-1.684362802368164,5.8,2604,29,21,0.79076195,,
,,,,,,,,14691,7.144933663195401,462,2,0,0.0003,5.83,0,5.83,4.037851320433274,500,-4.011029124320536,5.8,2608,29,21,0.8579431,,
,,,,,,,,14709,2.554459319120091,468,2,0,0.0003,5.8,0,5.8,1.259236943356196,506,-1.158381672334671,5.8,2612,29,21,0.8283183,,
,,,,,,,,14730,5.901794454771974,468,2,0,0.0003,5.82,0,5.82,3.225894721168445,506,-3.1996155101241333,5.8,2616,29,21,0.72137654,,
,,,,,,,,14749,6.021624788054253,468,2,0,0.0003,5.76,0,5.76,3.024119315080297,506,-2.9796398427837185,5.8,2620,29,21,0.94135225,,
,,,,,,,,14770,9.465420678754592,468,2,0,0.0003,5.66,0,5.66,5.202880131320066,506,-5.202880131320066,5.7,2624,29,21,0.60154873,,
,,,,,,,,14788,5.187111026604166,468,2,0,0.0003,5.57,0,5.57,2.5224809846002993,506,-2.497670590948973,5.6,2628,29,21,0.94457597,,
,,,,,,,,14822,2.1750142382105255,473,2,0,0.0003,5.74,0,5.74,1.4445844308853149,513,-1.4445844308853149,5.7,2632,28,21,0.5421155,,
,,,,,,,,14845,2.429265395357535,473,2,0,0.0003,5.84,0,5.84,1.240883530807495,513,-1.1448776936848957,5.8,2636,28,21,0.8418223,,
,,,,,,,,14866,5.033048642002996,473,2,0,0.0003,5.81,0,5.81,2.6108985643306513,513,-2.6108985643306513,5.8,2640,28,21,0.831348,,
,,,,,,,,14883,2.580261938505142,473,2,0,0.0003,5.64,0,5.64,1.1687203860600788,513,-1.153058192761739,5.6,2644,29,21,0.8336418,,
,,,,,,,,14898,3.527989961742792,473,2,0,0.0003,5.58,0,5.58,1.6440291588125229,513,-1.5741586868581772,5.6,2648,29,21,0.90096605,,
,,,,,,,,14930,8.47475322634049,479,2,0,0.0003,5.76,0,5.76,5.061794577067095,519,-5.030930771816407,5.8,2652,28,21,0.773498,,
,,,,,,,,14944,4.477143471466259,479,2,0,0.0003,5.69,0,5.69,2.162989415269806,519,-2.1022538081225894,5.7,2656,28,21,0.858045,,
,,,,,,,,14967,2.429265395357535,479,2,0,0.0003,5.75,0,5.75,1.462383718919754,519,-1.462383718919754,5.8,2660,28,21,0.5243163,,
,,,,,,,,14990,4.932890974027137,479,2,0,0.0003,5.8,0,5.8,2.7832183292229113,519,-2.7427683125653997,5.8,2664,28,21,0.6994782,,
,,,,,,,,15002,1.7997203292675208,486,2,0,0.0003,5.47,0,5.47,0.790009434223175,525,-0.790009434223175,5.5,2668,28,21,0.70499057,,
,,,,,,,,15025,8.390673935531245,486,2,0,0.0003,5.48,0,5.48,4.6135510153416215,525,-4.6135510153416215,5.5,2672,28,21,0.7247032,,
,,,,,,,,15051,3.9684722416103253,486,2,0,0.0003,5.53,0,5.53,2.4529279068526764,525,-2.4529279068526764,5.5,2676,28,22,0.5073709,,
,,,,,,,,15071,4.215141704405765,486,2,0,0.0003,5.5,0,5.5,2.3812271610316773,525,-2.3812271610316773,5.5,2680,28,22,0.57907164,,
,,,,,,,,15093,4.982718155582965,486,2,0,0.0003,5.54,0,5.54,2.653211439720704,525,-2.6140538107076425,5.5,2684,28,22,0.8281927,,
,,,,,,,,15110,5.239506087478956,492,2,0,0.0003,5.56,0,5.56,2.6428822230020304,531,-2.595995421282365,5.6,2688,28,22,0.8462511,,
,,,,,,,,15126,3.4927100621253633,492,2,0,0.0003,5.38,0,5.38,1.7544383403775692,531,-1.7544383403775692,5.4,2692,28,22,0.7206864,,
,,,,,,,,15150,3.2228796790011907,492,2,0,0.0003,5.44,0,5.44,1.924323979478836,532,-1.924323979478836,5.4,2696,28,22,0.5508008,,
,,,,,,,,15179,2.2871051473558914,492,2,0,0.0003,5.37,0,5.37,1.432849428685506,532,-1.432849428685506,5.4,2700,28,22,0.5538506,,
,,,,,,,,15198,3.388973080570178,492,2,0,0.0003,5.35,0,5.35,1.6587420512852669,532,-1.6587420512852669,5.3,2704,28,22,0.8163827,,
,,,,,,,,15232,2.914714611598806,498,2,0,0.0003,5.41,0,5.41,1.9513212551293373,538,-1.9513212551293373,5.4,2708,28,22,0.5238035,,
,,,,,,,,15261,2.2871051473558914,498,2,0,0.0003,5.52,0,5.52,1.4476436094760894,538,-1.4476436094760894,5.5,2712,28,22,0.53905636,,
,,,,,,,,15288,7.2171047102983845,498,2,0,0.0003,5.58,0,5.58,4.0564927823619605,538,-4.0564927823619605,5.6,2716,28,22,0.81247944,,
,,,,,,,,15309,2.478589322882905,504,2,0,0.0003,5.6,0,5.6,1.138397129011154,544,-1.110084843269984,5.6,2720,28,22,0.8766152,,
,,,,,,,,15330,5.033048642002996,504,2,0,0.0003,5.6,0,5.6,2.7664234936951733,544,-2.7664234936951733,5.6,2724,28,22,0.67582303,,
,,,,,,,,15349,3.388973080570178,504,2,0,0.0003,5.61,0,5.61,1.7490420673904419,544,-1.7013832663116455,5.6,2728,28,22,0.7737415,,
,,,,,,,,15367,3.423205131889069,504,2,0,0.0003,5.45,0,5.45,1.5971491743741035,544,-1.5971491743741035,5.5,2732,28,22,0.8779756,,
,,,,,,,,15395,2.310207219551405,504,2,0,0.0003,5.5,0,5.5,1.2203572408676147,544,-1.1272318975448608,5.5,2736,28,22,0.85946816,,
,,,,,,,,15412,2.580261938505142,510,2,0,0.0003,5.46,0,5.46,1.4083781655947367,551,-1.4083781655947367,5.5,2740,27,22,0.5783219,,
,,,,,,,,15431,5.135239916338124,510,2,0,0.0003,5.48,0,5.48,2.655527840129449,551,-2.6430103878894586,5.5,2744,27,22,0.7992361,,
,,,,,,,,15450,5.135239916338124,510,2,0,0.0003,5.52,0,5.52,2.620615894667222,551,-2.613128756554836,5.5,2748,28,22,0.8291178,,
,,,,,,,,15469,2.5289147259288898,510,2,0,0.0003,5.39,0,5.39,1.4677165365537006,551,-1.4677165365537006,5.4,2752,28,22,0.5189834,,
,,,,,,,,15484,2.632651707484075,510,2,0,0.0003,5.4,0,5.4,1.1812863862832386,551,-1.092682333421707,5.4,2756,28,22,0.8940177,,
,,,,,,,,15511,4.738515387415481,517,2,0,0.0003,5.44,0,5.44,2.63107734429033,557,-2.610865170828416,5.4,2760,27,22,0.8313813,,
,,,,,,,,15532,5.033048642002996,517,2,0,0.0003,5.42,0,5.42,2.721121842733933,557,-2.721121842733933,5.4,2764,27,22,0.72112465,,
,,,,,,,,15555,6.644407099763299,517,2,0,0.0003,5.53,0,5.53,3.720236365385341,557,-3.720236365385341,5.5,2768,27,22,0.676323,,
,,,,,,,,15576,4.172990287361707,517,2,0,0.0003,5.51,0,5.51,2.040449841361954,557,-2.0257147625503085,5.5,2772,27,22,0.934584,,
