eval mean 100 episode reward,eval_qs_difference,eval_ep_rewmean,eval_discount_q,total timesteps,eval_eplenmean,eval_qs,eval_abs_qs_difference,eval_time_elapsed,eplenmean,ep_rewmean,qs_difference,current_lr,time_elapsed,qs_abs_difference,update_time,fps,act_time,mean 100 episode reward,env_time,episodes,discount_q,train_time,qs_mean,n_updates,q_grad_norm,qfs_loss
3.7,-2.766193295875007,3.727272727272727,3.66615677883709,1,3.727272727272727,-0.42750394,2.7661932,0,,,,,,,,,,,,,,,,,,
,,,,3877,,,,,5.74,5.74,-1.9040907488584518,0.0003,43,1.9040907488584518,32,89,0,5.7,5,700,2.5289147259288898,0,0.08260925,0,,
,,,,3897,,,,,5.66,5.66,-1.9632161486963433,0.0003,43,1.9632161486963433,32,90,0,5.7,5,704,2.503625578669601,0,0.023483852,0,,
,,,,3916,,,,,5.6,5.6,-2.427347775262356,0.0003,44,2.427347775262356,34,87,0,5.6,5,708,3.388973080570178,0,0.047776975,0,,
,,,,3939,,,,,5.56,5.56,-2.00168506218195,0.0003,44,2.00168506218195,34,87,0,5.6,5,712,2.429265395357535,0,-0.014985062,0,,
,,,,3959,,,,,5.57,5.57,-4.617959797856863,0.0003,45,4.617959797856863,34,87,0,5.6,5,716,7.743131666148557,0,0.25101244,0,,
,,,,3976,,,,,5.51,5.51,-3.1848979822763943,0.0003,45,3.1848979822763943,34,88,0,5.5,5,720,5.239506087478956,0,0.25734854,0,,
,,,,3991,,,,,5.46,5.46,-1.4086578405221302,0.0003,45,1.4086578405221302,34,88,0,5.5,5,724,2.632651707484075,0,0.57804215,0,,
,,,,4019,,,,,5.58,5.58,-1.9416974612891675,0.0003,46,1.9416974612891675,36,85,0,5.6,5,728,2.310207219551405,0,0.04500254,0,,
,,,,4042,,,,,5.56,5.56,-1.971991164368391,0.0003,46,1.971991164368391,36,86,0,5.6,5,732,2.429265395357535,0,0.014708836,0,,
,,,,4070,,,,,5.63,5.63,-5.9579529186073055,0.0003,47,5.9579529186073055,36,86,0,5.6,5,736,9.673848389124291,0,0.30956623,0,,
,,,,4089,,,,,5.6,5.6,-3.5042138846824797,0.0003,47,3.5042138846824797,36,86,0,5.6,6,740,6.021624788054253,0,0.41677815,0,,
,,,,4106,,,,,5.55,5.55,-2.8175840065297626,0.0003,49,2.8175840065297626,37,83,0,5.5,6,744,4.344167833220239,0,0.1427148,0,,
,,,,4128,,,,,5.48,5.48,-5.103626804733615,0.0003,49,5.103626804733615,37,84,0,5.5,6,748,8.475428217708329,0,0.23462746,0,,
,,,,4155,,,,,5.57,5.57,-4.904955438831788,0.0003,49,4.904955438831788,37,84,0,5.6,6,752,8.060047903682312,0,0.43329883,0,,
,,,,4170,,,,,5.46,5.46,-1.4230997280597686,0.0003,49,1.4230997280597686,37,84,0,5.5,6,756,2.632651707484075,0,0.56360024,0,,
,,,,4200,,,,,5.53,5.53,-8.658631372054822,0.0003,51,8.658631372054822,39,82,0,5.5,6,760,14.668449832784885,0,0.32393745,0,,
,,,,4220,,,,,5.42,5.42,-4.170629781838494,0.0003,51,4.170629781838494,39,82,0,5.4,6,764,6.84779341188984,0,0.22592957,0,,
,,,,4238,,,,,5.44,5.44,-1.4120850976626078,0.0003,51,1.4120850976626078,39,82,0,5.4,6,768,2.554459319120091,0,0.57461494,0,,
,,,,4252,,,,,5.41,5.41,-1.3979021128336588,0.0003,51,1.3979021128336588,39,83,0,5.4,6,772,2.6592441489738134,0,0.58879787,0,,
,,,,4269,,,,,5.27,5.27,-2.8546661734995387,0.0003,51,2.8546661734995387,39,83,0,5.3,6,776,4.344167833220239,0,0.105632626,0,,
,,,,4286,,,,,5.19,5.19,-3.0053996258198357,0.0003,51,3.0053996258198357,39,83,0,5.2,6,780,5.239506087478956,0,0.43684688,0,,
,,,,4303,,,,,5.03,5.03,-2.4192512209457755,0.0003,53,2.4192512209457755,41,81,0,5.0,6,784,3.45778296150411,0,0.055873528,0,,
,,,,4321,,,,,5.0,5.0,-1.8500793461618423,0.0003,53,1.8500793461618423,41,81,0,5.0,6,788,3.423205131889069,0,0.6250454,0,,
,,,,4340,,,,,4.96,4.96,-1.954960008841753,0.0003,53,1.954960008841753,41,81,0,5.0,6,792,2.5289147259288898,0,0.03173999,0,,
,,,,4361,,,,,5.03,5.03,-1.4148321465969085,0.0003,53,1.4148321465969085,41,81,0,5.0,6,796,2.478589322882905,0,0.5718679,0,,
,,,,4380,,,,,5.03,5.03,-3.0043960462728276,0.0003,53,3.0043960462728276,41,82,0,5.0,6,800,5.135239916338124,0,0.43785045,0,,
,,,,4397,,,,,5.0,5.0,-1.4019097304662067,0.0003,53,1.4019097304662067,41,82,0,5.0,6,804,2.580261938505142,0,0.5847903,0,,
,,,,4417,,,,,5.01,5.01,-1.9783616193950178,0.0003,55,1.9783616193950178,43,79,0,5.0,6,808,2.503625578669601,0,0.008338381,0,,
,,,,4433,,,,,4.94,4.94,-1.88541862779061,0.0003,55,1.88541862779061,43,80,0,4.9,6,812,2.6063251904092346,0,0.101281375,0,,
,,,,4448,,,,,4.89,4.89,-1.9151072685537338,0.0003,55,1.9151072685537338,43,80,0,4.9,6,816,3.527989961742792,0,0.56001747,0,,
,,,,4470,,,,,4.94,4.94,-4.075060352385032,0.0003,55,4.075060352385032,43,80,0,4.9,6,820,6.711522322993232,0,0.321499,0,,
,,,,4489,,,,,4.98,4.98,-2.505553682934954,0.0003,55,2.505553682934954,43,80,0,5.0,6,824,4.257718893339156,0,0.4547451,0,,
,,,,4507,,,,,4.88,4.88,-1.8962695254703361,0.0003,57,1.8962695254703361,45,78,0,4.9,6,828,2.554459319120091,0,0.090430476,0,,
,,,,4526,,,,,4.84,4.84,-1.8971858207998276,0.0003,57,1.8971858207998276,45,78,0,4.8,6,832,3.388973080570178,0,0.5779389,0,,
,,,,4555,,,,,4.85,4.85,-1.895521163078149,0.0003,57,1.895521163078149,45,78,0,4.8,6,836,2.2871051473558914,0,0.091178834,0,,
,,,,4594,,,,,5.05,5.05,-5.5228320381203355,0.0003,57,5.5228320381203355,45,79,0,5.0,6,840,7.899023814334935,0,0.28159678,0,,
,,,,4617,,,,,5.11,5.11,-2.4006157830771944,0.0003,59,2.4006157830771944,47,77,0,5.1,6,844,4.089947780643209,0,0.559683,0,,
,,,,4637,,,,,5.09,5.09,-2.9859328196167088,0.0003,59,2.9859328196167088,47,77,0,5.1,6,848,5.083887517174743,0,0.4563137,0,,
,,,,4654,,,,,4.99,4.99,-2.459295948680997,0.0003,59,2.459295948680997,47,77,0,5.0,6,852,3.45778296150411,0,0.015828798,0,,
,,,,4667,,,,,4.97,4.97,-2.0089673664490384,0.0003,60,2.0089673664490384,47,77,0,5.0,6,856,2.68610520098365,0,-0.022267366,0,,
,,,,4689,,,,,4.89,4.89,-1.9444636731167633,0.0003,60,1.9444636731167633,47,78,0,4.9,6,860,2.453803429654076,0,0.042236328,0,,
,,,,4706,,,,,4.86,4.86,-2.0002635634263357,0.0003,62,2.0002635634263357,49,75,0,4.9,6,864,2.580261938505142,0,-0.013563563,0,,
,,,,4748,,,,,5.1,5.1,-3.965665986463415,0.0003,62,3.965665986463415,49,76,0,5.1,6,868,5.489400669814846,0,0.43089336,0,,
,,,,4768,,,,,5.16,5.16,-2.731012772810175,0.0003,62,2.731012772810175,49,76,0,5.2,6,872,4.215141704405765,0,0.22928604,0,,
,,,,4792,,,,,5.23,5.23,-2.726979285520031,0.0003,62,2.726979285520031,49,76,0,5.2,7,876,4.049048302836777,0,0.23331952,0,,
,,,,4822,,,,,5.36,5.36,-3.5936747402984706,0.0003,64,3.5936747402984706,51,74,0,5.4,7,880,5.391391025537509,0,0.3273173,0,,
,,,,4848,,,,,5.45,5.45,-5.537416303769655,0.0003,64,5.537416303769655,51,74,0,5.5,7,884,9.001520883613319,0,0.26701254,0,,
,,,,4871,,,,,5.5,5.5,-2.3768651381549377,0.0003,64,2.3768651381549377,51,75,0,5.5,7,888,4.089947780643209,0,0.5834336,0,,
,,,,4899,,,,,5.59,5.59,-3.2329113713869595,0.0003,64,3.2329113713869595,51,75,0,5.6,7,892,4.691130233541325,0,0.20933515,0,,
,,,,4946,,,,,5.85,5.85,-8.08544530221971,0.0003,67,8.08544530221971,53,73,0,5.8,7,896,11.61749784970802,0,0.4520614,0,,
,,,,4973,,,,,5.93,5.93,-1.9646438028732938,0.0003,67,1.9646438028732938,53,74,0,5.9,7,900,2.3335426460115203,0,0.022056198,0,,
,,,,4992,,,,,5.95,5.95,-2.0669796612975597,0.0003,67,2.0669796612975597,53,74,0,6.0,7,904,3.388973080570178,0,0.4081451,0,,
,,,,5034,,,,,6.17,6.17,-4.621850450894225,0.0003,69,4.621850450894225,55,72,0,6.2,7,908,6.207131202413121,0,0.24712178,0,,
,,,,5052,,,,,6.19,6.19,-3.26014989000749,0.0003,69,3.26014989000749,55,72,0,6.2,7,912,5.187111026604166,0,0.18209662,0,,
,,,,5070,,,,,6.22,6.22,-2.292678205941379,0.0003,69,2.292678205941379,55,73,0,6.2,7,916,3.423205131889069,0,0.18244654,0,,
,,,,5097,,,,,6.27,6.27,-1.9878482499539853,0.0003,69,1.9878482499539853,55,73,0,6.3,7,920,2.3335426460115203,0,-0.00114825,0,,
,,,,5123,,,,,6.34,6.34,-3.2041817972530064,0.0003,71,3.2041817972530064,58,71,0,6.3,7,924,4.786379179207556,0,0.23806469,0,,
,,,,5144,,,,,6.37,6.37,-2.374636520486786,0.0003,71,2.374636520486786,58,71,0,6.4,7,928,4.172990287361707,0,0.58566225,0,,
,,,,5163,,,,,6.37,6.37,-2.409309457701206,0.0003,72,2.409309457701206,58,71,0,6.4,7,932,3.388973080570178,0,0.06581529,0,,
,,,,5187,,,,,6.32,6.32,-4.608558059627138,0.0003,72,4.608558059627138,58,71,0,6.3,7,936,7.438021383406954,0,0.26041418,0,,
,,,,5215,,,,,6.21,6.21,-3.400763039238169,0.0003,74,3.400763039238169,60,70,0,6.2,7,940,4.691130233541325,0,0.041483473,0,,
,,,,5234,,,,,6.17,6.17,-1.4073623633702594,0.0003,74,1.4073623633702594,60,70,0,6.2,7,944,2.5289147259288898,0,0.57933766,0,,
,,,,5256,,,,,6.19,6.19,-2.422682981651783,0.0003,74,2.422682981651783,60,70,0,6.2,7,948,3.2883171911041633,0,0.05244177,0,,
,,,,5277,,,,,6.23,6.23,-4.9190127297583635,0.0003,74,4.9190127297583635,60,70,0,6.2,7,952,8.561038603745788,0,0.41924152,0,,
,,,,5303,,,,,6.36,6.36,-1.4275409396807353,0.0003,76,1.4275409396807353,62,69,0,6.4,7,956,2.357113783850021,0,0.55915904,0,,
,,,,5317,,,,,6.28,6.28,-1.9662906282961368,0.0003,76,1.9662906282961368,62,69,0,6.3,7,960,2.6592441489738134,0,0.02040937,0,,
,,,,5334,,,,,6.28,6.28,-2.8374271244225047,0.0003,76,2.8374271244225047,62,69,0,6.3,7,964,4.344167833220239,0,0.12287168,0,,
,,,,5351,,,,,6.03,6.03,-2.7283138767299198,0.0003,76,2.7283138767299198,62,69,0,6.0,7,968,4.344167833220239,0,0.2319849,0,,
,,,,5380,,,,,6.12,6.12,-7.801633997844989,0.0003,76,7.801633997844989,62,69,1,6.1,7,972,13.034892866737158,0,0.28786185,0,,
,,,,5405,,,,,6.13,6.13,-4.569747399185421,0.0003,79,4.569747399185421,65,68,1,6.1,7,976,7.363641169572886,0,0.29922485,0,,
,,,,5429,,,,,6.07,6.07,-6.864509400097392,0.0003,79,6.864509400097392,65,68,1,6.1,7,980,11.870393420158553,0,0.32002965,0,,
,,,,5451,,,,,6.03,6.03,-2.9293950598159566,0.0003,79,2.9293950598159566,65,68,1,6.0,7,984,4.982718155582965,0,0.5128515,0,,
,,,,5471,,,,,6.0,6.0,-2.841288597923233,0.0003,79,2.841288597923233,65,68,1,6.0,7,988,4.215141704405765,0,0.11901021,0,,
,,,,5501,,,,,6.02,6.02,-4.362277323233739,0.0003,82,4.362277323233739,67,67,1,6.0,8,992,7.002749483297812,0,0.5066949,0,,
,,,,5525,,,,,5.79,5.79,-3.223093926978026,0.0003,82,3.223093926978026,67,67,1,5.8,8,996,4.883562064286864,0,0.21915257,0,,
,,,,5545,,,,,5.72,5.72,-2.442500480164349,0.0003,82,2.442500480164349,67,67,1,5.7,8,1000,3.3550833497644765,0,0.03262427,0,,
,,,,5576,,,,,5.84,5.84,-4.509468098956004,0.0003,82,4.509468098956004,67,67,1,5.8,8,1004,6.9327219884648335,0,0.35950413,0,,
,,,,5599,,,,,5.65,5.65,-1.9895652735054494,0.0003,82,1.9895652735054494,67,68,1,5.7,8,1008,2.429265395357535,0,-0.0028652735,0,,
,,,,5638,,,,,5.86,5.86,-5.44625541168406,0.0003,84,5.44625541168406,69,66,1,5.9,8,1012,7.899023814334935,0,0.35817343,0,,
,,,,5659,,,,,5.89,5.89,-2.01594503510197,0.0003,84,2.01594503510197,69,66,1,5.9,8,1016,2.478589322882905,0,-0.029245034,0,,
,,,,5697,,,,,6.0,6.0,-3.705481159577365,0.0003,84,3.705481159577365,69,67,1,6.0,8,1020,4.974877464401038,0,0.21551087,0,,
,,,,5717,,,,,5.94,5.94,-1.9605311444719635,0.0003,87,1.9605311444719635,72,65,1,5.9,8,1024,2.503625578669601,0,0.026168855,0,,
,,,,5737,,,,,5.93,5.93,-3.2377731949805355,0.0003,87,3.2377731949805355,72,65,1,5.9,8,1028,5.083887517174743,0,0.20447332,0,,
,,,,5772,,,,,6.09,6.09,-2.454121649910271,0.0003,87,2.454121649910271,72,65,1,6.1,8,1032,2.8855674654828176,0,0.021003101,0,,
,,,,5791,,,,,6.04,6.04,-4.608395129502802,0.0003,87,4.608395129502802,72,65,1,6.0,8,1036,7.8213451173217745,0,0.2605771,0,,
,,,,5810,,,,,5.95,5.95,-1.96598166265289,0.0003,90,1.96598166265289,74,64,1,6.0,8,1040,2.5289147259288898,0,0.020718338,0,,
,,,,5831,,,,,5.97,5.97,-1.936897581201792,0.0003,90,1.936897581201792,74,64,1,6.0,8,1044,2.478589322882905,0,0.04980242,0,,
,,,,5852,,,,,5.96,5.96,-5.0399123489204465,0.0003,90,5.0399123489204465,74,64,1,6.0,8,1048,8.561038603745788,0,0.29834193,0,,
,,,,5869,,,,,5.92,5.92,-1.982042070857684,0.0003,90,1.982042070857684,74,64,1,5.9,8,1052,2.580261938505142,0,0.0046579293,0,,
,,,,5896,,,,,5.93,5.93,-2.459120398100972,0.0003,90,2.459120398100972,74,65,1,5.9,8,1056,3.127156929655176,0,0.01600435,0,,
,,,,5916,,,,,5.99,5.99,-1.9187237437884015,0.0003,93,1.9187237437884015,77,63,1,6.0,8,1060,2.503625578669601,0,0.06797626,0,,
,,,,5949,,,,,6.15,6.15,-2.3887535348948976,0.0003,93,2.3887535348948976,77,63,1,6.2,8,1064,3.6988754605357603,0,0.5715453,0,,
,,,,5977,,,,,6.26,6.26,-4.948901564190131,0.0003,93,4.948901564190131,77,64,1,6.3,8,1068,7.979447424645488,0,0.3893527,0,,
,,,,5995,,,,,6.15,6.15,-2.3994266644534608,0.0003,93,2.3994266644534608,77,64,1,6.2,8,1072,4.300726154888037,0,0.56087214,0,,
,,,,6010,,,,,6.05,6.05,-1.995783605060975,0.0003,95,1.995783605060975,79,62,1,6.0,8,1076,2.632651707484075,0,-0.009083605,0,,
,,,,6027,,,,,5.98,5.98,-2.405701478656888,0.0003,95,2.405701478656888,79,62,1,6.0,8,1080,3.45778296150411,0,0.06942327,0,,
,,,,6044,,,,,5.93,5.93,-2.933447061520531,0.0003,95,2.933447061520531,79,62,1,5.9,8,1084,4.344167833220239,0,0.02685174,0,,
,,,,6060,,,,,5.89,5.89,-1.4257707612037658,0.0003,96,1.4257707612037658,79,63,1,5.9,8,1088,2.6063251904092346,0,0.56092924,0,,
,,,,6088,,,,,5.87,5.87,-5.108525020191412,0.0003,96,5.108525020191412,79,63,1,5.9,8,1092,7.979447424645488,0,0.22972922,0,,
,,,,6110,,,,,5.85,5.85,-1.951322722317775,0.0003,98,1.951322722317775,82,61,1,5.8,8,1096,2.453803429654076,0,0.035377275,0,,
,,,,6135,,,,,5.9,5.9,-5.500570440565545,0.0003,98,5.500570440565545,82,62,1,5.9,8,1100,9.092445336983152,0,0.3038584,0,,
,,,,6158,,,,,5.82,5.82,-2.9726950328269734,0.0003,98,2.9726950328269734,82,62,1,5.8,8,1104,4.932890974027137,0,0.46955147,0,,
,,,,6179,,,,,5.8,5.8,-1.4186114585717517,0.0003,98,1.4186114585717517,82,62,1,5.8,8,1108,2.478589322882905,0,0.56808853,0,,
,,,,6208,,,,,5.7,5.7,-2.8034295827564737,0.0003,101,2.8034295827564737,85,60,1,5.7,9,1112,3.8506046475622564,0,0.15686922,0,,
,,,,6232,,,,,5.73,5.73,-2.868019769660546,0.0003,101,2.868019769660546,85,61,1,5.7,9,1116,4.883562064286864,0,0.57422674,0,,
,,,,6268,,,,,5.71,5.71,-8.535973241342015,0.0003,101,8.535973241342015,85,61,1,5.7,9,1120,13.810054340051384,0,0.44659555,0,,
,,,,6288,,,,,5.71,5.71,-3.0061507722456393,0.0003,101,3.0061507722456393,85,61,1,5.7,9,1124,5.083887517174743,0,0.43609574,0,,
,,,,6321,,,,,5.84,5.84,-2.773866181117012,0.0003,104,2.773866181117012,87,60,1,5.8,9,1128,3.6988754605357603,0,0.18643263,0,,
,,,,6356,,,,,5.84,5.84,-3.5900359044085177,0.0003,104,3.5900359044085177,87,60,1,5.8,9,1132,5.127159220406327,0,0.33095616,0,,
,,,,6370,,,,,5.79,5.79,-1.4236647900263468,0.0003,104,1.4236647900263468,87,60,1,5.8,9,1136,2.6592441489738134,0,0.5630352,0,,
,,,,6387,,,,,5.77,5.77,-1.8680883978424072,0.0003,104,1.8680883978424072,87,60,1,5.8,9,1140,3.45778296150411,0,0.60703635,0,,
,,,,6410,,,,,5.79,5.79,-3.4656341839017135,0.0003,107,3.4656341839017135,90,59,1,5.8,9,1144,5.784348745122012,0,0.45535782,0,,
,,,,6434,,,,,5.82,5.82,-3.464945591663628,0.0003,107,3.464945591663628,90,59,1,5.8,9,1148,5.726505257670792,0,0.4560465,0,,
,,,,6466,,,,,5.97,5.97,-7.215574101101761,0.0003,107,7.215574101101761,90,59,1,6.0,9,1152,11.796285742607322,0,0.42293996,0,,
,,,,6491,,,,,5.95,5.95,-2.2435065886867642,0.0003,107,2.2435065886867642,90,60,1,6.0,9,1156,3.1906508822111785,0,0.23161817,0,,
,,,,6518,,,,,6.02,6.02,-2.5737772994157813,0.0003,110,2.5737772994157813,93,58,1,6.0,9,1160,3.9287875191942216,0,0.3865215,0,,
,,,,6546,,,,,5.97,5.97,-7.786487233151207,0.0003,110,7.786487233151207,93,59,1,6.0,9,1164,13.166558451249657,0,0.30300862,0,,
,,,,6567,,,,,5.9,5.9,-2.003225932898124,0.0003,110,2.003225932898124,93,59,1,5.9,9,1168,2.478589322882905,0,-0.016525934,0,,
,,,,6597,,,,,6.02,6.02,-2.375079526048615,0.0003,110,2.375079526048615,93,59,1,6.0,9,1172,3.812098601086634,0,0.58521926,0,,
,,,,6619,,,,,6.09,6.09,-1.412718178462982,0.0003,113,1.412718178462982,96,58,1,6.1,9,1176,2.453803429654076,0,0.5739818,0,,
,,,,6640,,,,,6.13,6.13,-1.91771288560009,0.0003,113,1.91771288560009,96,58,1,6.1,9,1180,3.321532516266832,0,0.5574119,0,,
,,,,6672,,,,,6.28,6.28,-1.9582602062642576,0.0003,113,1.9582602062642576,96,58,1,6.3,9,1184,2.219175837374274,0,0.028439796,0,,
,,,,6688,,,,,6.28,6.28,-2.220367414590478,0.0003,113,2.220367414590478,96,58,1,6.3,9,1188,3.4927100621253633,0,0.25475731,0,,
,,,,6716,,,,,6.28,6.28,-1.9343862810552122,0.0003,117,1.9343862810552122,99,57,1,6.3,9,1192,2.310207219551405,0,0.05231372,0,,
,,,,6736,,,,,6.26,6.26,-4.54338942805362,0.0003,117,4.54338942805362,99,57,1,6.3,9,1196,7.743131666148557,0,0.3255828,0,,
,,,,6757,,,,,6.22,6.22,-5.395131855595742,0.0003,117,5.395131855595742,99,57,1,6.2,9,1200,9.465420678754592,0,0.409297,0,,
,,,,6788,,,,,6.3,6.3,-2.2346173689631224,0.0003,117,2.2346173689631224,99,57,1,6.3,9,1204,3.0039344692706127,0,0.2405074,0,,
,,,,6804,,,,,6.25,6.25,-2.3840410545882724,0.0003,120,2.3840410545882724,102,56,1,6.2,9,1208,4.38804831638408,0,0.57625777,0,,
,,,,6825,,,,,6.17,6.17,-2.839115756046488,0.0003,120,2.839115756046488,102,56,1,6.2,9,1212,4.172990287361707,0,0.12118304,0,,
,,,,6842,,,,,6.1,6.1,-3.4620304386498195,0.0003,120,3.4620304386498195,102,56,1,6.1,9,1216,6.143888162487761,0,0.45896164,0,,
,,,,6860,,,,,5.92,5.92,-2.571028669219925,0.0003,120,2.571028669219925,102,57,1,5.9,9,1220,4.300726154888037,0,0.38927013,0,,
,,,,6875,,,,,5.87,5.87,-2.7440490380343934,0.0003,120,2.7440490380343934,102,57,1,5.9,9,1224,4.432372036751596,0,0.21624975,0,,
,,,,6897,,,,,5.76,5.76,-1.4237080828666686,0.0003,120,1.4237080828666686,102,57,1,5.8,9,1228,2.453803429654076,0,0.5629919,0,,
,,,,6919,,,,,5.63,5.63,-1.9334916886011762,0.0003,123,1.9334916886011762,105,56,1,5.6,10,1232,2.453803429654076,0,0.05320831,0,,
,,,,6931,,,,,5.61,5.61,-1.3612656410853068,0.0003,123,1.3612656410853068,105,56,1,5.6,10,1236,2.713237576751162,0,0.62543434,0,,
,,,,6948,,,,,5.61,5.61,-3.7255349730774285,0.0003,123,3.7255349730774285,105,56,1,5.6,10,1240,6.143888162487761,0,0.19545709,0,,
,,,,6969,,,,,5.59,5.59,-2.9020015024063133,0.0003,123,2.9020015024063133,105,56,1,5.6,10,1244,4.172990287361707,0,0.0582973,0,,
,,,,6990,,,,,5.56,5.56,-5.117613178053837,0.0003,123,5.117613178053837,105,56,1,5.6,10,1248,8.561038603745788,0,0.22064109,0,,
,,,,7030,,,,,5.64,5.64,-8.593309149349306,0.0003,126,8.593309149349306,108,55,1,5.6,10,1252,13.265883096936541,0,0.3892597,0,,
,,,,7062,,,,,5.71,5.71,-3.0976476434090876,0.0003,126,3.0976476434090876,108,55,1,5.7,10,1256,4.506280984730165,0,0.3445989,0,,
,,,,7078,,,,,5.6,5.6,-2.860654349199845,0.0003,126,2.860654349199845,108,55,1,5.6,10,1260,5.292430391392885,0,0.58159214,0,,
,,,,7104,,,,,5.58,5.58,-1.4112716631412505,0.0003,129,1.4112716631412505,111,54,1,5.6,10,1264,2.357113783850021,0,0.5754283,0,,
,,,,7120,,,,,5.53,5.53,-2.016328393550714,0.0003,129,2.016328393550714,111,54,1,5.5,10,1268,2.6063251904092346,0,-0.029628394,0,,
,,,,7135,,,,,5.38,5.38,-1.4217223342577616,0.0003,130,1.4217223342577616,111,54,1,5.4,10,1272,2.632651707484075,0,0.56497765,0,,
,,,,7155,,,,,5.36,5.36,-4.433244914704882,0.0003,130,4.433244914704882,111,54,1,5.4,10,1276,7.743131666148557,0,0.4357273,0,,
,,,,7180,,,,,5.4,5.4,-1.9241160058796407,0.0003,130,1.9241160058796407,111,55,1,5.4,10,1280,2.38092301398992,0,0.06258399,0,,
,,,,7196,,,,,5.24,5.24,-3.404434135876014,0.0003,130,3.404434135876014,111,55,1,5.2,10,1284,5.292430391392885,0,0.03781238,0,,
,,,,7218,,,,,5.3,5.3,-2.4553500085068345,0.0003,133,2.4553500085068345,114,54,1,5.3,10,1288,3.2883171911041633,0,0.019774742,0,,
,,,,7237,,,,,5.21,5.21,-2.3528924242076417,0.0003,133,2.3528924242076417,114,54,1,5.2,10,1292,4.257718893339156,0,0.6074063,0,,
,,,,7260,,,,,5.24,5.24,-1.4162668601989745,0.0003,133,1.4162668601989745,114,54,1,5.2,10,1296,2.429265395357535,0,0.57043314,0,,
,,,,7280,,,,,5.23,5.23,-4.113457100167858,0.0003,133,4.113457100167858,114,54,1,5.2,10,1300,6.84779341188984,0,0.28310227,0,,
,,,,7296,,,,,5.08,5.08,-2.396828062873795,0.0003,133,2.396828062873795,114,54,1,5.1,10,1304,4.38804831638408,0,0.5634707,0,,
,,,,7322,,,,,5.18,5.18,-3.246721049842153,0.0003,136,3.246721049842153,117,53,1,5.2,10,1308,4.786379179207556,0,0.19552547,0,,
,,,,7342,,,,,5.17,5.17,-2.7628192216572307,0.0003,136,2.7628192216572307,117,53,1,5.2,10,1312,4.215141704405765,0,0.19747958,0,,
,,,,7361,,,,,5.19,5.19,-1.8922181312856674,0.0003,136,1.8922181312856674,117,53,1,5.2,10,1316,3.388973080570178,0,0.58290666,0,,
,,,,7391,,,,,5.31,5.31,-1.904333304327488,0.0003,136,1.904333304327488,117,53,1,5.3,10,1320,3.0342772416874877,0,0.5707914,0,,
,,,,7424,,,,,5.49,5.49,-3.49119580185515,0.0003,140,3.49119580185515,120,52,1,5.5,10,1324,5.231261320688018,0,0.42979622,0,,
,,,,7442,,,,,5.45,5.45,-2.937814022175385,0.0003,140,2.937814022175385,120,53,1,5.5,10,1328,5.187111026604166,0,0.5044325,0,,
,,,,7456,,,,,5.37,5.37,-2.41776078258878,0.0003,140,2.41776078258878,120,53,1,5.4,10,1332,3.563626223982618,0,0.057363965,0,,
,,,,7476,,,,,5.45,5.45,-1.4076154844284057,0.0003,140,1.4076154844284057,120,53,1,5.5,10,1336,2.503625578669601,0,0.5790845,0,,
,,,,7493,,,,,5.45,5.45,-1.917580317419529,0.0003,140,1.917580317419529,120,53,1,5.5,10,1340,3.45778296150411,0,0.5575444,0,,
,,,,7518,,,,,5.49,5.49,-1.4223706539789835,0.0003,143,1.4223706539789835,123,52,1,5.5,10,1344,2.38092301398992,0,0.5643294,0,,
,,,,7533,,,,,5.43,5.43,-2.215979966048658,0.0003,143,2.215979966048658,123,52,1,5.4,10,1348,3.527989961742792,0,0.25914478,0,,
,,,,7555,,,,,5.25,5.25,-4.118570126760739,0.0003,143,4.118570126760739,123,52,1,5.2,10,1352,6.711522322993232,0,0.2779892,0,,
,,,,7583,,,,,5.21,5.21,-3.604496672426968,0.0003,143,3.604496672426968,123,52,1,5.2,11,1356,5.500858101762584,0,0.3164954,0,,
,,,,7602,,,,,5.24,5.24,-2.041104180451989,0.0003,147,2.041104180451989,127,51,1,5.2,11,1360,3.388973080570178,0,0.43402058,0,,
,,,,7623,,,,,5.19,5.19,-1.8517137502250671,0.0003,147,1.8517137502250671,127,51,1,5.2,11,1364,3.321532516266832,0,0.623411,0,,
,,,,7638,,,,,5.18,5.18,-1.4259891923586527,0.0003,147,1.4259891923586527,127,51,1,5.2,11,1368,2.632651707484075,0,0.56071085,0,,
,,,,7656,,,,,5.21,5.21,-2.394711739097297,0.0003,147,2.394711739097297,127,51,1,5.2,11,1372,3.423205131889069,0,0.08041301,0,,
,,,,7677,,,,,5.22,5.22,-2.417200199973345,0.0003,147,2.417200199973345,127,52,1,5.2,11,1376,3.321532516266832,0,0.05792455,0,,
,,,,7696,,,,,5.16,5.16,-2.664085505944206,0.0003,147,2.664085505944206,127,52,1,5.2,11,1380,4.257718893339156,0,0.2962133,0,,
,,,,7714,,,,,5.18,5.18,-3.3042859050849214,0.0003,150,3.3042859050849214,130,51,1,5.2,11,1384,5.187111026604166,0,0.13796061,0,,
,,,,7748,,,,,5.3,5.3,-6.01382816928892,0.0003,150,6.01382816928892,130,51,1,5.3,11,1388,9.107736226675359,0,0.253691,0,,
,,,,7784,,,,,5.47,5.47,-7.785321133003095,0.0003,150,7.785321133003095,130,51,1,5.5,11,1392,12.14937195476571,0,0.30417472,0,,
