eval_eplenmean,eval_ep_rewmean,eval_time_elapsed,eval_qs,eval_discount_q,eval_abs_qs_difference,total timesteps,eval_qs_difference,eval mean 100 episode reward,time_elapsed,qs_abs_difference,env_time,update_time,qs_difference,ep_rewmean,qs_mean,n_updates,current_lr,train_time,discount_q,fps,eplenmean,episodes,act_time,mean 100 episode reward,qfs_loss,q_grad_norm
,,,,,,13444,,,401,35.35109390170199,22,363,-35.35109390170199,54.96725018,0.33220276,0,0.0003,0,54.11500438120086,33,6.05,2232,2,55.0,,
,,,,,,13467,,,401,34.85691869687743,22,363,-34.85691869687743,54.58617096000001,0.603329,0,0.0003,0,52.877889390344684,33,6.01,2236,2,54.6,,
,,,,,,13492,,,401,22.10770468085851,22,363,-22.10770468085851,55.23710293000001,0.13512228,0,0.0003,0,28.87853613529456,33,6.08,2240,2,55.2,,
,,,,,,13516,,,407,25.725467364672294,22,369,-25.725467364672294,55.42265217000001,0.7197152,0,0.0003,0,36.56014991377184,33,6.1,2244,2,55.4,,
,,,,,,13541,,,407,25.68237589058976,22,369,-25.68237589058976,56.257971480000016,0.75744426,0,0.0003,0,36.14490024549671,33,6.19,2248,2,56.3,,
,,,,,,13564,,,407,26.431141821740358,22,369,-26.431141821740358,56.16217987,0.21671982,0,0.0003,0,37.12718172786307,33,6.18,2252,2,56.2,,
,,,,,,13588,,,407,26.025224634036334,22,369,-26.025224634036334,56.441603480000005,0.7466416,0,0.0003,0,36.968093849874265,33,6.21,2256,2,56.4,,
,,,,,,13618,,,413,56.24362337819017,22,374,-56.24362337819017,56.992833960000006,0.6147595,0,0.0003,0,87.01135793493972,32,6.27,2260,2,57.0,,
,,,,,,13647,,,413,30.605335230315053,22,374,-30.605335230315053,57.095621300000005,0.25134164,0,0.0003,0,42.13976627815613,33,6.28,2264,2,57.1,,
,,,,,,13669,,,413,21.37120305646296,22,374,-21.37120305646296,56.64121714,0.8301334,0,0.0003,0,29.771249755778214,33,6.23,2268,2,56.6,,
,,,,,,13692,,,413,21.499227741109415,22,374,-21.499227741109415,56.453407180000006,0.7581041,0,0.0003,0,29.470407441082447,33,6.21,2272,2,56.5,,
,,,,,,13717,,,418,30.6245607888072,22,380,-30.6245607888072,56.25833748000001,0.26624727,0,0.0003,0,43.89329524995512,32,6.19,2276,2,56.3,,
,,,,,,13737,,,418,34.70646449374612,22,380,-34.70646449374612,55.88886035,0.32087272,0,0.0003,0,54.041135025309586,32,6.15,2280,2,55.9,,
,,,,,,13762,,,418,43.92735107599421,22,380,-43.92735107599421,56.35086635999999,0.34430122,0,0.0003,0,67.60650113835061,32,6.2,2284,2,56.4,,
,,,,,,13782,,,419,25.73111029850927,23,380,-25.73111029850927,56.266471,0.79682034,0,0.0003,0,38.11596317837269,32,6.19,2288,2,56.3,,
,,,,,,13803,,,424,34.81065959749839,23,386,-34.81065959749839,55.343388850000004,0.6847302,0,0.0003,0,53.910250877819585,32,6.09,2292,2,55.3,,
,,,,,,13823,,,424,17.61122742500811,23,386,-17.61122742500811,54.804678149999994,0.17873126,0,0.0003,0,22.54303026978964,32,6.03,2296,2,54.8,,
,,,,,,13849,,,424,38.9874477026036,23,386,-38.9874477026036,54.431369090000004,0.70813805,0,0.0003,0,58.86276344316958,32,5.99,2300,2,54.4,,
,,,,,,13873,,,424,25.742128389831578,23,386,-25.742128389831578,54.52281384,0.72945464,0,0.0003,0,36.66773666148691,32,6.0,2304,2,54.5,,
,,,,,,13900,,,430,26.397337626117167,23,391,-26.397337626117167,54.427279940000005,0.24599835,0,0.0003,0,35.71432794768845,32,5.99,2308,2,54.4,,
,,,,,,13920,,,430,26.276566793172464,23,391,-26.276566793172464,54.14743418999999,0.120557025,0,0.0003,0,38.026647341032785,32,5.96,2312,2,54.1,,
,,,,,,13949,,,430,21.871448342883426,23,391,-21.871448342883426,54.0714544,0.15318319,0,0.0003,0,27.522363421549702,32,5.95,2316,2,54.1,,
,,,,,,13972,,,430,25.978136266229455,23,391,-25.978136266229455,54.26542093999999,0.8377253,0,0.0003,0,37.39163221482572,32,5.97,2320,2,54.3,,
,,,,,,13999,,,430,30.19302270762655,23,391,-30.19302270762655,54.45519127999999,0.80596083,0,0.0003,0,43.11093209644863,32,5.99,2324,2,54.5,,
,,,,,,14022,,,436,35.14461446230869,23,397,-35.14461446230869,54.452331609999995,0.30672455,0,0.0003,0,52.79290233879739,32,5.99,2328,2,54.5,,
,,,,,,14044,,,436,21.917959814810267,23,397,-21.917959814810267,54.539635600000004,0.15762793,0,0.0003,0,29.565900735613123,32,6.0,2332,2,54.5,,
,,,,,,14071,,,436,34.734589251870254,23,397,-34.734589251870254,54.9202143,0.68842083,0,0.0003,0,50.666886316016765,32,6.04,2336,2,54.9,,
,,,,,,14096,,,436,30.869569450472863,23,397,-30.869569450472863,54.91192268,0.25058857,0,0.0003,0,44.115813972629006,32,6.04,2340,2,54.9,,
,,,,,,14123,,,442,39.6038446553452,23,403,-39.6038446553452,55.19339443,0.40184367,0,0.0003,0,58.605814550765835,31,6.07,2344,2,55.2,,
,,,,,,14142,,,442,21.469945513420235,23,403,-21.469945513420235,54.63892495,0.76657474,0,0.0003,0,30.648724675478533,31,6.01,2348,2,54.6,,
,,,,,,14166,,,442,21.876370367454168,23,403,-21.876370367454168,54.73559058000001,0.19890454,0,0.0003,0,29.042043015315524,32,6.02,2352,2,54.7,,
,,,,,,14189,,,442,25.52748649099334,23,403,-25.52748649099334,54.631524279999994,0.72707886,0,0.0003,0,36.72131016721185,32,6.01,2356,2,54.6,,
,,,,,,14219,,,448,26.242152104104285,23,409,-26.242152104104285,54.62922001999999,0.084210224,0,0.0003,0,34.22665785004408,31,6.01,2360,2,54.6,,
,,,,,,14240,,,448,26.418010298337684,23,409,-26.418010298337684,53.88591796000001,0.22144154,0,0.0003,0,37.85872192078739,31,5.93,2364,2,53.9,,
,,,,,,14264,,,448,48.067202145837676,23,409,-48.067202145837676,54.0606424,0.5390957,0,0.0003,0,76.31107083967701,31,5.95,2368,2,54.1,,
,,,,,,14290,,,449,52.486931688512705,23,409,-52.486931688512705,54.34378467999999,0.35088232,0,0.0003,0,82.77802863884212,31,5.98,2372,2,54.3,,
,,,,,,14312,,,455,34.63092210113901,23,415,-34.63092210113901,54.07244601,0.83779687,0,0.0003,0,53.41096701121013,31,5.95,2376,2,54.1,,
,,,,,,14340,,,455,48.40814112994754,23,415,-48.40814112994754,54.823835689999996,0.60245097,0,0.0003,0,73.69984269447397,31,6.03,2380,2,54.8,,
,,,,,,14365,,,455,30.129139752079382,23,415,-30.129139752079382,54.82290636,0.67674273,0,0.0003,0,43.86936188580784,31,6.03,2384,2,54.8,,
,,,,,,14386,,,455,21.772573154046896,24,415,-21.772573154046896,54.91527545999998,0.16274557,0,0.0003,0,29.730451878122352,31,6.04,2388,2,54.9,,
,,,,,,14408,,,461,26.00937924615666,24,420,-26.00937924615666,54.995124849999996,0.17253925,0,0.0003,0,37.04079932750594,31,6.05,2392,2,55.0,,
,,,,,,14434,,,461,25.80227287837625,24,420,-25.80227287837625,55.542879819999996,0.8270332,0,0.0003,0,36.0480348181728,31,6.11,2396,2,55.5,,
,,,,,,14457,,,461,30.327739123919496,24,420,-30.327739123919496,55.25454218000001,0.23210241,0,0.0003,0,44.402048750054,31,6.08,2400,2,55.3,,
,,,,,,14480,,,461,35.29230153184046,24,420,-35.29230153184046,55.1776328,0.44058633,0,0.0003,0,53.209072883577264,31,6.07,2404,2,55.2,,
,,,,,,14504,,,467,35.01208969605883,24,426,-35.01208969605883,54.89953557,0.28729334,0,0.0003,0,52.20820052967715,31,6.04,2408,2,54.9,,
,,,,,,14526,,,467,30.487364885780664,24,426,-30.487364885780664,55.074902059999985,0.1269908,0,0.0003,0,44.80253197581129,31,6.06,2412,2,55.1,,
,,,,,,14552,,,467,21.902719904979925,24,426,-21.902719904979925,54.788393660000004,0.115741275,0,0.0003,0,28.324329741284476,31,6.03,2416,2,54.8,,
,,,,,,14571,,,467,26.30041311407042,24,426,-26.30041311407042,54.41176308999999,0.27699852,0,0.0003,0,38.64031241685761,31,5.99,2420,2,54.4,,
,,,,,,14595,,,467,21.859320590081015,24,426,-21.859320590081015,54.13482623,0.13177767,0,0.0003,0,28.89154544692299,31,5.96,2424,2,54.1,,
,,,,,,14621,,,473,21.81765627576695,24,432,-21.81765627576695,54.407514410000005,0.09797692,0,0.0003,0,28.234490179341805,30,5.99,2428,2,54.4,,
,,,,,,14644,,,473,21.422112026467424,24,432,-21.422112026467424,54.50394516,0.70181924,0,0.0003,0,29.34959734616502,30,6.0,2432,2,54.5,,
,,,,,,14667,,,473,38.85425046040477,24,432,-38.85425046040477,54.114610819999996,0.47313616,0,0.0003,0,60.31978105517853,30,5.96,2436,2,54.1,,
,,,,,,14693,,,473,39.439421513067906,24,432,-39.439421513067906,54.21384558,0.3250428,0,0.0003,0,58.97349045001491,31,5.97,2440,2,54.2,,
,,,,,,14717,,,479,22.030191051735464,24,438,-22.030191051735464,53.934080970000004,0.15359135,0,0.0003,0,29.120970125897124,30,5.94,2444,2,53.9,,
,,,,,,14739,,,480,34.49790251965485,24,438,-34.49790251965485,54.20581288999999,0.699403,0,0.0003,0,53.158475748056226,30,5.97,2448,2,54.2,,
,,,,,,14765,,,480,31.00434967192606,24,438,-31.00434967192606,54.40139712,0.19427036,0,0.0003,0,43.650777840687304,30,5.99,2452,2,54.4,,
,,,,,,14788,,,480,21.670647834005997,24,438,-21.670647834005997,54.39872534999999,0.22017357,0,0.0003,0,29.152413120655975,30,5.99,2456,2,54.4,,
,,,,,,14813,,,486,39.281289908979346,24,444,-39.281289908979346,53.93420665000001,0.30440557,0,0.0003,0,59.357779992248595,30,5.94,2460,2,53.9,,
,,,,,,14833,,,486,26.031544270281376,24,444,-26.031544270281376,53.83457088,0.179706,0,0.0003,0,37.76983945801379,30,5.93,2464,2,53.8,,
,,,,,,14858,,,486,26.38637169114303,24,444,-26.38637169114303,53.93422129,0.12681814,0,0.0003,0,36.22564464183465,30,5.94,2468,2,53.9,,
,,,,,,14885,,,486,30.86763393554142,24,444,-30.86763393554142,54.02908332,0.22917493,0,0.0003,0,43.145203508614195,30,5.95,2472,2,54.0,,
,,,,,,14906,,,492,21.31848230868148,24,451,-21.31848230868148,53.931753359999995,0.7356722,0,0.0003,0,29.83479855555903,30,5.94,2476,2,53.9,,
,,,,,,14930,,,492,52.20194769830239,24,451,-52.20194769830239,53.54697375999999,0.43710223,0,0.0003,0,84.2468116443606,30,5.9,2480,2,53.5,,
,,,,,,14954,,,492,25.55729359194801,24,451,-25.55729359194801,53.45686301999999,0.7792775,0,0.0003,0,36.41469496414991,30,5.89,2484,2,53.5,,
,,,,,,14978,,,492,38.703751059317405,24,451,-38.703751059317405,53.73063663,0.67791396,0,0.0003,0,59.6800615461576,30,5.92,2488,2,53.7,,
,,,,,,15001,,,499,21.415151827822225,25,457,-21.415151827822225,53.82712187000001,0.77142894,0,0.0003,0,29.396052742909696,30,5.93,2492,2,53.8,,
,,,,,,15025,,,499,30.763594143678443,25,457,-30.763594143678443,53.643987460000005,0.2678135,0,0.0003,0,44.49242716522754,30,5.91,2496,2,53.6,,
,,,,,,15046,,,499,22.014701832545327,25,457,-22.014701832545327,53.46287418000001,0.19042608,0,0.0003,0,30.043562135552783,30,5.89,2500,2,53.5,,
,,,,,,15065,,,499,35.02711349682918,25,457,-35.02711349682918,53.08227889999999,0.40134487,0,0.0003,0,55.02162500163429,30,5.85,2504,2,53.1,,
,,,,,,15088,,,499,39.49647150759904,25,457,-39.49647150759904,52.983447219999995,0.6993232,0,0.0003,0,61.20562162269668,30,5.84,2508,2,53.0,,
,,,,,,15114,,,505,30.40426072411739,25,463,-30.40426072411739,53.35989079,0.4059892,0,0.0003,0,43.45384147223726,29,5.88,2512,2,53.4,,
,,,,,,15136,,,505,30.7335633491995,25,463,-30.7335633491995,52.994980459999994,0.33632985,0,0.0003,0,45.409652804386425,29,5.84,2516,2,53.0,,
,,,,,,15161,,,505,34.930811094489854,25,463,-34.930811094489854,53.554173979999995,0.64900047,0,0.0003,0,51.88041375023658,29,5.9,2520,2,53.6,,
,,,,,,15181,,,505,21.40144791228901,25,463,-21.40144791228901,53.18933101999999,0.7300086,0,0.0003,0,30.213118317720724,30,5.86,2524,2,53.2,,
,,,,,,15208,,,512,30.212406865713337,25,469,-30.212406865713337,53.29467336999999,0.82014316,0,0.0003,0,43.141933198106756,29,5.87,2528,2,53.3,,
,,,,,,15233,,,512,29.96761641273788,25,469,-29.96761641273788,53.47426817999999,0.78803796,0,0.0003,0,43.69695787200796,29,5.89,2532,2,53.5,,
,,,,,,15260,,,512,25.511371882305518,25,469,-25.511371882305518,53.84579685999999,0.7607497,0,0.0003,0,35.36188058673056,29,5.93,2536,2,53.8,,
,,,,,,15283,,,512,21.157891311848022,25,469,-21.157891311848022,53.567191290000004,0.6617784,0,0.0003,0,28.993893973792616,29,5.9,2540,2,53.6,,
,,,,,,15317,,,518,60.897951112824636,25,475,-60.897951112824636,54.49601302,0.27561587,0,0.0003,0,91.01903269371444,29,6.0,2544,2,54.5,,
,,,,,,15341,,,518,30.26968154492062,25,475,-30.26968154492062,54.688071220000005,0.8165807,0,0.0003,0,44.55547631584611,29,6.02,2548,2,54.7,,
,,,,,,15365,,,518,25.664435893108294,25,475,-25.664435893108294,54.49466302999999,0.75179684,0,0.0003,0,36.50135925893727,29,6.0,2552,2,54.5,,
,,,,,,15385,,,518,30.04500476761767,25,475,-30.04500476761767,54.214251600000004,0.6582176,0,0.0003,0,45.990196383791414,29,5.97,2556,2,54.2,,
,,,,,,15410,,,525,43.12304124206687,25,482,-43.12304124206687,54.21861278,0.66661596,0,0.0003,0,67.14148910882288,29,5.97,2560,2,54.2,,
,,,,,,15431,,,525,30.431868915997764,25,482,-30.431868915997764,54.313239870000004,0.67298126,0,0.0003,0,45.950411780718674,29,5.98,2564,2,54.3,,
,,,,,,15462,,,525,38.889922175955,25,482,-38.889922175955,54.87535943000001,0.76380324,0,0.0003,0,55.95191650267093,29,6.04,2568,2,54.9,,
,,,,,,15492,,,525,56.838571236047386,25,482,-56.838571236047386,55.154636020000005,0.4669324,0,0.0003,0,87.38418633395821,29,6.07,2572,2,55.2,,
,,,,,,15512,,,531,21.938865743673446,25,488,-21.938865743673446,55.066686100000005,0.2117482,0,0.0003,0,30.319935562522282,29,6.06,2576,2,55.1,,
,,,,,,15534,,,531,26.210113013009373,25,488,-26.210113013009373,54.88514336,0.12929781,0,0.0003,0,37.09101416429776,29,6.04,2580,2,54.9,,
,,,,,,15555,,,531,25.626671100998244,25,488,-25.626671100998244,54.59597867999999,0.7881869,0,0.0003,0,37.59917997208606,29,6.01,2584,2,54.6,,
,,,,,,15576,,,531,35.25024628363737,26,488,-35.25024628363737,54.32262605999999,0.2276375,0,0.0003,0,53.93568642133036,29,5.98,2588,2,54.3,,
,,,,,,15595,,,532,21.40120116826214,26,488,-21.40120116826214,53.94953580000001,0.71515757,0,0.0003,0,30.54260296204823,29,5.94,2592,2,53.9,,
,,,,,,15618,,,538,25.56638444363016,26,494,-25.56638444363016,53.84851771,0.7985743,0,0.0003,0,36.8639783440161,29,5.93,2596,2,53.8,,
,,,,,,15644,,,538,34.26705260381079,26,494,-34.26705260381079,54.317515799999995,0.7242023,0,0.0003,0,50.82010367243193,29,5.98,2600,2,54.3,,
,,,,,,15670,,,538,30.578427931798355,26,494,-30.578427931798355,54.95761516,0.18051048,0,0.0003,0,43.22927202410663,29,6.05,2604,2,55.0,,
,,,,,,15691,,,538,30.37789707205889,26,494,-30.37789707205889,54.772744509999995,0.2618203,0,0.0003,0,45.431084870235175,29,6.03,2608,2,54.8,,
,,,,,,15720,,,545,35.16453427513812,26,501,-35.16453427513812,55.05882854000001,0.2602016,0,0.0003,0,49.67595747026957,28,6.06,2612,2,55.1,,
,,,,,,15748,,,545,34.70634649437077,26,501,-34.70634649437077,55.60670915,0.25860742,0,0.0003,0,49.758232398291284,28,6.12,2616,2,55.6,,
,,,,,,15770,,,545,30.86869000461702,26,501,-30.86869000461702,55.32695905,0.2930026,0,0.0003,0,45.473916789672714,28,6.09,2620,2,55.3,,
,,,,,,15796,,,545,48.52043878868922,26,501,-48.52043878868922,55.89033698999999,0.5282997,0,0.0003,0,75.2639114497017,28,6.15,2624,2,55.9,,
,,,,,,15820,,,551,25.93040798702442,26,507,-25.93040798702442,55.611292469999995,0.7941736,0,0.0003,0,36.86476705059842,28,6.12,2628,2,55.6,,
,,,,,,15850,,,551,34.23762894414164,26,507,-34.23762894414164,56.07827851,0.82761085,0,0.0003,0,48.86313300563753,28,6.17,2632,2,56.1,,
,,,,,,15880,,,552,26.069856570949025,26,507,-26.069856570949025,56.36311809,0.20739047,0,0.0003,0,34.28571843367213,28,6.2,2636,2,56.4,,
,,,,,,15911,,,558,39.24229663167916,26,514,-39.24229663167916,57.105971579999995,0.26621145,0,0.0003,0,55.80615689719936,28,6.28,2640,2,57.1,,
,,,,,,15930,,,558,30.182361580361306,26,514,-30.182361580361306,55.71657535,0.80001587,0,0.0003,0,46.712883642781364,28,6.13,2644,2,55.7,,
,,,,,,15958,,,558,39.122381043984504,26,514,-39.122381043984504,56.08287220000001,0.6976533,0,0.0003,0,57.835002464714336,28,6.17,2648,2,56.1,,
,,,,,,15987,,,558,52.1505188565404,26,514,-52.1505188565404,56.54568980000001,0.56022024,0,0.0003,0,80.24199100088461,28,6.22,2652,2,56.5,,
,,,,,,16008,,,565,21.947180562200714,26,520,-21.947180562200714,56.638672150000005,0.21249263,0,0.0003,0,30.020900243613365,28,6.23,2656,2,56.6,,
,,,,,,16029,,,565,25.752603367525552,26,520,-25.752603367525552,56.27341224,0.7514409,0,0.0003,0,37.747422428086615,28,6.19,2660,2,56.3,,
,,,,,,16055,,,565,35.17819858895625,26,520,-35.17819858895625,56.733813879999985,0.3313225,0,0.0003,0,51.373233486636956,28,6.24,2664,2,56.7,,
,,,,,,16078,,,565,25.894877056746424,26,520,-25.894877056746424,55.98533921,0.8256648,0,0.0003,0,37.233714162243835,28,6.16,2668,2,56.0,,
,,,,,,16101,,,572,21.992700939701614,26,527,-21.992700939701614,55.335957130000004,0.19269235,0,0.0003,0,29.424048398619437,28,6.09,2672,2,55.3,,
,,,,,,16129,,,572,26.41531828824377,26,527,-26.41531828824377,56.08576106000001,0.19686063,0,0.0003,0,35.219149716630305,28,6.17,2676,2,56.1,,
,,,,,,16152,,,572,21.712397537884435,26,527,-21.712397537884435,56.18445749000001,0.09569439,0,0.0003,0,28.974080537381695,28,6.18,2680,2,56.2,,
,,,,,,16176,,,572,38.91627127386066,26,527,-38.91627127386066,56.471480359999994,0.78652835,0,0.0003,0,60.11684146969881,28,6.21,2684,2,56.5,,
,,,,,,16200,,,579,21.36139739472191,27,533,-21.36139739472191,56.74703117,0.7104037,0,0.0003,0,28.986933226937765,27,6.24,2688,2,56.7,,
,,,,,,16223,,,579,48.22502720435835,27,533,-48.22502720435835,57.12835045,0.6181711,0,0.0003,0,77.36579402150485,28,6.28,2692,3,57.1,,
,,,,,,16247,,,579,25.92829286161978,27,533,-25.92829286161978,57.228799089999995,0.78781337,0,0.0003,0,36.81074610996101,28,6.29,2696,3,57.2,,
,,,,,,16274,,,579,30.500867082311142,27,533,-30.500867082311142,57.32078227000001,0.28041506,0,0.0003,0,42.87574561133431,28,6.3,2700,3,57.3,,
,,,,,,16297,,,579,25.696197403939244,27,533,-25.696197403939244,57.04116793,0.7807681,0,0.0003,0,36.909291318815704,28,6.27,2704,3,57.0,,
,,,,,,16316,,,586,30.355657367867,27,540,-30.355657367867,56.85448264000001,0.7695308,0,0.0003,0,46.84799599736566,27,6.25,2708,3,56.9,,
,,,,,,16338,,,586,30.00200187450363,27,540,-30.00200187450363,56.19714539,0.8391623,0,0.0003,0,45.2097388987523,27,6.18,2712,3,56.2,,
,,,,,,16360,,,586,30.15003325750985,27,540,-30.15003325750985,55.646736280000006,0.76074547,0,0.0003,0,45.16655116264024,27,6.12,2716,3,55.6,,
,,,,,,16390,,,586,47.36378044174758,27,540,-47.36378044174758,56.37311681999999,0.42992163,0,0.0003,0,71.18858058775365,27,6.2,2720,3,56.4,,
,,,,,,16411,,,593,25.770974199999294,27,547,-25.770974199999294,55.89124481000001,0.7811099,0,0.0003,0,37.89497925827625,27,6.15,2724,3,55.9,,
,,,,,,16428,,,593,21.908486443493544,27,547,-21.908486443493544,55.228354440000004,0.10007916,0,0.0003,0,31.001696881668593,27,6.08,2728,3,55.2,,
,,,,,,16448,,,593,25.608446969465017,27,547,-25.608446969465017,54.295789429999985,0.77625966,0,0.0003,0,37.9862566710652,27,5.98,2732,3,54.3,,
,,,,,,16475,,,593,30.447200789391953,27,547,-30.447200789391953,54.01861524,0.2240678,0,0.0003,0,42.80933079492225,27,5.95,2736,3,54.0,,
,,,,,,16496,,,593,34.95821595701447,27,547,-34.95821595701447,53.07994371999999,0.2576776,0,0.0003,0,53.66447601503627,27,5.85,2740,3,53.1,,
,,,,,,16519,,,600,30.38421769636383,27,553,-30.38421769636383,53.44741487999999,0.7884624,0,0.0003,0,45.133910608594675,27,5.89,2744,3,53.4,,
,,,,,,16544,,,600,34.377798814270285,27,553,-34.377798814270285,53.16785312,0.7243354,0,0.0003,0,51.443452078731404,27,5.86,2748,3,53.2,,
,,,,,,16568,,,600,43.251346736330184,27,553,-43.251346736330184,52.69428578,0.75205153,0,0.0003,0,68.06116462371975,27,5.81,2752,3,52.7,,
,,,,,,16598,,,600,29.990606448128748,27,553,-29.990606448128748,53.52898151,0.7859063,0,0.0003,0,41.636444239686796,27,5.9,2756,3,53.5,,
,,,,,,16622,,,607,30.37650390777416,27,560,-30.37650390777416,53.79517536,0.3130376,0,0.0003,0,44.205285071198126,27,5.93,2760,3,53.8,,
,,,,,,16650,,,607,52.306057767187504,27,560,-52.306057767187504,53.98661069999999,0.29659754,0,0.0003,0,80.8992298803914,27,5.95,2764,3,54.0,,
,,,,,,16674,,,607,35.009829336564,27,560,-35.009829336564,54.07615324,0.2908493,0,0.0003,0,52.08182381966395,27,5.96,2768,3,54.1,,
,,,,,,16700,,,614,30.356790179538596,27,567,-30.356790179538596,54.34550851000001,0.8173609,0,0.0003,0,43.70949940809315,27,5.99,2772,3,54.3,,
,,,,,,16725,,,614,30.62964146682199,27,567,-30.62964146682199,54.056406790000004,0.13456462,0,0.0003,0,43.67438392099186,27,5.96,2776,3,54.1,,
,,,,,,16745,,,614,25.623925249704133,28,567,-25.623925249704133,53.774906550000004,0.71675205,0,0.0003,0,37.979387923131206,27,5.93,2780,3,53.8,,
,,,,,,16772,,,614,21.669638982052778,28,567,-21.669638982052778,54.048772910000004,0.16866754,0,0.0003,0,27.916497458137236,27,5.96,2784,3,54.0,,
,,,,,,16797,,,614,47.42587646510829,28,567,-47.42587646510829,54.14138072,0.6988496,0,0.0003,0,75.14945848086492,27,5.97,2788,3,54.1,,
,,,,,,16822,,,621,30.28462899657058,28,574,-30.28462899657058,54.32972992,0.7650945,0,0.0003,0,44.0580933594886,27,5.99,2792,3,54.3,,
,,,,,,16846,,,621,34.77322482903749,28,574,-34.77322482903749,54.326179939999996,0.76779664,0,0.0003,0,52.36481075372431,27,5.99,2796,3,54.3,,
,,,,,,16866,,,621,21.147817794691754,28,574,-21.147817794691754,53.675742979999995,0.6640676,0,0.0003,0,29.91912496532312,27,5.92,2800,3,53.7,,
,,,,,,16888,,,621,21.279174785301606,28,574,-21.279174785301606,53.594661810000005,0.74013245,0,0.0003,0,29.50598638841055,27,5.91,2804,3,53.6,,
,,,,,,16910,,,628,29.836720284323334,28,581,-29.836720284323334,53.86775715000001,0.7747617,0,0.0003,0,44.86504178582477,26,5.94,2808,3,53.9,,
,,,,,,16936,,,628,21.313391643006334,28,581,-21.313391643006334,54.23629349000001,0.70559,0,0.0003,0,28.36198238127065,26,5.98,2812,3,54.2,,
,,,,,,16957,,,629,21.971253888469718,28,581,-21.971253888469718,54.14182973999999,0.23198366,0,0.0003,0,30.073154315739224,26,5.97,2816,3,54.1,,
,,,,,,16982,,,629,52.60303668880352,28,581,-52.60303668880352,53.691781690000006,0.45884818,0,0.0003,0,83.76747398656012,26,5.92,2820,3,53.7,,
,,,,,,17006,,,636,39.78932000099583,28,588,-39.78932000099583,53.98190119,0.38059723,0,0.0003,0,60.53902752970661,26,5.95,2824,3,54.0,,
,,,,,,17032,,,636,21.59760245163691,28,588,-21.59760245163691,54.82405526,0.24731837,0,0.0003,0,28.259897266063685,26,6.04,2828,3,54.8,,
,,,,,,17057,,,636,35.09562204484344,28,588,-35.09562204484344,55.28612221999999,0.23210916,0,0.0003,0,51.672771283003364,26,6.09,2832,3,55.3,,
,,,,,,17082,,,636,34.479278519489164,28,588,-34.479278519489164,55.10078790000001,0.8099184,0,0.0003,0,51.64862735968492,26,6.07,2836,3,55.1,,
,,,,,,17106,,,643,34.8231196593961,28,595,-34.8231196593961,55.38451894999999,0.27495173,0,0.0003,0,51.98455341644775,26,6.1,2840,3,55.4,,
,,,,,,17139,,,643,39.027314322397444,28,595,-39.027314322397444,56.30713016999999,0.6855665,0,0.0003,0,54.8495908624101,26,6.2,2844,3,56.3,,
,,,,,,17163,,,643,21.883830916649938,28,595,-21.883830916649938,56.222449020000006,0.1520777,0,0.0003,0,28.959100367657925,26,6.19,2848,3,56.2,,
,,,,,,17191,,,643,47.594318281849425,28,595,-47.594318281849425,56.59555640000001,0.70114803,0,0.0003,0,73.12584179126357,26,6.23,2852,3,56.6,,
,,,,,,17219,,,650,43.73472331984761,28,602,-43.73472331984761,56.42479439999999,0.5620948,0,0.0003,0,65.67269550251649,26,6.21,2856,3,56.4,,
,,,,,,17245,,,650,38.66773208980554,28,602,-38.66773208980554,56.61846693,0.62230885,0,0.0003,0,58.58983134211565,26,6.23,2860,3,56.6,,
,,,,,,17267,,,650,26.32922837842501,28,602,-26.32922837842501,56.061590370000005,0.14554723,0,0.0003,0,37.341665327332244,26,6.17,2864,3,56.1,,
,,,,,,17294,,,651,30.632663227017186,29,602,-30.632663227017186,56.33517385000001,0.13029689,0,0.0003,0,42.85230072630158,26,6.2,2868,3,56.3,,
,,,,,,17312,,,658,21.77961064333578,29,609,-21.77961064333578,55.60112676,0.28018138,0,0.0003,0,30.830962887656987,26,6.12,2872,3,55.6,,
,,,,,,17337,,,658,52.78491188972821,29,609,-52.78491188972821,55.61087433999999,0.46592423,0,0.0003,0,84.02250161066027,26,6.12,2876,3,55.6,,
,,,,,,17358,,,658,25.6153922873957,29,609,-25.6153922873957,55.70016954,0.6997871,0,0.0003,0,37.47747134937121,26,6.13,2880,3,55.7,,
,,,,,,17383,,,658,34.83225011856655,29,609,-34.83225011856655,55.52136224999998,0.6065493,0,0.0003,0,51.76291256641498,26,6.11,2884,3,55.5,,
,,,,,,17408,,,665,34.564281418986745,29,616,-34.564281418986745,55.52565217,0.73306876,0,0.0003,0,51.60195417842703,26,6.11,2888,3,55.5,,
,,,,,,17431,,,665,34.84842522533178,29,616,-34.84842522533178,55.340155530000004,0.5446889,0,0.0003,0,52.769343883797994,26,6.09,2892,3,55.3,,
,,,,,,17453,,,665,26.29701519114399,29,616,-26.29701519114399,55.16656244,0.31519306,0,0.0003,0,37.579797352930036,26,6.07,2896,3,55.2,,
,,,,,,17487,,,665,25.50294798551043,29,616,-25.50294798551043,56.47032787000001,0.7567544,0,0.0003,0,32.83001535179646,26,6.21,2900,3,56.5,,
,,,,,,17509,,,672,25.68883566078896,29,623,-25.68883566078896,56.4654122,0.6689559,0,0.0003,0,37.258167900272525,26,6.21,2904,3,56.5,,
,,,,,,17528,,,673,30.28787601765944,29,623,-30.28787601765944,56.1897843,0.57977957,0,0.0003,0,46.59837946967905,26,6.18,2908,3,56.2,,
