eval_qs_difference,total timesteps,eval mean 100 episode reward,eval_discount_q,eval_time_elapsed,eval_eplenmean,eval_abs_qs_difference,eval_ep_rewmean,eval_qs,ep_rewmean,qs_difference,train_time,time_elapsed,current_lr,act_time,episodes,env_time,fps,mean 100 episode reward,discount_q,qs_abs_difference,n_updates,update_time,eplenmean,qs_mean,q_grad_norm,qfs_loss
-3.4060421425390683,1,9.0,8.573407374943606,0,21.727272727272727,3.4060423,9.027943909090908,-0.9187244,,,,,,,,,,,,,,,,,,
,64,,,,,,,,14.08198275,-2.890735934883713,0,0,0.0003,0,4,0,77,14.1,3.2218316294704814,2.890735934883713,0,0,16.0,0.1183406,,
,128,,,,,,,,13.477156625,-3.6260022623914643,0,1,0.0003,0,8,0,113,13.5,5.686887301557707,3.6260022623914643,0,0,16.0,0.04862442,,
,237,,,,,,,,18.882664583333334,-40.6456490442194,0,1,0.0003,0,12,0,188,18.9,34.09890350360069,40.6456490442194,0,0,19.75,-0.16936202,,
,315,,,,,,,,17.0410283125,-6.276628152940227,0,1,0.0003,0,16,0,229,17.0,8.699325422159875,6.276628152940227,0,0,19.6875,-0.26523292,,
,381,,,,,,,,15.546823,-4.492640380546775,0,1,0.0003,0,20,0,264,15.5,5.45242679020239,4.492640380546775,0,0,19.05,0.14695626,,
,460,,,,,,,,15.603630958333335,-4.444798376439932,0,1,0.0003,0,24,0,295,15.6,4.8779837728132645,4.444798376439932,0,0,19.166666666666668,0.11018925,,
,608,,,,,,,,18.769392785714285,-15.216809967062506,0,1,0.0003,0,28,0,336,18.8,8.889966255913233,15.216809967062506,0,0,21.714285714285715,0.05637309,,
,717,,,,,,,,19.26914396875,-14.494093727769512,0,1,0.0003,0,32,0,362,19.3,14.874857213069232,14.494093727769512,0,0,22.40625,-0.24509665,,
,843,,,,,,,,19.38573477777778,-13.947087047635646,0,2,0.0003,0,36,0,387,19.4,18.842488282071475,14.694417590725479,0,0,23.416666666666668,-0.2877329,,
,937,,,,,,,,19.306097549999997,-13.615664588115369,0,2,0.0003,0,40,0,399,19.3,16.589694983755574,13.615664588115369,0,0,23.425,-0.20790753,,
,1072,,,,,,,,21.080978545454542,-18.832779708182372,0,2,0.0003,0,44,1,418,21.1,11.963068248868584,18.832779708182372,0,0,24.363636363636363,-0.05654035,,
,1128,,,,,,,,20.1389056875,-5.296275093553435,0,2,0.0003,0,48,1,417,20.1,6.876823691570526,5.296275093553435,0,0,23.5,-0.0076004392,,
,1208,,,,,,,,19.421293865384612,-3.6736034518445013,0,2,0.0003,0,52,1,419,19.4,3.802937847127505,3.6736034518445013,0,0,23.23076923076923,0.073384054,,
,1297,,,,,,,,19.251727357142858,-3.8027995236737073,0,2,0.0003,0,56,1,436,19.3,4.017620509557259,3.8027995236737073,0,0,23.160714285714285,-0.019628584,,
,1431,,,,,,,,20.03544665,-36.56255619190269,0,3,0.0003,0,60,1,431,20.0,36.56674649002372,36.56255619190269,0,1,23.85,-0.13760097,,
,1487,,,,,,,,19.304860453125,-3.166754367609184,0,3,0.0003,0,64,1,440,19.3,3.9492204238332738,3.166754367609184,0,1,23.234375,0.080741815,,
,1568,,,,,,,,19.295975,-10.076232900576354,0,3,0.0003,0,68,1,431,19.3,11.527917027322879,10.076232900576354,0,1,23.058823529411764,-0.07122766,,
,1621,,,,,,,,18.708461541666665,-4.479351108224713,0,3,0.0003,0,72,1,416,18.7,5.93531921872817,4.479351108224713,0,1,22.51388888888889,0.1558883,,
,1697,,,,,,,,18.33975705263158,-2.825545773023345,0,4,0.0003,0,76,1,423,18.3,3.435919323034453,2.825545773023345,0,1,22.32894736842105,0.1428533,,
,1803,,,,,,,,18.986809887499998,-26.577618861346185,0,4,0.0003,0,80,1,397,19.0,22.66473312333703,26.577618861346185,0,1,22.5375,-0.08943049,,
,1884,,,,,,,,18.642362059523812,-3.3267411901054054,0,4,0.0003,0,84,1,404,18.6,5.987568395365288,3.3267889280817746,0,1,22.428571428571427,-0.12544945,,
,1956,,,,,,,,18.422234465909092,-9.748007760014374,0,4,0.0003,0,88,1,393,18.4,10.945545713202998,9.748007760014374,0,1,22.227272727272727,0.020959064,,
,2086,,,,,,,,19.024526565217393,-4.155360268778311,0,5,0.0003,0,92,1,393,19.0,2.9447813424956957,4.1780767256608815,0,2,22.67391304347826,-0.15295307,,
,2155,,,,,,,,18.812369145833333,-6.747683513655229,0,5,0.0003,0,96,2,389,18.8,7.530376868315536,6.747683513655229,0,2,22.447916666666668,-0.024163418,,
,2227,,,,,,,,18.53347654,-10.363273942248977,0,5,0.0003,0,100,2,385,18.5,12.340295431131645,10.363273942248977,0,2,22.27,-0.14204276,,
,2320,,,,,,,,18.50681886,-5.932434391487258,0,6,0.0003,0,104,2,383,18.5,6.04061071158048,5.932434391487258,0,2,22.56,-0.25444165,,
,2404,,,,,,,,18.60398292,-8.758121161858245,0,6,0.0003,0,108,2,380,18.6,8.819452708042817,8.758121161858245,0,2,22.76,0.1102459,,
,2488,,,,,,,,18.039623719999998,-4.633788936303844,0,6,0.0003,0,112,2,388,18.0,5.234979484705173,4.633788936303844,0,2,22.51,-0.22931476,,
,2559,,,,,,,,18.12802547,-3.6413479119138064,0,6,0.0003,0,116,2,383,18.1,5.892240043424461,3.652767014992077,0,2,22.44,-0.24094038,,
,2744,,,,,,,,19.827908599999997,-36.96838167517324,0,7,0.0003,0,120,2,378,19.8,18.848115829180344,36.96838167517324,0,3,23.63,-0.15895891,,
,2827,,,,,,,,20.037644959999998,-14.423925929317255,0,7,0.0003,0,124,2,374,20.0,12.834301940117372,14.423925929317255,0,3,23.67,0.008882722,,
,2899,,,,,,,,19.04992898,-6.696321923121757,0,7,0.0003,0,128,2,380,19.0,8.375840871177195,6.696321923121757,0,3,22.91,-0.197729,,
,3000,,,,,,,,19.01373708,-12.998990844044059,0,8,0.0003,0,132,2,366,19.0,14.462427276742016,12.999138157805318,0,4,22.83,-0.09870014,,
,3127,,,,,,,,18.935883349999997,0.28197644089801566,0,8,0.0003,0,136,2,365,18.9,2.0557498045252087,2.3934757523578747,0,4,22.84,-0.2983183,,
,3207,,,,,,,,18.71032724,0.49700755015952475,0,8,0.0003,0,140,2,360,18.7,4.337014778778676,2.687728538557951,0,4,22.7,-0.20860407,,
,3309,,,,,,,,17.996926239999997,-15.30565349311325,0,9,0.0003,0,144,2,351,18.0,13.553634950143872,15.30565349311325,0,4,22.37,-0.12660024,,
,3371,,,,,,,,18.16324451,-4.752390741384782,0,9,0.0003,0,148,3,354,18.2,6.238014562129538,4.752390741384782,0,4,22.43,0.089733295,,
,3455,,,,,,,,18.225779650000003,-5.086430310886103,0,9,0.0003,0,152,3,345,18.2,5.045787645635105,5.086430310886103,0,5,22.47,-0.0035382868,,
,3583,,,,,,,,18.6186285,-23.641013894878213,0,10,0.0003,0,156,3,339,18.6,30.29170779497327,23.682577367477798,0,5,22.86,-0.13158306,,
,3683,,,,,,,,17.9034418,-4.5572400917676585,0,10,0.0003,0,160,3,337,17.9,5.547567759791633,4.5572400917676585,0,5,22.52,-0.07368132,,
,3785,,,,,,,,18.498534080000002,-3.769317448938139,0,11,0.0003,0,164,3,334,18.5,3.7497352263438737,3.788962317342078,0,6,22.98,-0.08056641,,
,3878,,,,,,,,18.59047292,-7.075428331582881,0,11,0.0003,0,168,3,332,18.6,7.694451128053656,7.075428331582881,0,6,23.1,-0.21351439,,
,3959,,,,,,,,18.86364902,-1.4838366936931608,0,12,0.0003,0,172,3,328,18.9,2.5269107799798354,1.5525494157757755,0,6,23.38,0.031265754,,
,4031,,,,,,,,18.99768048,-9.25308467018256,0,12,0.0003,0,176,3,324,19.0,9.830757623456991,9.25308467018256,0,6,23.34,-0.3038304,,
,4117,,,,,,,,18.289505899999998,-4.190251978672742,0,12,0.0003,0,180,3,321,18.3,7.037221955927982,4.19657364537455,0,7,23.14,-0.11808916,,
,4237,,,,,,,,19.13882574,-36.97872701335962,0,13,0.0003,0,184,3,319,19.1,31.816742936710078,36.97872701335962,0,7,23.53,-0.22847398,,
,4296,,,,,,,,19.030064720000002,-6.369160927540268,0,13,0.0003,0,188,3,322,19.0,7.786359080730421,6.369160927540268,0,7,23.4,-0.03466032,,
,4374,,,,,,,,18.395671179999997,-11.258770479504443,0,13,0.0003,0,192,3,318,18.4,14.189883372284603,11.258770479504443,0,7,22.88,-0.3399279,,
,4534,,,,,,,,19.87208879,-55.67735403687938,0,14,0.0003,0,196,4,308,19.9,30.030546077371135,55.67735403687938,0,8,23.79,0.0034109545,,
,4610,,,,,,,,20.184740139999995,-6.116857042602457,0,15,0.0003,0,200,4,301,20.2,5.554688822424366,6.116857042602457,0,9,23.83,-0.279081,,
,4676,,,,,,,,20.18031337,-4.500619258737513,0,15,0.0003,0,204,4,303,20.2,5.302083552340247,4.500619258737513,0,9,23.56,0.05659585,,
,4760,,,,,,,,20.26047856,-8.14387107835764,0,16,0.0003,0,208,4,297,20.3,7.937878290423954,8.14387107835764,0,9,23.56,-0.00036526396,,
,4818,,,,,,,,20.07038008,-6.868996790753227,0,16,0.0003,0,212,4,293,20.1,7.946840122673392,6.868996790753227,0,10,23.3,-0.31420237,,
,4903,,,,,,,,20.249254219999997,-7.893645517438841,0,16,0.0003,0,216,4,290,20.2,7.309110757629696,7.893645517438841,0,10,23.44,-0.20095506,,
,5026,,,,,,,,19.16789805,-4.078423303536566,0,17,0.0003,0,220,4,289,19.2,3.0187060233195053,4.078423303536566,0,10,22.82,0.1534459,,
,5078,,,,,,,,18.702806,-3.724354091231179,0,17,0.0003,0,224,4,291,18.7,5.291259083374481,3.724354091231179,0,10,22.51,0.15940261,,
,5140,,,,,,,,18.627920900000003,-4.4325856009978954,0,17,0.0003,0,228,4,288,18.6,5.912823460281966,4.4325856009978954,0,11,22.41,-0.0601499,,
,5245,,,,,,,,18.887667439999998,-33.31528964112851,0,18,0.0003,0,232,4,285,18.9,29.327777495114294,33.31528964112851,0,11,22.45,-0.039274074,,
,5443,,,,,,,,21.05903788,-51.8413391511607,0,19,0.0003,0,236,4,280,21.1,19.48879247066601,51.8413391511607,0,12,23.16,-0.14933437,,
,5536,,,,,,,,21.359927990000003,-6.269407646395701,0,19,0.0003,0,240,4,277,21.4,7.730217228871017,6.269407646395701,0,12,23.29,-0.20886214,,
,5609,,,,,,,,21.130255810000005,-11.036447175028263,0,20,0.0003,0,244,4,271,21.1,11.777900922365014,11.036447175028263,0,13,23.0,-0.17124046,,
,5714,,,,,,,,21.502177290000006,-10.496940369227335,0,21,0.0003,0,248,5,266,21.5,7.8953184219664205,10.496940369227335,0,13,23.43,-0.19710906,,
,5824,,,,,,,,21.791525959999998,-12.706357285404689,0,21,0.0003,0,252,5,265,21.8,9.97355749003057,12.706357285404689,0,14,23.69,0.059278205,,
,5919,,,,,,,,21.54577154,-11.984964198215762,0,22,0.0003,0,256,5,263,21.5,12.789561035666075,11.984964198215762,0,14,23.36,-0.1816071,,
,5996,,,,,,,,21.594431520000004,-2.2402072190498017,0,22,0.0003,0,260,5,265,21.6,2.362258034740482,2.2402072190498017,0,14,23.13,0.039563913,,
,6098,,,,,,,,21.32143638,-5.6593299399061525,0,23,0.0003,0,264,5,263,21.3,7.573067799024411,5.6593299399061525,0,15,23.13,-0.20166476,,
,6169,,,,,,,,21.017593909999995,-3.7184382371880234,0,23,0.0003,0,268,5,260,21.0,5.185269187323668,3.7184382371880234,0,15,22.91,-0.23601377,,
,6241,,,,,,,,20.975741640000003,-4.174191849633256,0,24,0.0003,0,272,5,258,21.0,6.7227060184134,4.264305403939817,0,16,22.82,-0.061187457,,
,6308,,,,,,,,20.86837258,-8.761005075463062,0,24,0.0003,0,276,5,255,20.9,10.828003147361896,8.761005075463062,0,16,22.77,-0.06544377,,
,6390,,,,,,,,21.080945309999997,-2.723138528488715,0,24,0.0003,0,280,5,257,21.1,3.3556230504257614,2.723138528488715,0,16,22.73,0.17553413,,
,6506,,,,,,,,20.791220600000003,-16.88452573796674,0,26,0.0003,0,284,5,246,20.8,11.954776333055733,16.88452573796674,0,18,22.69,-0.07579115,,
,6581,,,,,,,,20.790492999999998,-2.4625128062720756,0,26,0.0003,0,288,5,248,20.8,3.911175552259158,2.5954594814908556,0,18,22.85,0.07793625,,
,6657,,,,,,,,20.762671140000002,-9.804128440140875,0,27,0.0003,0,292,5,244,20.8,10.487862183070229,9.804128440140875,0,18,22.83,0.020063784,,
,6765,,,,,,,,19.720459960000003,-17.051454966994097,0,27,0.0003,0,296,5,243,19.7,14.00295828894275,17.051454966994097,0,19,22.31,0.05789087,,
,6837,,,,,,,,19.464229640000003,-3.0281843096573424,0,28,0.0003,0,300,6,241,19.5,5.186941741796723,3.0281843096573424,0,19,22.27,-0.15537082,,
,6909,,,,,,,,19.432855250000003,-4.36458097298711,0,28,0.0003,0,304,6,238,19.4,4.966694697166217,4.36458097298711,0,20,22.33,-0.09147424,,
,6980,,,,,,,,19.27010573,-6.300978219938675,0,29,0.0003,0,308,6,240,19.3,7.024043196473208,6.300978219938675,0,20,22.2,-0.21905093,,
,7052,,,,,,,,19.417958920000004,-5.456874220207175,0,29,0.0003,0,312,6,237,19.4,5.99416507129269,5.456874220207175,0,20,22.34,-0.08394729,,
,7122,,,,,,,,19.11030508,-1.2499923901000698,0,30,0.0003,0,316,6,235,19.1,2.5907139795656597,1.6548709110494928,0,21,22.19,-0.047548793,,
,7183,,,,,,,,18.707654360000003,-3.343823546214817,0,30,0.0003,0,320,6,236,18.7,4.23382127030536,3.343823546214817,0,21,21.57,0.09102841,,
,7329,,,,,,,,19.774386989999996,-15.399830573421482,0,31,0.0003,0,324,6,229,19.8,9.503005023444546,15.399830573421482,0,22,22.51,-0.059700426,,
,7423,,,,,,,,19.95208543,-6.3620922638836905,0,32,0.0003,0,328,6,226,20.0,6.46807970500579,6.3620922638836905,0,23,22.83,-0.029186731,,
,7488,,,,,,,,19.315457470000002,-3.5013697677713393,0,32,0.0003,0,332,6,228,19.3,4.469634089498195,3.5073962358049315,0,23,22.43,0.2460362,,
,7558,,,,,,,,16.82286732,-4.527773686411933,0,33,0.0003,0,336,6,226,16.8,5.484759280376038,4.527773686411933,0,23,21.15,0.12570821,,
,7627,,,,,,,,16.5993068,-10.810743822679182,0,34,0.0003,0,340,6,224,16.6,12.151413583274678,10.810743822679182,0,24,20.91,-0.054693285,,
,7716,,,,,,,,16.52733786,-2.38850270475039,0,34,0.0003,0,344,6,222,16.5,7.203876737389677,2.642305417649502,0,24,21.07,-0.26388857,,
,7819,,,,,,,,16.532014200000003,-4.645897293371536,0,35,0.0003,0,348,6,220,16.5,3.968173471893104,4.645897293371536,0,25,21.05,0.14742655,,
,7907,,,,,,,,16.43166009,-13.677600914291459,0,36,0.0003,0,352,6,219,16.4,19.913766405259846,13.679940637487721,0,26,20.83,-0.050339732,,
,8002,,,,,,,,16.458286550000004,-20.543826382441353,0,36,0.0003,0,356,7,216,16.5,19.211424223029244,20.543826382441353,0,26,20.83,-0.23569226,,
,8077,,,,,,,,16.330459270000002,-3.635304587362915,0,37,0.0003,0,360,7,217,16.3,4.9082437063095234,3.635304587362915,0,26,20.81,-0.07068216,,
,8148,,,,,,,,16.2032557,-4.40468341139681,0,38,0.0003,0,364,7,214,16.2,5.640553050557349,4.40468341139681,0,27,20.5,-0.17961432,,
,8257,,,,,,,,16.50659145,-4.452226546000882,0,38,0.0003,0,368,7,212,16.5,6.104449780560817,4.531597436770076,0,28,20.88,0.10079607,,
,8318,,,,,,,,16.420984830000002,-11.091962103768719,0,39,0.0003,0,372,7,210,16.4,13.765258673885045,11.091962103768719,0,28,20.77,-0.1232396,,
,8389,,,,,,,,16.49150811,-2.0151608469434574,0,39,0.0003,0,376,7,212,16.5,2.643875235052029,2.0622622270470394,0,28,20.81,0.06593701,,
,8498,,,,,,,,16.760577189999996,-10.257350244433793,0,40,0.0003,0,380,7,211,16.8,7.985530681644758,10.257350244433793,0,29,21.08,-0.13640714,,
,8592,,,,,,,,16.487933870000003,-14.277401877833022,0,40,0.0003,0,384,7,209,16.5,12.237156155229867,14.277401877833022,0,30,20.86,-0.30647495,,
,8674,,,,,,,,16.58600214,-4.099645653319683,0,41,0.0003,0,388,7,207,16.6,7.35294530513357,4.155625290450232,0,30,20.93,-0.14670645,,
,8757,,,,,,,,16.736644229999996,-7.072304534190349,0,42,0.0003,0,392,7,204,16.7,7.087195139335077,7.072304534190349,0,31,21.0,-0.29758412,,
,8889,,,,,,,,16.764825439999996,-7.29063034193194,0,43,0.0003,0,396,7,203,16.8,3.870269416351051,7.29063034193194,0,32,21.24,-0.43754852,,
,8956,,,,,,,,16.886294069999998,-5.063917859356862,0,44,0.0003,0,400,7,201,16.9,5.653693132105446,5.063917859356862,0,33,21.19,0.066347435,,
,9022,,,,,,,,16.739206199999998,-4.752402612985792,0,45,0.0003,0,404,7,199,16.7,6.277175690195064,4.752402612985792,0,33,21.13,0.15311816,,
,9091,,,,,,,,16.79311277,-3.006173509446552,0,45,0.0003,0,408,7,200,16.8,4.2994563709997164,3.006173509446552,0,33,21.11,0.08481431,,
,9166,,,,,,,,16.846277080000004,-6.653090519102396,0,46,0.0003,0,412,8,199,16.8,7.301728924148762,6.653090519102396,0,34,21.14,-0.30576688,,
,9256,,,,,,,,17.04035878,-10.02572080404016,0,46,0.0003,0,416,8,197,17.0,16.74389486398858,10.02572080404016,0,35,21.34,-0.18672687,,
,9334,,,,,,,,16.92506686,-3.9623990396812516,0,47,0.0003,0,420,8,195,16.9,6.850118992257826,4.0223932066553845,0,36,21.51,-0.072080076,,
,9395,,,,,,,,15.940421050000005,-5.112946738503724,0,47,0.0003,0,424,8,196,15.9,6.129163872659712,5.112946738503724,0,36,20.66,-0.15913452,,
,9478,,,,,,,,16.01328092,-3.13983558696673,0,48,0.0003,0,428,8,193,16.0,4.42678545105499,3.13983558696673,0,37,20.55,-0.014621943,,
,9527,,,,,,,,15.92091297,-5.79867286284912,0,49,0.0003,0,432,8,191,15.9,7.671344116859898,5.79867286284912,0,37,20.39,0.061285377,,
,9626,,,,,,,,16.46625568,-4.076563277785578,0,50,0.0003,0,436,8,190,16.5,3.4973492772688575,4.076563277785578,0,38,20.68,-0.01878333,,
,9716,,,,,,,,16.614755510000002,-15.210723525563836,0,51,0.0003,0,440,8,189,16.6,13.181928010221428,15.210723525563836,0,39,20.89,-0.16961418,,
,9798,,,,,,,,17.08642246,-3.6706175697841705,0,51,0.0003,0,444,8,190,17.1,3.6927382027292666,3.6706175697841705,0,39,20.82,0.013785925,,
,9891,,,,,,,,17.03820001,-3.741458601806435,0,52,0.0003,0,448,8,189,17.0,4.106627864876166,3.756492845198575,0,39,20.72,0.1831959,,
,9965,,,,,,,,17.010410890000003,-5.5324521522170045,0,53,0.0003,0,452,8,187,17.0,6.233763879365398,5.5324521522170045,0,40,20.58,-0.098323494,,
-3.397821847709381,10001,9.0,8.530263552843554,0,21.545454545454547,3.397822,8.978509818181818,-0.91765314,,,,,,,,,,,,,,,,,,
,10053,,,,,,,,16.67951342,-7.545940383265015,0,54,0.0003,0,456,8,183,16.7,7.593566050168037,7.545940383265015,0,41,20.51,-0.13264473,,
,10113,,,,,,,,16.76029644,-6.678794193667455,0,55,0.0003,0,460,8,182,16.8,7.834907414926603,6.678794193667455,0,42,20.36,-0.010378203,,
,10204,,,,,,,,16.85998517,-8.56468063207079,0,56,0.0003,0,464,8,180,16.9,7.411945585899262,8.56468063207079,0,43,20.56,-0.37291318,,
,10284,,,,,,,,16.70334225,-5.098173840582603,0,56,0.0003,0,468,9,182,16.7,4.787252970358672,5.098173840582603,0,43,20.27,0.15169547,,
,10408,,,,,,,,17.58904098,-17.704699024624393,0,58,0.0003,0,472,9,178,17.6,13.65964428764347,17.704699024624393,0,44,20.9,-0.13425256,,
,10494,,,,,,,,17.730582639999998,-3.370004121519545,0,58,0.0003,0,476,9,180,17.7,6.333410206540186,3.731265916298749,0,44,21.05,-0.052647118,,
,10563,,,,,,,,17.250899689999997,-3.5030351105720974,0,59,0.0003,0,480,9,177,17.3,5.002522218448849,3.506906683840126,0,45,20.65,-0.036141608,,
,10640,,,,,,,,17.11679431,-5.644505977958115,0,60,0.0003,0,484,9,175,17.1,8.622127284121163,5.750598211465234,0,46,20.48,-0.1138964,,
,10732,,,,,,,,17.193188730000003,-11.435676292664994,0,61,0.0003,0,488,9,174,17.2,9.578303243454366,11.435676292664994,0,47,20.58,-0.06860346,,
,10834,,,,,,,,17.48385601,-2.2107646487575847,0,62,0.0003,0,492,9,173,17.5,1.9516425772178159,2.2107646487575847,0,48,20.77,0.24590671,,
,10905,,,,,,,,17.04372774,-5.68943702090963,0,63,0.0003,0,496,9,172,17.0,5.984867473957109,5.68943702090963,0,49,20.16,-0.058005612,,
,10989,,,,,,,,16.956153729999997,-2.7231001468719254,0,63,0.0003,0,500,9,173,17.0,3.907093636288717,2.7804794281714065,0,49,20.33,-0.14663893,,
,11087,,,,,,,,17.457940849999996,-4.525770541856477,0,64,0.0003,0,504,9,172,17.5,3.329790308231488,4.525770541856477,0,50,20.65,-0.14465195,,
,11169,,,,,,,,17.51815145,-5.205095712357459,0,65,0.0003,0,508,9,170,17.5,5.312255848826549,5.205095712357459,0,51,20.78,-0.3393597,,
,11274,,,,,,,,17.76375084,-8.544653650876255,0,66,0.0003,0,512,9,169,17.8,7.4412006857697195,8.544653650876255,0,52,21.08,-0.018718166,,
,11394,,,,,,,,18.0721814,-1.889037878352937,0,67,0.0003,0,516,9,168,18.1,3.0041712320069522,1.889037878352937,0,53,21.38,-0.24370456,,
,11481,,,,,,,,18.10570841,-5.5972545853953175,0,68,0.0003,0,520,10,167,18.1,5.498360172180561,5.5972545853953175,0,53,21.47,-0.10118984,,
,11553,,,,,,,,18.15658602,-6.344234006471189,0,69,0.0003,0,524,10,166,18.2,6.961091580046813,6.344234006471189,0,54,21.58,0.07523276,,
,11674,,,,,,,,18.709343089999997,-7.683695864469349,0,70,0.0003,0,528,10,164,18.7,5.0190585166252895,7.683695864469349,0,56,21.96,0.033126626,,
,11767,,,,,,,,18.9068119,-5.718732296946047,0,71,0.0003,0,532,10,163,18.9,5.460128629333198,5.718732296946047,0,56,22.4,0.31840345,,
,11872,,,,,,,,18.734566,-1.736724860729984,0,72,0.0003,0,536,10,162,18.7,3.592836549523251,2.288331515246879,0,57,22.46,-0.27442297,,
,11939,,,,,,,,18.41520808,-4.469386786409063,0,73,0.0003,0,540,10,161,18.4,5.475732891992621,4.469386786409063,0,58,22.23,0.054029386,,
,12055,,,,,,,,18.268293529999998,-18.026810976630138,0,74,0.0003,0,544,10,161,18.3,16.736088384589934,18.026810976630138,0,59,22.57,-0.113168694,,
,12151,,,,,,,,17.964415550000002,-3.698420489353656,0,76,0.0003,0,548,10,159,18.0,4.525003597598857,3.698420489353656,0,60,22.6,0.06765486,,
,12244,,,,,,,,18.12826815,-11.909976093819283,0,77,0.0003,0,552,10,158,18.1,12.894285870262978,11.916732008403251,0,61,22.79,-0.020897254,,
,12347,,,,,,,,18.510080759999997,-12.317854615202384,0,78,0.0003,0,556,10,157,18.5,11.218302259857042,12.317854615202384,0,62,22.94,-0.18171541,,
,12437,,,,,,,,18.693615160000004,-10.801157964730157,0,79,0.0003,0,560,10,156,18.7,11.18884539076327,10.801157964730157,0,63,23.24,-0.2833738,,
,12557,,,,,,,,18.804659360000002,-2.663030349898472,0,80,0.0003,0,564,11,156,18.8,2.101175528233076,2.663030349898472,0,64,23.53,-0.033003088,,
,12644,,,,,,,,18.74537173,-14.918002283615149,0,81,0.0003,0,568,11,154,18.7,13.860000332252358,14.918002283615149,0,65,23.6,-0.26874736,,
,12766,,,,,,,,18.728135329999997,-4.052140518763437,0,83,0.0003,0,572,11,153,18.7,3.6766295594860496,4.052140518763437,0,66,23.58,0.06091328,,
,12870,,,,,,,,18.88887103,-3.9347593234808222,0,84,0.0003,0,576,11,153,18.9,4.060547228678147,4.086154000678919,0,67,23.76,-0.10740521,,
,12955,,,,,,,,19.0334894,-10.568726549800022,0,85,0.0003,0,580,11,152,19.0,12.881728047705698,10.568726549800022,0,68,23.92,-0.079680905,,
,13057,,,,,,,,19.139634739999998,-3.277984951081112,0,86,0.0003,0,584,11,151,19.1,3.599967533666978,3.3144330610465635,0,69,24.17,0.22511283,,
,13125,,,,,,,,19.05452527,-3.0618394998088587,0,87,0.0003,0,588,11,149,19.1,3.9313666258354947,3.0618394998088587,0,71,23.93,0.047622886,,
